t_s,amp
0.000000,0.032593
0.010000,0.018005
0.020000,0.150299
0.023220,0.088165
0.033220,0.011261
0.043220,0.010406
0.046440,0.013916
0.056440,0.043976
0.066440,0.016998
0.069660,0.031189
0.079660,0.169647
0.089660,0.026794
0.092880,0.039459
0.102880,0.039124
0.112880,0.040192
0.116100,0.033600
0.126100,0.030975
0.136100,0.019592
0.139320,0.021484
0.149320,0.019318
0.159320,0.018158
0.162540,0.028473
0.172540,0.035095
0.182540,0.029266
0.185760,0.033783
0.195760,0.029144
0.205760,0.030121
0.208980,0.040558
0.218980,0.031677
0.228980,0.024902
0.232200,0.022766
0.242200,0.017212
0.252200,0.012543
0.255420,0.011230
0.265420,0.027008
0.275420,0.019928
0.278639,0.021759
0.288639,0.028442
0.298639,0.027649
0.301859,0.027649
0.311859,0.021881
0.321859,0.021088
0.325079,0.032684
0.335079,0.028839
0.345079,0.020660
0.348299,0.028076
0.358299,0.024384
0.368299,0.022736
0.371519,0.021057
0.381519,0.027802
0.391519,0.026001
0.394739,0.023102
0.404739,0.022491
0.414739,0.021912
0.417959,0.021637
0.427959,0.018768
0.437959,0.019745
0.441179,0.016998
0.451179,0.014038
0.461179,0.015717
0.464399,0.027252
0.474399,0.009827
0.484399,0.011871
0.487619,0.014008
0.497619,0.013702
0.507619,0.011658
0.510839,0.016968
0.520839,0.015869
0.530839,0.043518
0.534059,0.036743
0.544059,0.040070
0.554059,0.034790
0.557279,0.041901
0.567279,0.043732
0.577279,0.048431
0.580499,0.033478
0.590499,0.039246
0.600499,0.027679
0.603719,0.028717
0.613719,0.027222
0.623719,0.027100
0.626939,0.020203
0.636939,0.019623
0.646939,0.016663
0.650159,0.019470
0.660159,0.028656
0.670159,0.011963
0.673379,0.016846
0.683379,0.014465
0.693379,0.012512
0.696599,0.014038
0.706599,0.013458
0.716599,0.010681
0.719819,0.013763
0.729819,0.016479
0.739819,0.017120
0.743039,0.029816
0.753039,0.044281
0.763039,0.028076
0.766259,0.027252
0.776259,0.026367
0.786259,0.027405
0.789478,0.028076
0.799478,0.027618
0.809478,0.010345
0.812698,0.024292
0.822698,0.019135
0.832698,0.011841
0.835918,0.018799
0.845918,0.018799
0.855918,0.011597
0.859138,0.017120
0.869138,0.017395
0.879138,0.016937
0.882358,0.022247
0.892358,0.026794
0.902358,0.029144
0.905578,0.027039
0.915578,0.030121
0.925578,0.024719
0.928798,0.027740
0.938798,0.033325
0.948798,0.033722
0.952018,0.027954
0.962018,0.028503
0.972018,0.026062
0.975238,0.038788
0.985238,0.053497
0.995238,0.031372
0.998458,0.053589
1.008458,0.037262
1.018458,0.037445
1.021678,0.037994
1.031678,0.036713
1.041678,0.038513
1.044898,0.037231
1.054898,0.027924
1.064898,0.019440
1.068118,0.032318
1.078118,0.025482
1.088118,0.023712
1.091338,0.024567
1.101338,0.031036
1.111338,0.025360
1.114558,0.025940
1.124558,0.030060
1.134558,0.026489
1.137778,0.022156
1.147778,0.018250
1.157778,0.012604
1.160998,0.013519
1.170998,0.014984
1.180998,0.011292
1.184218,0.014496
1.194218,0.010529
1.204218,0.010284
1.207438,0.010132
1.217438,0.012512
1.227438,0.013489
1.230658,0.012573
1.240658,0.014801
1.250658,0.015533
1.253878,0.011475
1.263878,0.009338
1.273878,0.008484
1.277098,0.009491
1.287098,0.009033
1.297098,0.008362
1.300317,0.007843
1.310317,0.013855
1.320317,0.005951
1.323537,0.011047
1.333537,0.012299
1.343537,0.006653
1.346757,0.010315
1.356757,0.010010
1.366757,0.002777
1.369977,0.011871
1.379977,0.011566
1.389977,0.005707
1.393197,0.011505
1.403197,0.010925
1.413197,0.008179
1.416417,0.012939
1.426417,0.143555
1.436417,0.014221
1.439637,0.009247
1.449637,0.009216
1.459637,0.009552
1.462857,0.009308
1.472857,0.011658
1.482857,0.009186
