frame_idx,t_ns
0,0
1,31615300
2,62430400
3,98502000
4,141758400
5,176984900
6,209619800
7,241530800
8,272855900
9,304696100
10,335621100
11,366175400
12,397787800
13,429630400
14,480707700
15,512705700
16,541399600
17,581391400
18,607307700
19,639068900
20,674246400
21,710185300
22,735051300
23,773491300
24,816028000
25,847185000
26,879495400
27,913120600
28,942737500
29,972796800
30,1005427100
31,1037462500
32,1069977100
33,1104251900
34,1150209800
35,1189113800
36,1213285900
37,1246500800
38,1283902500
39,1309160900
40,1343605500
41,1377395500
42,1406538300
43,1438056800
44,1470496900
45,1521948800
46,1549054300
47,1582033800
48,1616403300
49,1646963700
50,1678525100
51,1709275300
52,1742952400
53,1773437500
54,1807674600
55,1855251000
56,1886304800
57,1918098800
58,1950103900
59,1981286400
60,2013621900
61,2047459200
62,2077251300
63,2114674500
64,2145778800
65,2191173300
66,2222598000
67,2259768800
68,2297613700
69,2319227400
70,2358309100
71,2382512300
72,2413589400
73,2457359200
74,2478046700
75,2511752400
76,2558081800
77,2599371800
78,2629778000
79,2658185100
