t_ns,ch1_V,ch2_V,ch3_V
0,0.500000,1.500000,2.500000
1729999,0.500000,1.500000,2.500000
3443099,0.500000,1.500000,2.500000
5084999,0.500000,1.500000,2.500000
6733499,0.500000,1.500000,2.500000
8279399,0.500000,1.500000,2.500000
9922699,0.500000,1.500000,2.500000
11498699,0.500000,1.500000,2.500000
13086699,0.500000,1.500000,2.500000
14672400,0.500000,1.500000,2.500000
16576000,0.500000,1.500000,2.500000
17881299,0.500000,1.500000,2.500000
20104700,0.500000,1.500000,2.500000
21583099,0.500000,1.500000,2.500000
22738299,0.500000,1.500000,2.500000
24570699,0.500000,1.500000,2.500000
26488600,0.500000,1.500000,2.500000
27892899,0.500000,1.500000,2.500000
29909400,0.500000,1.500000,2.500000
39738699,0.500000,1.500000,2.500000
40943799,0.500000,1.500000,2.500000
42593899,0.500000,1.500000,2.500000
44914999,0.500000,1.500000,2.500000
47037999,0.500000,1.500000,2.500000
51457599,0.500000,1.500000,2.500000
57697500,0.500000,1.500000,2.500000
63835199,0.500000,1.500000,2.500000
64961799,0.500000,1.500000,2.500000
66561599,0.500000,1.500000,2.500000
68546099,0.500000,1.500000,2.500000
74476399,0.500000,1.500000,2.500000
75600899,0.500000,1.500000,2.500000
82397899,0.500000,1.500000,2.500000
83576699,0.500000,1.500000,2.500000
86251399,0.500000,1.500000,2.500000
88305299,0.500000,1.500000,2.500000
89951900,0.500000,1.500000,2.500000
91356400,0.500000,1.500000,2.500000
93780499,0.500000,1.500000,2.500000
98833299,0.500000,1.500000,2.500000
99969399,0.500000,1.500000,2.500000
101638499,0.500000,1.500000,2.500000
103455999,0.500000,1.500000,2.500000
104502700,0.500000,1.500000,2.500000
109644999,0.500000,1.500000,2.500000
118604199,0.500000,1.500000,2.500000
119732899,0.500000,1.500000,2.500000
129083699,0.500000,1.500000,2.500000
130353699,0.500000,1.500000,2.500000
132156200,0.500000,1.500000,2.500000
138552399,0.500000,1.500000,2.500000
141719999,0.500000,1.500000,2.500000
142903499,0.500000,1.500000,2.500000
146240999,0.500000,1.500000,2.500000
152635099,0.500000,1.500000,2.500000
154224899,0.500000,1.500000,2.500000
155850700,0.500000,1.500000,2.500000
157348199,0.500000,1.500000,2.500000
159172799,0.500000,1.500000,2.500000
160300199,0.500000,1.500000,2.500000
161903499,0.500000,1.500000,2.500000
166053699,0.500000,1.500000,2.500000
167536499,0.500000,1.500000,2.500000
169181599,0.500000,1.500000,2.500000
171212499,0.500000,1.500000,2.500000
172492799,0.500000,1.500000,2.500000
176718999,0.500000,1.500000,2.500000
184405399,0.500000,1.500000,2.500000
185865399,0.500000,1.500000,2.500000
187716000,0.500000,1.500000,2.500000
189028100,0.500000,1.500000,2.500000
197121400,0.500000,1.500000,2.500000
198622700,0.500000,1.500000,2.500000
200118699,0.500000,1.500000,2.500000
207287899,0.500000,1.500000,2.500000
208896500,0.500000,1.500000,2.500000
210512300,0.500000,1.500000,2.500000
212449499,0.500000,1.500000,2.500000
216527699,0.500000,1.500000,2.500000
218934600,0.500000,1.500000,2.500000
221342199,0.500000,1.500000,2.500000
224232199,0.500000,1.500000,2.500000
229873799,0.500000,1.500000,2.500000
238794500,0.500000,1.500000,2.500000
239948599,0.500000,1.500000,2.500000
241631699,0.500000,1.500000,2.500000
243234000,0.500000,1.500000,2.500000
250059899,0.500000,1.500000,2.500000
251333000,0.500000,1.500000,2.500000
252957199,0.500000,1.500000,2.500000
254837299,0.500000,1.500000,2.500000
261184099,0.500000,1.500000,2.500000
262334599,0.500000,1.500000,2.500000
263956800,0.500000,1.500000,2.500000
265584699,0.500000,1.500000,2.500000
267796100,0.500000,1.500000,2.500000
272252399,0.500000,1.500000,2.500000
273376400,0.500000,1.500000,2.500000
275162300,0.500000,1.500000,2.500000
276780499,0.500000,1.500000,2.500000
280968699,0.500000,1.500000,2.500000
288449799,0.500000,1.500000,2.500000
292826400,0.500000,1.500000,2.500000
293931000,0.500000,1.500000,2.500000
295513600,0.500000,1.500000,2.500000
297465700,0.500000,1.500000,2.500000
298570300,0.500000,1.500000,2.500000
300165799,0.500000,1.500000,2.500000
301836999,0.500000,1.500000,2.500000
303434900,0.500000,1.500000,2.500000
305123499,0.500000,1.500000,2.500000
307863399,0.500000,1.500000,2.500000
311649700,0.500000,1.500000,2.500000
319815800,0.500000,1.500000,2.500000
324559900,0.500000,1.500000,2.500000
325709400,0.500000,1.500000,2.500000
327237699,0.500000,1.500000,2.500000
329230199,0.500000,1.500000,2.500000
334189199,0.500000,1.500000,2.500000
335338600,0.500000,1.500000,2.500000
342602699,0.500000,1.500000,2.500000
345206899,0.500000,1.500000,2.500000
346817999,0.500000,1.500000,2.500000
351164299,0.500000,1.500000,2.500000
353211199,0.500000,1.500000,2.500000
354562299,0.500000,1.500000,2.500000
355711500,0.500000,1.500000,2.500000
357612200,0.500000,1.500000,2.500000
359223699,0.500000,1.500000,2.500000
361647199,0.500000,1.500000,2.500000
362747599,0.500000,1.500000,2.500000
368172700,0.500000,1.500000,2.500000
369284100,0.500000,1.500000,2.500000
370892099,0.500000,1.500000,2.500000
372522400,0.500000,1.500000,2.500000
374338800,0.500000,1.500000,2.500000
378257399,0.500000,1.500000,2.500000
384782900,0.500000,1.500000,2.500000
385988000,0.500000,1.500000,2.500000
387728499,0.500000,1.500000,2.500000
389035399,0.500000,1.500000,2.500000
390701799,0.500000,1.500000,2.500000
393685299,0.500000,1.500000,2.500000
394784399,0.500000,1.500000,2.500000
396448399,0.500000,1.500000,2.500000
398725399,0.500000,1.500000,2.500000
400202799,0.500000,1.500000,2.500000
404665699,0.500000,1.500000,2.500000
411671499,0.500000,1.500000,2.500000
416855999,0.500000,1.500000,2.500000
418340500,0.500000,1.500000,2.500000
419957999,0.500000,1.500000,2.500000
428819900,0.500000,1.500000,2.500000
429918299,0.500000,1.500000,2.500000
436295300,0.500000,1.500000,2.500000
438233199,0.500000,1.500000,2.500000
439478699,0.500000,1.500000,2.500000
444405199,0.500000,1.500000,2.500000
445499099,0.500000,1.500000,2.500000
447089799,0.500000,1.500000,2.500000
448707099,0.500000,1.500000,2.500000
450526900,0.500000,1.500000,2.500000
455026600,0.500000,1.500000,2.500000
457658999,0.500000,1.500000,2.500000
459760300,0.500000,1.500000,2.500000
461363599,0.500000,1.500000,2.500000
465791099,0.500000,1.500000,2.500000
474502500,0.500000,1.500000,2.500000
476197799,0.500000,1.500000,2.500000
484179200,0.500000,1.500000,2.500000
485382599,0.500000,1.500000,2.500000
487885299,0.500000,1.500000,2.500000
493328500,0.500000,1.500000,2.500000
495262399,0.500000,1.500000,2.500000
496412100,0.500000,1.500000,2.500000
500444099,0.500000,1.500000,2.500000
501564400,0.500000,1.500000,2.500000
503206099,0.500000,1.500000,2.500000
505903899,0.500000,1.500000,2.500000
508292099,0.500000,1.500000,2.500000
511877400,0.500000,1.500000,2.500000
519985999,0.500000,1.500000,2.500000
521491999,0.500000,1.500000,2.500000
523402399,0.500000,1.500000,2.500000
525006399,0.500000,1.500000,2.500000
532531699,0.500000,1.500000,2.500000
534205500,0.500000,1.500000,2.500000
535818500,0.500000,1.500000,2.500000
543701199,0.500000,1.500000,2.500000
544820800,0.500000,1.500000,2.500000
546432700,0.500000,1.500000,2.500000
