t_ns,ch1_V,ch2_V,ch3_V
0,0.500000,1.500000,2.500000
1121699,0.500000,1.500000,2.500000
2781700,0.500000,1.500000,2.500000
9157000,0.500000,1.500000,2.500000
14407599,0.500000,1.500000,2.500000
21456099,0.500000,1.500000,2.500000
28080099,0.500000,1.500000,2.500000
34113299,0.500000,1.500000,2.500000
35744900,0.500000,1.500000,2.500000
37733199,0.500000,1.500000,2.500000
40084899,0.500000,1.500000,2.500000
45647799,0.500000,1.500000,2.500000
46867199,0.500000,1.500000,2.500000
50891500,0.500000,1.500000,2.500000
52959499,0.500000,1.500000,2.500000
54876900,0.500000,1.500000,2.500000
57071800,0.500000,1.500000,2.500000
58357900,0.500000,1.500000,2.500000
61146599,0.500000,1.500000,2.500000
63159899,0.500000,1.500000,2.500000
67599499,0.500000,1.500000,2.500000
74075999,0.500000,1.500000,2.500000
76913500,0.500000,1.500000,2.500000
78128100,0.500000,1.500000,2.500000
80136199,0.500000,1.500000,2.500000
89695199,0.500000,1.500000,2.500000
96096799,0.500000,1.500000,2.500000
97385200,0.500000,1.500000,2.500000
101739400,0.500000,1.500000,2.500000
104069499,0.500000,1.500000,2.500000
106185099,0.500000,1.500000,2.500000
107446299,0.500000,1.500000,2.500000
109817500,0.500000,1.500000,2.500000
115234600,0.500000,1.500000,2.500000
116712099,0.500000,1.500000,2.500000
118728699,0.500000,1.500000,2.500000
121166799,0.500000,1.500000,2.500000
123893700,0.500000,1.500000,2.500000
131115899,0.500000,1.500000,2.500000
134480599,0.500000,1.500000,2.500000
136044799,0.500000,1.500000,2.500000
140592099,0.500000,1.500000,2.500000
142091399,0.500000,1.500000,2.500000
148856799,0.500000,1.500000,2.500000
150724400,0.500000,1.500000,2.500000
154421400,0.500000,1.500000,2.500000
155695499,0.500000,1.500000,2.500000
157186899,0.500000,1.500000,2.500000
159208600,0.500000,1.500000,2.500000
160510199,0.500000,1.500000,2.500000
165753799,0.500000,1.500000,2.500000
167144300,0.500000,1.500000,2.500000
170314800,0.500000,1.500000,2.500000
174009000,0.500000,1.500000,2.500000
182726300,0.500000,1.500000,2.500000
185418699,0.500000,1.500000,2.500000
187057499,0.500000,1.500000,2.500000
193176699,0.500000,1.500000,2.500000
194817900,0.500000,1.500000,2.500000
196188599,0.500000,1.500000,2.500000
200696499,0.500000,1.500000,2.500000
201961999,0.500000,1.500000,2.500000
203709299,0.500000,1.500000,2.500000
208353000,0.500000,1.500000,2.500000
209870699,0.500000,1.500000,2.500000
211782599,0.500000,1.500000,2.500000
213653699,0.500000,1.500000,2.500000
216466699,0.500000,1.500000,2.500000
223657599,0.500000,1.500000,2.500000
226464499,0.500000,1.500000,2.500000
227605000,0.500000,1.500000,2.500000
236245399,0.500000,1.500000,2.500000
241985100,0.500000,1.500000,2.500000
244905599,0.500000,1.500000,2.500000
246364099,0.500000,1.500000,2.500000
251721000,0.500000,1.500000,2.500000
252894700,0.500000,1.500000,2.500000
254446799,0.500000,1.500000,2.500000
256725400,0.500000,1.500000,2.500000
258085800,0.500000,1.500000,2.500000
261514600,0.500000,1.500000,2.500000
270339800,0.500000,1.500000,2.500000
273028999,0.500000,1.500000,2.500000
274377299,0.500000,1.500000,2.500000
280355800,0.500000,1.500000,2.500000
281953400,0.500000,1.500000,2.500000
289931799,0.500000,1.500000,2.500000
291141299,0.500000,1.500000,2.500000
293099000,0.500000,1.500000,2.500000
298200600,0.500000,1.500000,2.500000
299923999,0.500000,1.500000,2.500000
301380400,0.500000,1.500000,2.500000
304347299,0.500000,1.500000,2.500000
306006699,0.500000,1.500000,2.500000
308916399,0.500000,1.500000,2.500000
315868300,0.500000,1.500000,2.500000
318266399,0.500000,1.500000,2.500000
320823900,0.500000,1.500000,2.500000
329519699,0.500000,1.500000,2.500000
331103500,0.500000,1.500000,2.500000
338195399,0.500000,1.500000,2.500000
339772999,0.500000,1.500000,2.500000
341411299,0.500000,1.500000,2.500000
345475399,0.500000,1.500000,2.500000
346845599,0.500000,1.500000,2.500000
348763299,0.500000,1.500000,2.500000
351436199,0.500000,1.500000,2.500000
354619600,0.500000,1.500000,2.500000
358358799,0.500000,1.500000,2.500000
364619300,0.500000,1.500000,2.500000
366313999,0.500000,1.500000,2.500000
367996299,0.500000,1.500000,2.500000
369648799,0.500000,1.500000,2.500000
376241300,0.500000,1.500000,2.500000
377757299,0.500000,1.500000,2.500000
384605799,0.500000,1.500000,2.500000
385800299,0.500000,1.500000,2.500000
388330900,0.500000,1.500000,2.500000
392197699,0.500000,1.500000,2.500000
393413899,0.500000,1.500000,2.500000
394992299,0.500000,1.500000,2.500000
396719800,0.500000,1.500000,2.500000
399925600,0.500000,1.500000,2.500000
403503699,0.500000,1.500000,2.500000
409512400,0.500000,1.500000,2.500000
410799099,0.500000,1.500000,2.500000
412433299,0.500000,1.500000,2.500000
422008399,0.500000,1.500000,2.500000
423649999,0.500000,1.500000,2.500000
429599199,0.500000,1.500000,2.500000
431048400,0.500000,1.500000,2.500000
432354500,0.500000,1.500000,2.500000
434393399,0.500000,1.500000,2.500000
436253300,0.500000,1.500000,2.500000
437431799,0.500000,1.500000,2.500000
440395099,0.500000,1.500000,2.500000
441818799,0.500000,1.500000,2.500000
443410100,0.500000,1.500000,2.500000
445887399,0.500000,1.500000,2.500000
450352699,0.500000,1.500000,2.500000
456989400,0.500000,1.500000,2.500000
459366600,0.500000,1.500000,2.500000
460679099,0.500000,1.500000,2.500000
470199600,0.500000,1.500000,2.500000
471341500,0.500000,1.500000,2.500000
476995199,0.500000,1.500000,2.500000
479154799,0.500000,1.500000,2.500000
482411899,0.500000,1.500000,2.500000
483639600,0.500000,1.500000,2.500000
487606399,0.500000,1.500000,2.500000
488721199,0.500000,1.500000,2.500000
491368399,0.500000,1.500000,2.500000
494835199,0.500000,1.500000,2.500000
508280699,0.500000,1.500000,2.500000
510305800,0.500000,1.500000,2.500000
512744799,0.500000,1.500000,2.500000
521086599,0.500000,1.500000,2.500000
522769499,0.500000,1.500000,2.500000
527768599,0.500000,1.500000,2.500000
529224600,0.500000,1.500000,2.500000
530762700,0.500000,1.500000,2.500000
533649999,0.500000,1.500000,2.500000
534826299,0.500000,1.500000,2.500000
538198199,0.500000,1.500000,2.500000
539480100,0.500000,1.500000,2.500000
541051799,0.500000,1.500000,2.500000
543420199,0.500000,1.500000,2.500000
545826000,0.500000,1.500000,2.500000
551046200,0.500000,1.500000,2.500000
559171799,0.500000,1.500000,2.500000
561243199,0.500000,1.500000,2.500000
571735199,0.500000,1.500000,2.500000
573248299,0.500000,1.500000,2.500000
579014800,0.500000,1.500000,2.500000
580284399,0.500000,1.500000,2.500000
582398699,0.500000,1.500000,2.500000
583891199,0.500000,1.500000,2.500000
585485199,0.500000,1.500000,2.500000
586655799,0.500000,1.500000,2.500000
593982899,0.500000,1.500000,2.500000
595558699,0.500000,1.500000,2.500000
598955200,0.500000,1.500000,2.500000
602445099,0.500000,1.500000,2.500000
610428599,0.500000,1.500000,2.500000
612817900,0.500000,1.500000,2.500000
619360199,0.500000,1.500000,2.500000
627546700,0.500000,1.500000,2.500000
629190300,0.500000,1.500000,2.500000
632209700,0.500000,1.500000,2.500000
633314500,0.500000,1.500000,2.500000
635731099,0.500000,1.500000,2.500000
637090600,0.500000,1.500000,2.500000
638431899,0.500000,1.500000,2.500000
648415099,0.500000,1.500000,2.500000
649532600,0.500000,1.500000,2.500000
651110799,0.500000,1.500000,2.500000
653745800,0.500000,1.500000,2.500000
658971799,0.500000,1.500000,2.500000
669077099,0.500000,1.500000,2.500000
670296999,0.500000,1.500000,2.500000
674409300,0.500000,1.500000,2.500000
681011200,0.500000,1.500000,2.500000
684232699,0.500000,1.500000,2.500000
685651200,0.500000,1.500000,2.500000
689742099,0.500000,1.500000,2.500000
692616200,0.500000,1.500000,2.500000
694082299,0.500000,1.500000,2.500000
696989099,0.500000,1.500000,2.500000
698303299,0.500000,1.500000,2.500000
699851799,0.500000,1.500000,2.500000
701443600,0.500000,1.500000,2.500000
704370999,0.500000,1.500000,2.500000
710123600,0.500000,1.500000,2.500000
711890899,0.500000,1.500000,2.500000
713051899,0.500000,1.500000,2.500000
714840499,0.500000,1.500000,2.500000
715979399,0.500000,1.500000,2.500000
718776399,0.500000,1.500000,2.500000
727418299,0.500000,1.500000,2.500000
728545899,0.500000,1.500000,2.500000
731421999,0.500000,1.500000,2.500000
738169899,0.500000,1.500000,2.500000
739292999,0.500000,1.500000,2.500000
741632899,0.500000,1.500000,2.500000
742681199,0.500000,1.500000,2.500000
744230899,0.500000,1.500000,2.500000
745896499,0.500000,1.500000,2.500000
747509100,0.500000,1.500000,2.500000
749063900,0.500000,1.500000,2.500000
750637500,0.500000,1.500000,2.500000
752193000,0.500000,1.500000,2.500000
753740399,0.500000,1.500000,2.500000
755479699,0.500000,1.500000,2.500000
757036499,0.500000,1.500000,2.500000
758573400,0.500000,1.500000,2.500000
760124000,0.500000,1.500000,2.500000
762009899,0.500000,1.500000,2.500000
764964000,0.500000,1.500000,2.500000
766109999,0.500000,1.500000,2.500000
