frame_idx,t_ns
0,0
1,32160250
2,65726125
3,128538125
4,161367375
5,194769916
6,229148958
7,262164000
8,295778500
9,327544916
10,359970250
11,392836625
12,425393833
13,457841916
14,490962625
15,526119208
16,557593208
17,590488291
18,623381916
19,656068833
20,689293416
21,723479208
22,755442541
23,789123041
24,821934916
25,854655166
26,886953250
27,921654958
28,954944708
29,986804083
30,1019246625
31,1051535666
32,1085468708
33,1117828500
34,1156503791
35,1185812625
36,1219947125
37,1252661625
38,1285578041
39,1316995208
40,1354082000
41,1383192291
42,1418128541
43,1449711666
44,1482013041
45,1516283583
46,1548153541
47,1580662625
48,1613662958
49,1647233833
50,1679635958
51,1712578125
52,1747689291
53,1778844708
54,1811329875
55,1845022375
56,1877655625
57,1910815958
58,1946048458
59,1976833000
60,2010619666
61,2043332000
62,2075042375
63,2108943916
64,2141665416
65,2174445875
66,2208869291
67,2242806166
68,2276996458
69,2308432708
70,2342822083
71,2373844708
72,2405040125
73,2437949458
74,2475225125
75,2506685541
76,2540991666
77,2573294458
78,2605320250
79,2636834458
80,2670812625
81,2702129875
82,2737900833
83,2768190416
84,2802980291
85,2835268625
86,2868011958
87,2901006166
88,2935406458
89,2967661333
90,3000017208
91,3033316041
92,3066012000
93,3099287583
94,3134217375
95,3164922375
96,3197834750
97,3231621125
98,3266308625
99,3300421083
100,3335779791
101,3362935708
102,3430859041
103,3463661458
104,3494585291
105,3528241416
106,3567587958
107,3599590250
108,3632040750
109,3664040083
110,3695861208
111,3729547250
112,3761601041
113,3794398708
114,3827832250
115,3857756583
116,3891720750
117,3923593583
118,3958547250
119,3989730916
120,4022872500
121,4054717333
122,4088168583
123,4120252208
