t_s,amp
0.000000,0.005902
0.010000,0.005569
0.020000,0.003642
0.023220,0.007275
0.033220,0.005789
0.043220,0.008541
0.046440,0.008299
0.056440,0.007823
0.066440,0.002873
0.069660,0.020659
0.079660,0.016908
0.089660,0.004102
0.092880,0.030136
0.102880,0.038440
0.112880,0.028891
0.116100,0.037385
0.126100,0.048346
0.136100,0.032656
0.139320,0.045229
0.149320,0.047346
0.159320,0.043510
0.162540,0.045727
0.172540,0.047117
0.182540,0.034731
0.185760,0.031383
0.195760,0.027257
0.205760,0.022790
0.208980,0.025384
0.218980,0.020895
0.228980,0.015071
0.232200,0.023658
0.242200,0.016804
0.252200,0.019227
0.255420,0.024125
0.265420,0.029852
0.275420,0.026309
0.278639,0.037262
0.288639,0.028055
0.298639,0.024307
0.301859,0.023931
0.311859,0.025250
0.321859,0.012325
0.325079,0.021235
0.335079,0.021534
0.345079,0.023415
0.348299,0.025174
0.358299,0.019416
0.368299,0.008788
0.371519,0.009777
0.381519,0.014054
0.391519,0.014057
0.394739,0.012116
0.404739,0.011588
0.414739,0.012536
0.417959,0.011047
0.427959,0.009352
0.437959,0.005345
0.441179,0.007567
0.451179,0.010728
0.461179,0.010428
0.464399,0.005283
0.474399,0.005571
0.484399,0.002994
0.487619,0.009459
0.497619,0.007133
0.507619,0.005841
0.510839,0.005299
0.520839,0.007013
0.530839,0.006172
0.534059,0.005375
0.544059,0.007783
0.554059,0.004494
0.557279,0.005865
0.567279,0.005846
0.577279,0.004572
0.580499,0.006383
0.590499,0.006905
0.600499,0.004273
0.603719,0.006238
0.613719,0.005056
0.623719,0.005158
0.626939,0.004303
0.636939,0.005104
0.646939,0.005211
0.650159,0.010623
0.660159,0.008860
0.670159,0.004078
0.673379,0.007050
0.683379,0.008960
0.693379,0.010566
0.696599,0.011259
0.706599,0.010210
0.716599,0.011473
0.719819,0.012408
0.729819,0.009177
0.739819,0.006536
0.743039,0.009288
0.753039,0.012251
0.763039,0.008624
0.766259,0.009287
0.776259,0.008467
0.786259,0.010373
0.789478,0.008618
0.799478,0.012192
0.809478,0.011917
0.812698,0.007429
0.822698,0.005286
0.832698,0.006465
0.835918,0.010950
0.845918,0.006298
0.855918,0.007292
0.859138,0.006142
0.869138,0.006894
0.879138,0.006562
0.882358,0.004582
0.892358,0.004051
0.902358,0.003410
0.905578,0.004476
0.915578,0.005715
0.925578,0.005625
0.928798,0.007162
0.938798,0.008078
0.948798,0.005127
0.952018,0.004631
0.962018,0.004897
0.972018,0.003829
0.975238,0.004856
0.985238,0.003539
0.995238,0.005145
0.998458,0.006164
1.008458,0.008583
1.018458,0.008649
1.021678,0.008342
1.031678,0.003997
1.041678,0.007082
1.044898,0.006319
1.054898,0.011029
1.064898,0.007981
1.068118,0.006599
1.078118,0.006234
1.088118,0.006968
1.091338,0.010812
1.101338,0.005385
1.111338,0.006651
1.114558,0.007176
1.124558,0.008365
1.134558,0.005892
1.137778,0.005698
1.147778,0.008374
1.157778,0.004675
1.160998,0.005024
1.170998,0.007387
1.180998,0.002868
1.184218,0.006732
1.194218,0.007443
1.204218,0.003285
1.207438,0.008662
1.217438,0.009561
1.227438,0.003764
1.230658,0.009410
1.240658,0.007522
1.250658,0.005488
1.253878,0.006161
1.263878,0.004986
1.273878,0.007766
1.277098,0.007669
1.287098,0.004134
1.297098,0.004739
1.300317,0.005076
1.310317,0.007695
1.320317,0.002361
1.323537,0.005986
1.333537,0.005933
1.343537,0.003786
1.346757,0.011385
1.356757,0.004987
1.366757,0.007857
1.369977,0.009965
1.379977,0.005576
1.389977,0.003974
1.393197,0.005517
1.403197,0.005926
1.413197,0.005489
1.416417,0.010527
1.426417,0.007347
1.436417,0.005536
1.439637,0.009064
1.449637,0.005791
1.459637,0.006527
1.462857,0.009879
1.472857,0.007216
1.482857,0.008757
1.486077,0.007956
1.496077,0.004152
1.506077,0.001842
1.509297,0.004834
1.519297,0.004299
1.529297,0.005574
1.532517,0.006223
1.542517,0.006765
1.552517,0.005258
1.555737,0.009431
1.565737,0.005474
1.575737,0.005228
1.578957,0.006776
1.588957,0.005953
1.598957,0.004172
1.602177,0.006274
1.612177,0.004031
1.622177,0.003219
1.625397,0.003782
1.635397,0.007921
1.645397,0.005396
1.648617,0.005978
1.658617,0.004779
1.668617,0.004992
1.671837,0.004585
1.681837,0.006019
1.691837,0.007520
1.695057,0.007162
1.705057,0.006158
1.715057,0.004408
1.718277,0.013375
1.728277,0.007959
1.738277,0.014515
1.741497,0.013743
1.751497,0.017652
1.761497,0.015203
1.764717,0.013793
1.774717,0.012181
1.784717,0.011523
1.787937,0.012482
1.797937,0.011083
1.807937,0.008081
1.811156,0.012084
1.821156,0.011720
1.831156,0.007931
1.834376,0.011965
1.844376,0.007578
1.854376,0.004388
1.857596,0.006148
1.867596,0.011581
1.877596,0.003581
1.880816,0.008917
1.890816,0.012040
1.900816,0.005808
1.904036,0.013319
1.914036,0.011449
1.924036,0.008413
1.927256,0.010783
1.937256,0.008314
1.947256,0.008862
1.950476,0.008987
1.960476,0.009813
1.970476,0.015613
1.973696,0.010075
1.983696,0.008158
1.993696,0.006229
1.996916,0.005746
2.006916,0.006870
2.016916,0.007129
2.020136,0.006328
2.030136,0.008036
2.040136,0.005584
2.043356,0.006529
2.053356,0.009661
2.063356,0.006314
2.066576,0.008077
2.076576,0.009246
2.086576,0.007569
2.089796,0.009827
2.099796,0.010848
2.109796,0.010830
2.113016,0.010968
2.123016,0.007486
2.133016,0.004115
2.136236,0.010241
2.146236,0.008243
2.156236,0.004557
2.159456,0.006571
2.169456,0.007040
2.179456,0.007887
2.182676,0.007244
2.192676,0.006107
2.202676,0.004140
2.205896,0.008523
2.215896,0.010718
2.225896,0.004436
2.229116,0.006811
2.239116,0.010907
2.249116,0.010007
2.252336,0.010795
2.262336,0.009566
2.272336,0.007873
2.275556,0.011670
2.285556,0.008744
2.295556,0.006961
2.298776,0.009505
2.308776,0.007968
2.318776,0.005463
2.321995,0.008114
2.331995,0.006374
2.341995,0.004624
2.345215,0.005951
2.355215,0.009573
2.365215,0.007457
2.368435,0.007712
2.378435,0.004102
2.388435,0.002842
2.391655,0.005089
2.401655,0.004368
2.411655,0.002674
2.414875,0.004402
2.424875,0.005409
2.434875,0.005153
2.438095,0.008829
2.448095,0.011592
2.458095,0.008952
2.461315,0.010074
2.471315,0.008308
2.481315,0.007443
2.484535,0.008454
2.494535,0.010216
2.504535,0.005214
2.507755,0.007399
2.517755,0.031098
2.527755,0.019030
2.530975,0.043083
2.540975,0.026038
2.550975,0.016751
2.554195,0.020356
2.564195,0.016117
2.574195,0.020533
2.577415,0.012344
2.587415,0.010549
2.597415,0.009041
2.600635,0.012442
2.610635,0.006956
2.620635,0.008373
2.623855,0.009866
2.633855,0.007395
2.643855,0.014659
2.647075,0.010327
2.657075,0.008196
2.667075,0.010477
2.670295,0.009149
2.680295,0.011084
2.690295,0.008148
2.693515,0.017699
2.703515,0.017341
2.713515,0.008025
2.716735,0.011404
2.726735,0.010875
2.736735,0.009849
2.739955,0.014970
2.749955,0.011440
2.759955,0.009477
2.763175,0.010488
2.773175,0.010732
2.783175,0.011558
2.786395,0.011396
2.796395,0.014449
2.806395,0.007654
2.809615,0.009866
2.819615,0.012838
2.829615,0.015489
2.832834,0.014244
2.842834,0.010299
2.852834,0.008510
2.856054,0.007082
2.866054,0.006140
2.876054,0.003120
2.879274,0.006664
2.889274,0.007451
2.899274,0.009029
2.902494,0.006029
2.912494,0.006093
2.922494,0.005794
2.925714,0.007391
2.935714,0.003880
2.945714,0.004453
2.948934,0.010142
2.958934,0.010151
2.968934,0.014564
2.972154,0.010329
2.982154,0.012424
2.992154,0.009435
2.995374,0.010593
3.005374,0.011054
3.015374,0.007494
3.018594,0.009586
3.028594,0.008336
3.038594,0.006978
3.041814,0.008626
3.051814,0.007137
3.061814,0.006004
3.065034,0.006208
3.075034,0.008438
3.085034,0.005331
3.088254,0.012775
3.098254,0.005047
3.108254,0.004250
3.111474,0.007614
3.121474,0.007022
3.131474,0.007055
3.134694,0.007496
3.144694,0.012465
3.154694,0.007261
3.157914,0.005277
3.167914,0.004018
3.177914,0.004261
3.181134,0.002706
3.191134,0.005548
3.201134,0.005432
3.204354,0.007447
3.214354,0.007783
3.224354,0.009867
3.227574,0.008722
3.237574,0.006149
3.247574,0.003780
3.250794,0.011357
3.260794,0.007942
3.270794,0.004040
3.274014,0.008725
3.284014,0.006968
3.294014,0.003945
3.297234,0.005774
3.307234,0.007448
3.317234,0.004202
3.320454,0.002688
3.330454,0.007841
3.340454,0.005905
3.343673,0.006373
3.353673,0.007551
3.363673,0.009868
3.366893,0.007283
3.376893,0.007569
3.386893,0.005091
3.390113,0.005378
3.400113,0.004937
3.410113,0.002282
3.413333,0.008898
3.423333,0.005679
3.433333,0.005665
3.436553,0.011270
3.446553,0.009188
3.456553,0.006209
3.459773,0.005607
3.469773,0.006148
3.479773,0.007573
3.482993,0.008918
3.492993,0.004061
3.502993,0.003605
3.506213,0.008476
3.516213,0.007751
3.526213,0.007953
3.529433,0.005256
3.539433,0.008304
3.549433,0.007048
3.552653,0.008842
3.562653,0.008675
3.572653,0.004123
3.575873,0.004193
3.585873,0.002584
3.595873,0.005401
3.599093,0.008742
3.609093,0.006763
3.619093,0.005100
3.622313,0.012175
3.632313,0.012786
3.642313,0.003411
3.645533,0.005232
3.655533,0.005296
3.665533,0.007403
