frame_idx,t_ns
0,0
1,30522625
2,63841333
3,96616250
4,128893291
5,161786583
6,196108958
7,227858916
8,260654041
9,293835166
10,327016208
11,359412583
12,394004250
13,425605041
14,458643208
15,491624333
16,525212958
17,557990250
18,592682458
19,624207291
20,657022708
21,689887916
22,723232875
23,756049291
24,790587791
25,822212250
26,855458833
27,888147625
28,921678583
29,954457250
30,987139708
31,1022016416
32,1053991750
33,1086932666
34,1119851833
35,1152410750
36,1185309916
37,1222038583
38,1253210041
39,1286447541
40,1317561916
41,1350512041
42,1384377958
43,1417277208
44,1450098833
45,1481918375
46,1514850833
47,1548179625
48,1580483666
49,1614300875
50,1648223208
51,1679786166
52,1713753250
53,1746179291
54,1779003375
55,1812701625
56,1845341375
57,1880329666
58,1911196666
59,1944475541
60,1977304875
61,2010549541
62,2043717333
63,2077942625
64,2109696333
65,2142777375
66,2175368041
67,2208222916
68,2240984916
69,2277578208
70,2309611625
71,2343790541
72,2374374708
73,2407269083
74,2439865750
75,2475149666
76,2507336250
77,2540776666
78,2572460916
79,2603825958
80,2636740625
81,2669549666
82,2704271458
83,2735706250
84,2769067000
85,2802710041
86,2835315791
87,2868642333
88,2903084708
89,2933982958
90,3000448791
91,3032981208
92,3066468000
93,3099107208
94,3133891541
95,3165263333
96,3198528958
97,3231326791
98,3264184000
99,3297468166
100,3334520166
101,3364417500
102,3398253583
103,3431468791
104,3465142000
105,3496983458
106,3529237291
107,3560485291
108,3592921250
109,3630645375
110,3662339583
111,3694174291
112,3726651583
113,3759059875
114,3791303083
115,3825234375
116,3857654625
117,3889666833
118,3924559708
119,3955964458
120,3989396875
121,4022543250
122,4055565958
123,4088179916
124,4123248625
125,4155753875
126,4188465708
127,4219965458
128,4254159250
