t_s,amp
0.000000,0.015016
0.010000,0.022120
0.020000,0.022093
0.023220,0.010043
0.033220,0.032360
0.043220,0.015252
0.046440,0.015476
0.056440,0.017196
0.066440,0.007848
0.069660,0.012113
0.079660,0.013873
0.089660,0.004753
0.092880,0.008901
0.102880,0.011244
0.112880,0.011033
0.116100,0.015248
0.126100,0.005301
0.136100,0.006965
0.139320,0.007194
0.149320,0.005902
0.159320,0.006794
0.162540,0.011095
0.172540,0.007603
0.182540,0.002156
0.185760,0.008703
0.195760,0.007279
0.205760,0.013281
0.208980,0.015035
0.218980,0.022501
0.228980,0.004513
0.232200,0.016225
0.242200,0.016918
0.252200,0.014668
0.255420,0.016704
0.265420,0.022076
0.275420,0.015370
0.278639,0.031499
0.288639,0.010633
0.298639,0.008977
0.301859,0.009124
0.311859,0.012952
0.321859,0.009329
0.325079,0.019261
0.335079,0.015693
0.345079,0.011914
0.348299,0.011953
0.358299,0.023649
0.368299,0.023113
0.371519,0.020989
0.381519,0.025041
0.391519,0.012154
0.394739,0.025292
0.404739,0.025454
0.414739,0.018889
0.417959,0.015820
0.427959,0.021198
0.437959,0.016635
0.441179,0.018009
0.451179,0.021644
0.461179,0.013158
0.464399,0.026178
0.474399,0.036721
0.484399,0.028208
0.487619,0.035910
0.497619,0.043912
0.507619,0.028347
0.510839,0.030443
0.520839,0.034231
0.530839,0.036863
0.534059,0.034289
0.544059,0.013558
0.554059,0.016655
0.557279,0.019322
0.567279,0.012473
0.577279,0.018345
0.580499,0.013544
0.590499,0.011227
0.600499,0.003447
0.603719,0.015378
0.613719,0.011483
0.623719,0.010460
0.626939,0.017846
0.636939,0.012617
0.646939,0.010347
0.650159,0.013247
0.660159,0.017075
0.670159,0.008154
0.673379,0.009331
0.683379,0.011119
0.693379,0.013703
0.696599,0.011374
0.706599,0.009921
0.716599,0.010828
0.719819,0.016436
0.729819,0.009869
0.739819,0.009972
0.743039,0.006686
0.753039,0.007871
0.763039,0.007972
0.766259,0.007276
0.776259,0.004995
0.786259,0.005962
0.789478,0.009564
0.799478,0.005236
0.809478,0.006682
0.812698,0.007919
0.822698,0.007946
0.832698,0.006785
0.835918,0.004117
0.845918,0.007659
0.855918,0.009396
0.859138,0.011452
0.869138,0.013057
0.879138,0.006118
0.882358,0.010980
0.892358,0.007185
0.902358,0.003357
0.905578,0.007091
0.915578,0.013705
0.925578,0.012781
0.928798,0.014908
0.938798,0.008933
0.948798,0.004287
0.952018,0.006832
0.962018,0.006776
0.972018,0.003280
0.975238,0.003351
0.985238,0.004841
0.995238,0.011168
0.998458,0.017063
1.008458,0.010424
1.018458,0.007209
1.021678,0.007207
1.031678,0.004665
1.041678,0.005975
1.044898,0.005259
1.054898,0.007768
1.064898,0.005537
1.068118,0.006955
1.078118,0.005259
1.088118,0.002619
1.091338,0.010420
1.101338,0.010266
1.111338,0.011112
1.114558,0.014194
1.124558,0.006362
1.134558,0.009622
1.137778,0.014349
1.147778,0.003972
1.157778,0.005039
1.160998,0.007704
1.170998,0.008565
1.180998,0.000806
1.184218,0.004860
1.194218,0.007273
1.204218,0.005436
1.207438,0.006105
1.217438,0.011572
1.227438,0.003320
1.230658,0.006197
1.240658,0.009228
1.250658,0.008476
1.253878,0.012189
1.263878,0.009928
1.273878,0.006242
1.277098,0.015666
1.287098,0.008315
1.297098,0.005444
1.300317,0.010994
1.310317,0.009302
1.320317,0.012208
1.323537,0.008727
1.333537,0.007060
1.343537,0.006960
1.346757,0.006126
1.356757,0.007434
1.366757,0.005050
1.369977,0.006104
1.379977,0.006369
1.389977,0.005898
1.393197,0.005568
1.403197,0.009556
1.413197,0.008057
1.416417,0.007407
1.426417,0.005137
1.436417,0.004503
1.439637,0.005114
1.449637,0.007899
1.459637,0.005524
1.462857,0.004206
1.472857,0.006309
1.482857,0.003286
1.486077,0.006847
1.496077,0.007543
1.506077,0.004980
1.509297,0.006624
1.519297,0.005434
1.529297,0.006053
1.532517,0.011450
1.542517,0.012035
1.552517,0.005168
1.555737,0.006921
1.565737,0.004695
1.575737,0.007260
1.578957,0.011101
1.588957,0.011382
1.598957,0.005864
1.602177,0.006209
1.612177,0.006013
1.622177,0.006514
1.625397,0.006997
1.635397,0.008643
1.645397,0.008740
1.648617,0.006951
1.658617,0.007033
1.668617,0.006446
1.671837,0.009896
1.681837,0.010777
1.691837,0.009151
1.695057,0.008272
1.705057,0.009192
1.715057,0.006864
1.718277,0.006187
1.728277,0.008955
1.738277,0.004077
1.741497,0.008684
1.751497,0.010032
1.761497,0.014784
1.764717,0.006954
1.774717,0.012559
1.784717,0.012724
1.787937,0.009414
1.797937,0.007819
1.807937,0.004664
1.811156,0.004404
1.821156,0.004964
1.831156,0.004798
1.834376,0.006538
1.844376,0.010894
1.854376,0.009246
1.857596,0.006965
1.867596,0.006970
1.877596,0.008375
1.880816,0.009043
1.890816,0.007586
1.900816,0.005296
1.904036,0.007979
1.914036,0.009043
1.924036,0.004785
1.927256,0.008838
1.937256,0.013322
1.947256,0.009279
1.950476,0.011277
1.960476,0.007922
1.970476,0.005824
1.973696,0.007532
1.983696,0.011318
1.993696,0.004465
1.996916,0.010168
2.006916,0.005126
2.016916,0.004323
2.020136,0.012731
2.030136,0.007662
2.040136,0.005959
2.043356,0.012311
2.053356,0.013051
2.063356,0.007539
2.066576,0.005651
2.076576,0.009558
2.086576,0.003988
2.089796,0.008342
2.099796,0.010556
2.109796,0.004458
2.113016,0.004871
2.123016,0.004693
2.133016,0.006938
2.136236,0.009971
2.146236,0.010596
2.156236,0.008061
2.159456,0.010275
2.169456,0.009032
2.179456,0.010738
2.182676,0.009195
2.192676,0.009770
2.202676,0.008108
2.205896,0.008002
2.215896,0.007347
2.225896,0.010557
2.229116,0.013222
2.239116,0.008243
2.249116,0.004907
2.252336,0.009263
2.262336,0.008145
2.272336,0.009717
2.275556,0.008990
2.285556,0.008368
2.295556,0.007132
2.298776,0.007160
2.308776,0.008764
2.318776,0.005073
2.321995,0.010977
2.331995,0.005704
2.341995,0.005978
2.345215,0.007680
2.355215,0.008511
2.365215,0.005895
2.368435,0.009309
2.378435,0.008300
2.388435,0.005097
2.391655,0.010646
2.401655,0.014455
2.411655,0.003830
2.414875,0.009245
2.424875,0.012291
2.434875,0.011168
2.438095,0.010605
2.448095,0.007774
2.458095,0.003903
2.461315,0.010541
2.471315,0.009975
2.481315,0.003636
2.484535,0.008392
2.494535,0.007328
2.504535,0.002088
2.507755,0.009054
2.517755,0.013861
2.527755,0.012875
2.530975,0.007844
2.540975,0.006327
2.550975,0.004041
2.554195,0.005433
2.564195,0.007659
2.574195,0.005586
2.577415,0.009168
2.587415,0.007951
2.597415,0.007739
2.600635,0.007945
2.610635,0.015789
2.620635,0.008844
2.623855,0.012224
2.633855,0.009824
2.643855,0.006970
2.647075,0.012781
2.657075,0.014584
2.667075,0.008691
2.670295,0.006296
2.680295,0.007293
2.690295,0.005356
2.693515,0.014057
2.703515,0.010496
2.713515,0.009222
2.716735,0.008175
2.726735,0.006445
2.736735,0.005304
2.739955,0.008429
2.749955,0.007888
2.759955,0.002453
2.763175,0.012090
2.773175,0.004439
2.783175,0.006153
2.786395,0.009624
2.796395,0.008087
2.806395,0.002150
2.809615,0.004091
2.819615,0.004449
2.829615,0.006834
2.832834,0.009156
2.842834,0.007179
2.852834,0.003752
2.856054,0.007233
2.866054,0.004671
2.876054,0.006973
2.879274,0.004632
2.889274,0.003910
2.899274,0.005292
2.902494,0.003322
2.912494,0.007299
2.922494,0.005784
2.925714,0.005295
2.935714,0.003968
2.945714,0.006479
2.948934,0.007920
2.958934,0.006253
2.968934,0.006343
2.972154,0.010065
2.982154,0.006366
2.992154,0.005146
2.995374,0.004547
3.005374,0.002456
3.015374,0.003215
3.018594,0.007475
3.028594,0.008119
3.038594,0.006928
3.041814,0.008300
3.051814,0.009516
3.061814,0.006920
3.065034,0.009105
3.075034,0.007791
3.085034,0.006835
3.088254,0.004882
3.098254,0.004574
3.108254,0.011788
3.111474,0.011738
3.121474,0.011017
3.131474,0.002565
3.134694,0.008324
3.144694,0.004026
3.154694,0.007002
3.157914,0.006756
3.167914,0.004316
3.177914,0.004685
3.181134,0.007217
3.191134,0.006278
3.201134,0.002439
3.204354,0.010072
3.214354,0.007500
3.224354,0.005145
3.227574,0.012591
3.237574,0.011638
3.247574,0.007980
3.250794,0.007436
3.260794,0.006060
3.270794,0.005865
3.274014,0.006091
3.284014,0.007645
3.294014,0.006473
3.297234,0.007406
3.307234,0.004542
3.317234,0.003064
3.320454,0.011094
3.330454,0.007569
3.340454,0.006152
3.343673,0.010069
3.353673,0.010170
3.363673,0.002181
3.366893,0.011246
3.376893,0.004405
3.386893,0.006489
3.390113,0.005382
3.400113,0.010028
3.410113,0.002566
3.413333,0.010112
3.423333,0.010395
3.433333,0.009316
3.436553,0.014067
3.446553,0.004242
3.456553,0.005799
3.459773,0.012833
3.469773,0.009077
3.479773,0.004272
