frame_idx,t_ns
0,0
1,34195250
2,68096958
3,98678250
4,132346625
5,164367333
6,197120833
7,229440500
8,264420833
9,296059208
10,329120916
11,362064333
12,395796708
13,428962750
14,462784458
15,494786333
16,528129000
17,560900708
18,593421708
19,626303208
20,660854708
21,693015125
22,725921958
23,758665833
24,791823000
25,824872208
26,859096000
27,890980083
28,923546541
29,956455166
30,989662708
31,1022447583
32,1059668250
33,1091744791
34,1123941375
35,1154716291
36,1188389416
37,1222635333
38,1254837625
39,1286880750
40,1319646458
41,1352401250
42,1384978625
43,1418101375
44,1452776250
45,1484408625
46,1550022916
47,1583373208
48,1616365416
49,1649343125
50,1684272708
51,1715337291
52,1748445041
53,1781784500
54,1814206875
55,1847204500
56,1881637916
57,1912628750
58,1946184541
59,1979477291
60,2012600500
61,2046128250
62,2080174500
63,2112961500
64,2146951083
65,2180065541
66,2212991958
67,2244379250
68,2277666833
69,2309394791
70,2345220916
71,2377511208
72,2409961833
73,2441813041
74,2475260125
75,2506771041
76,2539995875
77,2572704208
78,2605763208
79,2638441208
80,2673871708
81,2705427541
82,2738692333
83,2771671458
84,2804430000
85,2836683125
86,2871286166
87,2902199166
88,2935620458
89,2969472208
90,3002506458
91,3035816666
92,3069851916
93,3101599458
94,3133963833
95,3166309875
96,3200317875
97,3231715291
98,3268109000
99,3303227625
100,3333410666
101,3365158041
102,3399515125
103,3435766375
104,3467647625
