frame_idx,t_ns
0,0
1,37042209
2,70314417
3,97947500
4,131958792
5,164745625
6,197798959
7,230204042
8,264041750
9,295322584
10,328502000
11,361492750
12,395365042
13,428608500
14,463717000
15,494347667
16,527360417
17,561150584
18,594108209
19,627014042
20,660419375
21,694834292
22,726170042
23,759561250
24,792337084
25,825295584
26,858301459
27,892599667
28,923865000
29,956956542
30,989771834
31,1025930500
32,1057492959
33,1089816167
34,1121928500
35,1157277875
36,1190120917
37,1220800459
38,1253115834
39,1287898334
40,1320725959
41,1353221000
42,1385927792
43,1418694084
44,1451899167
45,1486455209
46,1517931250
47,1550682125
48,1583675625
49,1616674375
50,1650541959
51,1685113875
52,1716062709
53,1748999334
54,1781890417
55,1814674750
56,1848182292
57,1882172334
58,1913445875
59,1946546084
60,1980189917
61,2013046709
62,2050588667
63,2082740250
64,2113915542
65,2147261667
66,2179833292
67,2211221209
68,2243343375
69,2280985417
70,2312959584
71,2345120292
72,2377725042
73,2408510125
74,2441242042
75,2475843334
76,2508401959
77,2540591084
78,2574475709
79,2606741375
80,2639796125
81,2674461875
82,2738743542
83,2772012625
84,2805153292
85,2838550459
86,2870861834
87,2905465250
88,2938017500
89,2970599209
90,3002959000
91,3035673334
92,3068927959
93,3105695750
94,3136968834
95,3170181500
96,3201300000
97,3233766625
98,3267625917
99,3305321959
100,3331319542
101,3364692584
102,3402036292
103,3434510750
104,3464252250
105,3497837500
106,3530080792
107,3563219875
108,3596747000
109,3628701834
110,3662980584
111,3695908084
112,3728471875
113,3761614250
114,3794961834
115,3828126875
