t_s,amp
0.000000,0.007352
0.010000,0.007238
0.020000,0.004798
0.023220,0.008174
0.033220,0.006156
0.043220,0.001726
0.046440,0.010668
0.056440,0.009030
0.066440,0.002687
0.069660,0.011335
0.079660,0.007055
0.089660,0.003553
0.092880,0.008852
0.102880,0.008836
0.112880,0.003890
0.116100,0.004118
0.126100,0.007927
0.136100,0.009963
0.139320,0.009503
0.149320,0.010085
0.159320,0.008792
0.162540,0.015493
0.172540,0.018321
0.182540,0.009991
0.185760,0.021380
0.195760,0.027997
0.205760,0.025875
0.208980,0.054443
0.218980,0.070867
0.228980,0.028689
0.232200,0.083233
0.242200,0.090909
0.252200,0.094857
0.255420,0.088865
0.265420,0.068514
0.275420,0.072939
0.278639,0.056309
0.288639,0.051302
0.298639,0.030633
0.301859,0.045250
0.311859,0.042151
0.321859,0.038142
0.325079,0.055540
0.335079,0.059090
0.345079,0.055761
0.348299,0.054206
0.358299,0.057506
0.368299,0.050501
0.371519,0.055470
0.381519,0.056938
0.391519,0.066879
0.394739,0.068830
0.404739,0.060780
0.414739,0.034382
0.417959,0.042250
0.427959,0.023173
0.437959,0.009600
0.441179,0.015058
0.451179,0.012256
0.461179,0.013769
0.464399,0.024552
0.474399,0.034260
0.484399,0.041315
0.487619,0.045229
0.497619,0.033005
0.507619,0.028146
0.510839,0.035385
0.520839,0.021519
0.530839,0.007440
0.534059,0.025333
0.544059,0.021577
0.554059,0.021001
0.557279,0.017338
0.567279,0.019093
0.577279,0.012393
0.580499,0.007879
0.590499,0.006417
0.600499,0.003462
0.603719,0.007359
0.613719,0.007572
0.623719,0.006925
0.626939,0.008788
0.636939,0.006200
0.646939,0.006534
0.650159,0.007307
0.660159,0.007261
0.670159,0.006202
0.673379,0.006973
0.683379,0.006457
0.693379,0.004003
0.696599,0.004139
0.706599,0.004918
0.716599,0.002658
0.719819,0.010224
0.729819,0.005948
0.739819,0.004931
0.743039,0.004608
0.753039,0.006256
0.763039,0.004514
0.766259,0.008098
0.776259,0.008616
0.786259,0.002551
