frame_idx,t_ns
0,0
1,31789292
2,67133333
3,97379667
4,129472583
5,162027958
6,199533542
7,231891208
8,263809708
9,296333417
10,327999833
11,361001000
12,396496625
13,427086583
14,460385292
15,494361167
16,525554417
17,559604792
18,591747042
19,625454083
20,657725292
21,691169167
22,723404500
23,756104792
24,790122375
25,823128625
26,856526333
27,890858375
28,955851917
29,988175917
30,1021124417
31,1054931375
32,1088062292
33,1121870542
34,1153437708
35,1186506875
36,1219239458
37,1251063292
38,1290312375
39,1322358667
40,1353862583
41,1386072500
42,1418035250
43,1450371333
44,1482024917
45,1519772250
46,1549373375
47,1583161875
48,1615025792
49,1647669292
50,1679833958
51,1714138833
52,1745751458
53,1778819833
54,1811951000
55,1844679083
56,1878243292
57,1913544375
58,1944220917
59,1977562667
60,2010666625
61,2043857500
62,2077304708
63,2112264958
64,2143919958
65,2176595500
66,2209300542
67,2242209625
68,2275707333
69,2311868042
70,2341355708
71,2376396333
72,2411963708
73,2444680000
74,2476105917
75,2509478875
76,2539998167
77,2571776042
78,2607575500
79,2641316500
80,2673942583
81,2706567292
82,2736906583
83,2770771458
84,2804158458
85,2837517542
86,2868957083
87,2903229292
88,2935935375
89,2968160250
90,3000975083
91,3034144750
92,3068026458
93,3101687958
94,3133017250
95,3166231375
96,3199490375
97,3231812958
98,3265243625
99,3300638708
100,3331588625
101,3363820583
102,3397667750
103,3430225125
104,3468052042
105,3500757375
106,3532467542
107,3565407542
108,3596829250
109,3629935417
110,3661589208
111,3700849667
112,3731867792
113,3760924042
114,3795220208
115,3826108375
116,3859102250
117,3892986583
118,3925700875
119,3956975417
120,3990137292
121,4024191167
122,4057266875
123,4091316458
124,4123890208
125,4156497000
126,4188652333
127,4254524500
128,4288076708
