frame_idx,t_ns
0,0
1,33419750
2,65585334
3,98133667
4,130702334
5,164053375
6,198920209
7,230590042
8,263526459
9,296786625
10,329570250
11,362691584
12,397221834
13,429238500
14,494608209
15,527487542
16,560123875
17,594039959
18,627814167
19,659599875
20,692348709
21,725725500
22,759226000
23,793792834
24,825438750
25,858295209
26,889229375
27,923779584
28,955462250
29,989015959
30,1022714084
31,1056332167
32,1086870875
33,1119731334
34,1152510625
35,1185549500
36,1219684834
37,1251956792
38,1284716417
39,1318720375
40,1351311334
41,1384940125
42,1419748125
43,1451222250
44,1484381042
45,1517138209
46,1549860834
47,1582744000
48,1617371000
49,1649347500
50,1681775417
51,1720206459
52,1751842125
53,1783782834
54,1816186334
55,1848354000
56,1880212584
57,1913297875
58,1946157417
59,1980904042
60,2015057334
61,2045811667
62,2078107959
63,2110928334
64,2144979834
65,2176717959
66,2211433792
67,2243851250
68,2277450000
69,2309388042
70,2343300250
71,2375712125
72,2410118000
73,2441381292
74,2474373625
75,2507764000
76,2540422250
77,2574256459
78,2608158792
79,2639545750
80,2672273125
81,2705174584
82,2738479000
83,2773685750
84,2809345000
85,2838565334
86,2873305917
87,2906083542
88,2938273250
89,2969336542
90,3009122459
91,3040592500
92,3073636584
93,3104680542
94,3136526250
95,3168366500
96,3200620709
97,3232593417
98,3266097459
99,3298692125
100,3332718417
101,3365339334
102,3399814709
103,3431094000
104,3465032459
105,3497330625
106,3530326459
107,3563893542
108,3598482084
109,3630438500
110,3663063459
111,3695427042
112,3728247625
113,3798754709
114,3830728125
115,3864553459
116,3898649834
117,3928302250
118,3961900209
119,3993882792
120,4032276584
121,4057952084
122,4090726500
123,4129023500
124,4161843917
125,4193901584
126,4224950959
127,4258411792
