t_s,amp
0.000000,0.011425
0.010000,0.015311
0.020000,0.015999
0.023220,0.017253
0.033220,0.010784
0.043220,0.007951
0.046440,0.014761
0.056440,0.009834
0.066440,0.010621
0.069660,0.008560
0.079660,0.013513
0.089660,0.003567
0.092880,0.006151
0.102880,0.008591
0.112880,0.027515
0.116100,0.039992
0.126100,0.045100
0.136100,0.042442
0.139320,0.047593
0.149320,0.046522
0.159320,0.033334
0.162540,0.052586
0.172540,0.041634
0.182540,0.039407
0.185760,0.032607
0.195760,0.027491
0.205760,0.014628
0.208980,0.008372
0.218980,0.005358
0.228980,0.005246
0.232200,0.005653
0.242200,0.009127
0.252200,0.006755
0.255420,0.008405
0.265420,0.009010
0.275420,0.007277
0.278639,0.007520
0.288639,0.004384
0.298639,0.002912
0.301859,0.005910
0.311859,0.019122
0.321859,0.032273
0.325079,0.034321
0.335079,0.026312
0.345079,0.018642
0.348299,0.026167
0.358299,0.020333
0.368299,0.015544
0.371519,0.021562
0.381519,0.021454
0.391519,0.024081
0.394739,0.028799
0.404739,0.023754
0.414739,0.022256
0.417959,0.025165
0.427959,0.025338
0.437959,0.013299
0.441179,0.011617
0.451179,0.006778
0.461179,0.004002
0.464399,0.006256
0.474399,0.006142
0.484399,0.009125
0.487619,0.009132
0.497619,0.008428
0.507619,0.004435
0.510839,0.005776
0.520839,0.006873
0.530839,0.006016
0.534059,0.008804
0.544059,0.013030
0.554059,0.003614
0.557279,0.009010
0.567279,0.011890
0.577279,0.009353
0.580499,0.006693
0.590499,0.007312
0.600499,0.003541
0.603719,0.009785
0.613719,0.008391
0.623719,0.005136
0.626939,0.004788
0.636939,0.007221
0.646939,0.006122
0.650159,0.008631
0.660159,0.010503
0.670159,0.008994
0.673379,0.007130
0.683379,0.006286
0.693379,0.006469
0.696599,0.006585
0.706599,0.012821
0.716599,0.008389
0.719819,0.010748
0.729819,0.005658
0.739819,0.005949
0.743039,0.005950
0.753039,0.007978
0.763039,0.007456
0.766259,0.007149
0.776259,0.004258
0.786259,0.005231
0.789478,0.008078
0.799478,0.008610
0.809478,0.009183
0.812698,0.002705
0.822698,0.005950
0.832698,0.005912
0.835918,0.004968
0.845918,0.006213
0.855918,0.003325
0.859138,0.003395
0.869138,0.007989
0.879138,0.004238
0.882358,0.008013
0.892358,0.006579
0.902358,0.002961
0.905578,0.004713
0.915578,0.005669
0.925578,0.003721
0.928798,0.006548
0.938798,0.004702
0.948798,0.002737
0.952018,0.004179
0.962018,0.006035
0.972018,0.007197
0.975238,0.006282
0.985238,0.005253
0.995238,0.005503
0.998458,0.004002
1.008458,0.002542
1.018458,0.004080
1.021678,0.003385
1.031678,0.005812
1.041678,0.004940
1.044898,0.005692
1.054898,0.004382
1.064898,0.004624
1.068118,0.004117
1.078118,0.004980
1.088118,0.004855
1.091338,0.006856
1.101338,0.006286
1.111338,0.003330
1.114558,0.005951
1.124558,0.005441
1.134558,0.004790
1.137778,0.006903
1.147778,0.006890
1.157778,0.004109
1.160998,0.004243
1.170998,0.006771
1.180998,0.003222
1.184218,0.003382
1.194218,0.005418
1.204218,0.003959
1.207438,0.006449
1.217438,0.008503
1.227438,0.001934
1.230658,0.006160
1.240658,0.008843
1.250658,0.006647
1.253878,0.009902
1.263878,0.007212
1.273878,0.006025
1.277098,0.005497
1.287098,0.007636
1.297098,0.008763
1.300317,0.006114
1.310317,0.007403
1.320317,0.004735
1.323537,0.004603
1.333537,0.004204
1.343537,0.009720
1.346757,0.009148
1.356757,0.004090
1.366757,0.004641
1.369977,0.007639
1.379977,0.008823
1.389977,0.003682
1.393197,0.005892
1.403197,0.005824
1.413197,0.005156
1.416417,0.009761
1.426417,0.008096
1.436417,0.003890
1.439637,0.005843
1.449637,0.007062
1.459637,0.003344
1.462857,0.004222
1.472857,0.004543
1.482857,0.003701
1.486077,0.005084
1.496077,0.007246
1.506077,0.003688
1.509297,0.008971
1.519297,0.008220
1.529297,0.006528
1.532517,0.004817
1.542517,0.008035
1.552517,0.004258
1.555737,0.003902
1.565737,0.007958
1.575737,0.003612
1.578957,0.004946
1.588957,0.008366
1.598957,0.005055
1.602177,0.007570
1.612177,0.010212
1.622177,0.010681
1.625397,0.007613
1.635397,0.009659
1.645397,0.007049
1.648617,0.004945
1.658617,0.010528
1.668617,0.002418
1.671837,0.004274
1.681837,0.006705
1.691837,0.006088
1.695057,0.006570
1.705057,0.011661
1.715057,0.004839
1.718277,0.005884
1.728277,0.010195
1.738277,0.003488
1.741497,0.006622
1.751497,0.005027
1.761497,0.002169
1.764717,0.004041
1.774717,0.003186
1.784717,0.003728
