t_s,amp
0.000000,0.004230
0.010000,0.007533
0.020000,0.007934
0.023220,0.009272
0.033220,0.007749
0.043220,0.006679
0.046440,0.009576
0.056440,0.004136
0.066440,0.009269
0.069660,0.005771
0.079660,0.005993
0.089660,0.006501
0.092880,0.007035
0.102880,0.003639
0.112880,0.008313
0.116100,0.009188
0.126100,0.007673
0.136100,0.008874
0.139320,0.008122
0.149320,0.004352
0.159320,0.007284
0.162540,0.008283
0.172540,0.004685
0.182540,0.002057
0.185760,0.005403
0.195760,0.005234
0.205760,0.007899
0.208980,0.007424
0.218980,0.009715
0.228980,0.002760
0.232200,0.005884
0.242200,0.004351
0.252200,0.004740
0.255420,0.007535
0.265420,0.007512
0.275420,0.006687
0.278639,0.006533
0.288639,0.004823
0.298639,0.002024
0.301859,0.005734
0.311859,0.006716
0.321859,0.008571
0.325079,0.006719
0.335079,0.005943
0.345079,0.008443
0.348299,0.008587
0.358299,0.007162
0.368299,0.007701
0.371519,0.006866
0.381519,0.003406
0.391519,0.002400
0.394739,0.005535
0.404739,0.007082
0.414739,0.002564
0.417959,0.005148
0.427959,0.008370
0.437959,0.003831
0.441179,0.010614
0.451179,0.013375
0.461179,0.008891
0.464399,0.006550
0.474399,0.005980
0.484399,0.006430
0.487619,0.005172
0.497619,0.006080
0.507619,0.004914
0.510839,0.008615
0.520839,0.004456
0.530839,0.003533
0.534059,0.004511
0.544059,0.008580
0.554059,0.013009
0.557279,0.011745
0.567279,0.007832
0.577279,0.007356
0.580499,0.007583
0.590499,0.006894
0.600499,0.002722
0.603719,0.004461
0.613719,0.004792
0.623719,0.002526
0.626939,0.012660
0.636939,0.006355
0.646939,0.004370
0.650159,0.006708
0.660159,0.010022
0.670159,0.005081
0.673379,0.007238
0.683379,0.006657
0.693379,0.006233
0.696599,0.005455
0.706599,0.003613
0.716599,0.005919
0.719819,0.009585
0.729819,0.010478
0.739819,0.006680
0.743039,0.006793
0.753039,0.004666
0.763039,0.005212
0.766259,0.008251
0.776259,0.005866
0.786259,0.007143
0.789478,0.008655
0.799478,0.009528
0.809478,0.005368
0.812698,0.011121
0.822698,0.004460
0.832698,0.001380
0.835918,0.009894
0.845918,0.009917
0.855918,0.009048
0.859138,0.008277
0.869138,0.002897
0.879138,0.001826
0.882358,0.003127
0.892358,0.003528
0.902358,0.002755
0.905578,0.004043
0.915578,0.006213
0.925578,0.006173
0.928798,0.006164
0.938798,0.005783
0.948798,0.002367
0.952018,0.007461
0.962018,0.005724
0.972018,0.002716
0.975238,0.004682
0.985238,0.004406
0.995238,0.002817
0.998458,0.004277
1.008458,0.003819
1.018458,0.005360
1.021678,0.006318
1.031678,0.007327
1.041678,0.004519
1.044898,0.005807
1.054898,0.006088
1.064898,0.005551
1.068118,0.005568
1.078118,0.004922
1.088118,0.006957
1.091338,0.007916
1.101338,0.006583
1.111338,0.005991
1.114558,0.005818
1.124558,0.003772
1.134558,0.002606
1.137778,0.003861
1.147778,0.004284
1.157778,0.005970
1.160998,0.004248
1.170998,0.009089
1.180998,0.004799
1.184218,0.008730
1.194218,0.002267
1.204218,0.005704
1.207438,0.004467
1.217438,0.005449
1.227438,0.010860
1.230658,0.011009
1.240658,0.012857
1.250658,0.006449
1.253878,0.006796
1.263878,0.008971
1.273878,0.006246
1.277098,0.003461
1.287098,0.007774
1.297098,0.007467
1.300317,0.005432
1.310317,0.003818
1.320317,0.005374
1.323537,0.006046
1.333537,0.006170
1.343537,0.004080
1.346757,0.009918
1.356757,0.005703
1.366757,0.005656
1.369977,0.003914
1.379977,0.009754
1.389977,0.007386
1.393197,0.006068
1.403197,0.005870
1.413197,0.003892
1.416417,0.003577
1.426417,0.003245
1.436417,0.004758
1.439637,0.008451
1.449637,0.007563
1.459637,0.010824
1.462857,0.006749
1.472857,0.006881
1.482857,0.003503
1.486077,0.005553
1.496077,0.009557
1.506077,0.004958
1.509297,0.010723
1.519297,0.008491
1.529297,0.007879
1.532517,0.005467
1.542517,0.004146
1.552517,0.003587
1.555737,0.007057
1.565737,0.008712
1.575737,0.011556
1.578957,0.011161
1.588957,0.007734
1.598957,0.008566
1.602177,0.008891
1.612177,0.004105
1.622177,0.005042
1.625397,0.007246
1.635397,0.009217
1.645397,0.008793
1.648617,0.007481
1.658617,0.005053
1.668617,0.003251
1.671837,0.005343
1.681837,0.006904
1.691837,0.004866
1.695057,0.009905
1.705057,0.010329
1.715057,0.008134
1.718277,0.004279
1.728277,0.006189
1.738277,0.004753
1.741497,0.004196
1.751497,0.004793
1.761497,0.002905
1.764717,0.003074
1.774717,0.006261
1.784717,0.006693
1.787937,0.006877
1.797937,0.007778
1.807937,0.004127
1.811156,0.004948
1.821156,0.008270
1.831156,0.005891
1.834376,0.004886
1.844376,0.004454
1.854376,0.005670
1.857596,0.008998
1.867596,0.005988
1.877596,0.007688
1.880816,0.007018
1.890816,0.004366
1.900816,0.008400
1.904036,0.006937
1.914036,0.005214
1.924036,0.004189
1.927256,0.008754
1.937256,0.009614
1.947256,0.005638
1.950476,0.007144
1.960476,0.006731
1.970476,0.005660
1.973696,0.007750
1.983696,0.007335
1.993696,0.003774
1.996916,0.006318
2.006916,0.005923
2.016916,0.006671
2.020136,0.003876
2.030136,0.004134
2.040136,0.003611
2.043356,0.006921
2.053356,0.007435
2.063356,0.004117
2.066576,0.006374
2.076576,0.007199
2.086576,0.002651
2.089796,0.011953
2.099796,0.005010
2.109796,0.004213
2.113016,0.007033
2.123016,0.006991
2.133016,0.009862
2.136236,0.008158
2.146236,0.005334
2.156236,0.003492
2.159456,0.007833
2.169456,0.004765
2.179456,0.004599
2.182676,0.004654
2.192676,0.006129
2.202676,0.005090
2.205896,0.005272
2.215896,0.008593
2.225896,0.002679
2.229116,0.007650
2.239116,0.005496
2.249116,0.003252
2.252336,0.007896
2.262336,0.008401
2.272336,0.005094
2.275556,0.006944
2.285556,0.005273
2.295556,0.002342
2.298776,0.006074
2.308776,0.009325
2.318776,0.006780
2.321995,0.012626
2.331995,0.004068
2.341995,0.005586
2.345215,0.005345
2.355215,0.005707
2.365215,0.004163
2.368435,0.005275
2.378435,0.003704
2.388435,0.003584
2.391655,0.006369
2.401655,0.003781
2.411655,0.003319
2.414875,0.002803
2.424875,0.005447
2.434875,0.007448
2.438095,0.008296
2.448095,0.008960
2.458095,0.002029
2.461315,0.007960
2.471315,0.008362
2.481315,0.004607
2.484535,0.005777
2.494535,0.005265
2.504535,0.010148
2.507755,0.010343
2.517755,0.002816
2.527755,0.004083
2.530975,0.009332
2.540975,0.006138
2.550975,0.005550
2.554195,0.004619
2.564195,0.004551
2.574195,0.005863
2.577415,0.006163
2.587415,0.010913
2.597415,0.008653
2.600635,0.009714
2.610635,0.006810
2.620635,0.004445
2.623855,0.007761
2.633855,0.007414
2.643855,0.002619
2.647075,0.002791
2.657075,0.011024
2.667075,0.007007
2.670295,0.006522
2.680295,0.005298
2.690295,0.006751
2.693515,0.006019
2.703515,0.005136
2.713515,0.003043
2.716735,0.003699
2.726735,0.008656
2.736735,0.004515
2.739955,0.006727
2.749955,0.003993
2.759955,0.003651
2.763175,0.003995
2.773175,0.004261
2.783175,0.002414
2.786395,0.008870
2.796395,0.010037
2.806395,0.007031
2.809615,0.008780
2.819615,0.004573
2.829615,0.004151
2.832834,0.004887
2.842834,0.005392
2.852834,0.005565
2.856054,0.005282
2.866054,0.006520
2.876054,0.007318
2.879274,0.009095
2.889274,0.004791
2.899274,0.006676
2.902494,0.005128
2.912494,0.004323
2.922494,0.006938
2.925714,0.007572
2.935714,0.007125
2.945714,0.003554
2.948934,0.006068
2.958934,0.009230
2.968934,0.006739
2.972154,0.006101
2.982154,0.012391
2.992154,0.010564
2.995374,0.011717
3.005374,0.010577
3.015374,0.011785
3.018594,0.004988
3.028594,0.004112
3.038594,0.004378
3.041814,0.005213
3.051814,0.005956
3.061814,0.005475
3.065034,0.007144
3.075034,0.007194
3.085034,0.003998
3.088254,0.006191
3.098254,0.005341
3.108254,0.004942
3.111474,0.004019
3.121474,0.008550
3.131474,0.004371
