frame_idx,t_ns
0,0
1,30696875
2,63563166
3,96792583
4,129441208
5,161326208
6,193836541
7,226930333
8,259997291
9,293769833
10,327254250
11,358782250
12,392382041
13,425359375
14,458440333
15,490859500
16,526347375
17,557636625
18,590747666
19,623641166
20,656477125
21,689670708
22,723972875
23,755724875
24,788624458
25,821737708
26,854555583
27,887849791
28,922068583
29,953279833
30,986440041
31,1019332833
32,1053119416
33,1085660583
34,1122252500
35,1152042333
36,1185489041
37,1218185000
38,1250078208
39,1285365833
40,1317442583
41,1348982541
42,1380721000
43,1415027041
44,1447760541
45,1480770791
46,1515375666
47,1579956625
48,1613146458
49,1645757750
50,1678820625
51,1711937750
52,1747044166
53,1778626750
54,1810989291
55,1844105541
56,1877390666
57,1909570958
58,1944243000
59,1976462250
60,2009304958
61,2043404875
62,2075788708
63,2108772458
64,2143070458
65,2174028458
66,2208328333
67,2243072833
68,2275279583
69,2307229583
70,2343656958
71,2371790250
72,2407098416
73,2440073666
74,2470566750
75,2504085166
76,2537893166
77,2569734541
78,2602674708
79,2635584916
80,2668567416
81,2701593958
82,2735137291
83,2769687708
84,2801567875
85,2834454583
86,2867329333
87,2900347416
88,2933575750
89,2968004916
90,2999138291
91,3032471333
92,3065380916
93,3098405500
94,3132298958
95,3165951083
96,3197378625
97,3229847375
98,3267019083
99,3299537791
100,3331907541
101,3363700125
102,3397030000
103,3427726000
104,3465441166
105,3498080625
106,3530962333
107,3562605958
108,3593776291
109,3625954333
110,3658754291
111,3691707916
112,3724898000
113,3759136875
114,3790858000
115,3823947458
116,3857918916
117,3890463000
118,3923817666
119,3957497000
120,3989060250
121,4022839333
122,4055393083
123,4088394666
124,4121780416
125,4156251833
126,4187343875
127,4220176125
128,4253019208
129,4288225333
130,4322738000
131,4355871333
132,4386819333
133,4421724291
134,4453425375
135,4486298958
136,4517601791
137,4556165750
138,4587330416
139,4620194125
140,4653323583
141,4684008250
142,4716693791
143,4749982166
144,4781204958
145,4813887791
