t_s,amp
0.000000,0.010938
0.010000,0.009625
0.020000,0.001804
0.023220,0.006242
0.033220,0.008164
0.043220,0.002907
0.046440,0.006557
0.056440,0.008439
0.066440,0.007146
0.069660,0.008751
0.079660,0.011600
0.089660,0.007370
0.092880,0.005052
0.102880,0.008203
0.112880,0.004861
0.116100,0.004313
0.126100,0.002922
0.136100,0.003385
0.139320,0.008111
0.149320,0.010428
0.159320,0.007443
0.162540,0.004949
0.172540,0.004270
0.182540,0.003367
0.185760,0.005855
0.195760,0.007908
0.205760,0.004154
0.208980,0.008557
0.218980,0.010252
0.228980,0.006686
0.232200,0.007777
0.242200,0.010057
0.252200,0.002013
0.255420,0.003291
0.265420,0.013096
0.275420,0.008963
0.278639,0.009658
0.288639,0.007677
0.298639,0.005126
0.301859,0.007104
0.311859,0.004449
0.321859,0.007001
0.325079,0.006803
0.335079,0.005267
0.345079,0.003802
0.348299,0.004364
0.358299,0.008419
0.368299,0.007349
0.371519,0.005304
0.381519,0.007613
0.391519,0.005739
0.394739,0.004082
0.404739,0.006442
0.414739,0.005306
0.417959,0.007066
0.427959,0.004813
0.437959,0.002931
0.441179,0.004842
0.451179,0.004963
0.461179,0.006101
0.464399,0.005271
0.474399,0.002935
0.484399,0.003704
0.487619,0.006822
0.497619,0.006056
0.507619,0.003052
0.510839,0.008911
0.520839,0.008807
0.530839,0.003516
0.534059,0.006122
0.544059,0.009427
0.554059,0.005582
0.557279,0.004725
0.567279,0.004427
0.577279,0.005142
0.580499,0.005704
0.590499,0.007073
0.600499,0.001347
0.603719,0.006004
0.613719,0.005341
0.623719,0.010427
0.626939,0.009342
0.636939,0.007046
0.646939,0.002313
0.650159,0.004691
0.660159,0.003643
0.670159,0.004961
0.673379,0.002680
0.683379,0.003769
0.693379,0.004810
0.696599,0.004007
0.706599,0.006256
0.716599,0.004436
0.719819,0.004419
0.729819,0.004827
0.739819,0.005279
0.743039,0.006219
0.753039,0.005393
0.763039,0.004817
0.766259,0.009343
0.776259,0.005656
0.786259,0.002172
0.789478,0.006281
0.799478,0.006711
0.809478,0.005258
0.812698,0.004987
0.822698,0.005018
0.832698,0.002184
0.835918,0.005017
0.845918,0.005485
0.855918,0.006141
0.859138,0.010166
0.869138,0.007301
0.879138,0.005165
0.882358,0.007440
0.892358,0.004562
0.902358,0.007729
0.905578,0.007804
0.915578,0.007637
0.925578,0.003589
0.928798,0.009901
0.938798,0.007076
0.948798,0.004649
0.952018,0.006645
0.962018,0.006275
0.972018,0.002013
0.975238,0.005668
0.985238,0.004512
0.995238,0.002695
0.998458,0.008843
1.008458,0.008860
1.018458,0.003523
1.021678,0.007041
1.031678,0.007489
1.041678,0.004657
1.044898,0.005838
1.054898,0.007141
1.064898,0.009085
1.068118,0.005921
1.078118,0.008861
1.088118,0.007752
1.091338,0.008876
1.101338,0.007083
1.111338,0.007897
1.114558,0.005674
1.124558,0.006514
1.134558,0.008414
1.137778,0.004611
1.147778,0.004173
1.157778,0.002888
1.160998,0.003241
1.170998,0.007596
1.180998,0.006875
1.184218,0.006612
1.194218,0.008440
1.204218,0.003217
1.207438,0.008926
1.217438,0.008563
1.227438,0.002760
1.230658,0.008314
1.240658,0.007127
1.250658,0.008832
1.253878,0.009342
1.263878,0.008285
1.273878,0.006242
1.277098,0.009318
1.287098,0.004250
1.297098,0.005319
1.300317,0.005265
1.310317,0.009116
1.320317,0.005885
1.323537,0.007764
1.333537,0.008556
1.343537,0.004407
1.346757,0.003345
1.356757,0.006033
1.366757,0.001840
1.369977,0.006832
1.379977,0.005498
1.389977,0.004445
1.393197,0.006349
1.403197,0.007272
1.413197,0.005446
1.416417,0.007633
1.426417,0.008492
1.436417,0.007543
1.439637,0.006900
1.449637,0.009087
1.459637,0.004166
1.462857,0.010080
1.472857,0.006476
1.482857,0.005872
1.486077,0.009690
1.496077,0.004951
1.506077,0.008220
1.509297,0.006756
1.519297,0.004884
1.529297,0.002867
1.532517,0.004121
1.542517,0.004781
1.552517,0.005338
1.555737,0.005022
1.565737,0.004335
1.575737,0.003642
1.578957,0.004568
1.588957,0.002555
1.598957,0.004245
1.602177,0.006141
1.612177,0.006750
1.622177,0.009029
1.625397,0.007615
1.635397,0.007568
1.645397,0.006689
1.648617,0.006694
1.658617,0.008017
1.668617,0.003129
1.671837,0.010097
1.681837,0.006240
1.691837,0.005158
1.695057,0.007434
1.705057,0.006167
1.715057,0.006261
1.718277,0.005211
1.728277,0.005925
1.738277,0.002793
1.741497,0.007015
1.751497,0.005379
1.761497,0.004744
1.764717,0.007414
1.774717,0.008874
1.784717,0.003127
1.787937,0.005941
1.797937,0.006601
1.807937,0.003623
1.811156,0.006059
1.821156,0.008112
1.831156,0.004875
1.834376,0.007748
1.844376,0.009427
1.854376,0.004396
1.857596,0.006257
1.867596,0.006011
1.877596,0.003655
1.880816,0.007082
1.890816,0.005788
1.900816,0.003303
1.904036,0.006756
1.914036,0.004313
1.924036,0.001715
1.927256,0.004526
1.937256,0.006687
1.947256,0.004512
1.950476,0.004857
1.960476,0.006650
1.970476,0.007721
1.973696,0.007785
1.983696,0.005309
1.993696,0.004851
1.996916,0.005628
2.006916,0.006404
2.016916,0.006024
2.020136,0.008650
2.030136,0.007446
2.040136,0.003331
2.043356,0.005736
2.053356,0.007383
2.063356,0.006739
2.066576,0.004860
2.076576,0.006505
2.086576,0.004191
2.089796,0.006510
2.099796,0.006359
2.109796,0.005303
2.113016,0.003716
2.123016,0.005715
2.133016,0.005007
2.136236,0.006964
2.146236,0.006332
2.156236,0.006241
2.159456,0.008896
2.169456,0.003821
2.179456,0.003448
2.182676,0.003336
2.192676,0.011598
2.202676,0.011071
2.205896,0.009738
2.215896,0.005589
2.225896,0.009323
2.229116,0.012477
2.239116,0.007092
2.249116,0.003428
2.252336,0.005014
2.262336,0.006682
2.272336,0.006597
2.275556,0.007824
2.285556,0.010056
2.295556,0.005811
2.298776,0.008109
2.308776,0.006568
2.318776,0.003474
2.321995,0.008970
2.331995,0.012471
2.341995,0.006142
2.345215,0.007049
2.355215,0.005185
2.365215,0.004942
2.368435,0.009978
2.378435,0.011492
2.388435,0.006722
2.391655,0.006133
2.401655,0.007521
2.411655,0.007168
2.414875,0.008608
2.424875,0.007965
2.434875,0.002909
2.438095,0.004331
2.448095,0.006237
2.458095,0.008477
2.461315,0.009464
2.471315,0.007843
2.481315,0.004262
2.484535,0.006771
2.494535,0.007200
2.504535,0.009974
2.507755,0.011757
2.517755,0.003292
2.527755,0.003941
2.530975,0.005069
2.540975,0.005764
2.550975,0.006631
2.554195,0.004734
2.564195,0.007717
2.574195,0.005831
2.577415,0.007097
2.587415,0.004688
2.597415,0.005985
2.600635,0.009216
2.610635,0.005797
2.620635,0.004419
2.623855,0.007743
2.633855,0.005652
2.643855,0.005683
2.647075,0.008589
2.657075,0.007442
2.667075,0.008509
2.670295,0.010348
2.680295,0.006752
2.690295,0.007544
2.693515,0.005159
2.703515,0.008621
2.713515,0.004233
2.716735,0.005469
2.726735,0.007379
2.736735,0.009540
2.739955,0.005475
2.749955,0.007455
2.759955,0.008124
2.763175,0.011362
2.773175,0.007981
2.783175,0.008763
2.786395,0.012310
2.796395,0.008299
2.806395,0.003178
2.809615,0.005052
2.819615,0.007291
2.829615,0.007130
2.832834,0.009647
2.842834,0.008875
2.852834,0.005149
2.856054,0.007675
2.866054,0.009896
2.876054,0.005752
2.879274,0.010923
2.889274,0.009185
2.899274,0.007178
2.902494,0.005762
2.912494,0.003855
2.922494,0.005186
2.925714,0.006813
2.935714,0.009367
2.945714,0.003640
2.948934,0.006814
2.958934,0.008103
2.968934,0.002491
2.972154,0.005067
2.982154,0.008329
2.992154,0.006222
2.995374,0.006926
3.005374,0.006757
3.015374,0.004202
3.018594,0.006212
3.028594,0.006305
3.038594,0.005868
3.041814,0.005895
3.051814,0.003968
3.061814,0.005437
3.065034,0.008131
3.075034,0.006672
3.085034,0.007881
3.088254,0.004812
3.098254,0.007755
3.108254,0.009263
3.111474,0.009008
3.121474,0.008483
3.131474,0.005559
3.134694,0.004326
3.144694,0.005462
3.154694,0.008170
3.157914,0.012113
3.167914,0.017027
3.177914,0.007373
3.181134,0.004356
3.191134,0.008348
3.201134,0.006466
3.204354,0.007558
3.214354,0.003918
3.224354,0.011856
3.227574,0.012641
3.237574,0.006388
3.247574,0.003368
3.250794,0.005686
3.260794,0.006543
3.270794,0.005561
3.274014,0.007879
3.284014,0.007450
3.294014,0.004560
3.297234,0.005267
3.307234,0.005883
3.317234,0.004814
3.320454,0.003413
3.330454,0.011069
3.340454,0.012130
3.343673,0.011609
