frame_idx,t_ns
0,0
1,33260375
2,66883625
3,99995208
4,132810125
5,165299833
6,201462750
7,231041042
8,264582208
9,297604042
10,330569542
11,365384958
12,398835458
13,428887042
14,461503375
15,494483542
16,527733750
17,560942917
18,593729000
19,628142375
20,660388667
21,693065917
22,726065958
23,759161458
24,792206042
25,827145417
26,858273167
27,891504083
28,924256125
29,957255333
30,990299458
31,1024369167
32,1056380875
33,1089307125
34,1122391083
35,1155463333
36,1188610083
37,1222842708
38,1254615417
39,1288131375
40,1320560417
41,1353650167
42,1386238208
43,1422425375
44,1454361333
45,1486854042
46,1520118458
47,1552572750
48,1585219917
49,1618087042
50,1649921625
51,1682727625
52,1716212292
53,1749127792
54,1782296708
55,1816620583
56,1848100750
57,1881586208
58,1914131917
59,1947462542
60,1980536917
61,2014721292
62,2046452667
63,2079426958
64,2112285542
65,2145324500
66,2178191583
67,2245931625
68,2278502917
69,2309867917
70,2343572542
71,2376142500
72,2408734042
73,2443786292
74,2474669542
75,2509898167
76,2541544917
77,2574282792
78,2607561125
79,2644149083
80,2675741667
81,2708428333
82,2740504875
83,2773263125
84,2804782458
85,2838891625
86,2870390000
87,2903504167
88,2937363417
89,2969926375
90,3002738208
91,3037584875
92,3068905292
93,3102588167
