frame_idx,t_ns
0,0
1,32907000
2,65689541
3,99201125
4,133105166
5,166678791
6,198922250
7,230967000
8,262414541
9,296014958
10,329616750
11,364747166
12,396463041
13,429300625
14,462420041
15,495240416
16,528802875
17,562944583
18,593234250
19,627671791
20,660068541
21,693250833
22,726551875
23,760693125
24,792485791
25,825437875
26,858235208
27,891596000
28,924545166
29,957366416
30,991431416
31,1023105916
32,1056799083
33,1089984958
34,1122701791
35,1158284666
36,1191847791
37,1223275833
38,1255001083
39,1287031625
40,1321545291
41,1353839208
42,1385763500
43,1420244083
44,1451387083
45,1484780041
46,1518128333
47,1551379666
48,1584193666
49,1617432375
50,1651832083
51,1683711083
52,1716830458
53,1749556125
54,1782951000
55,1815693166
56,1850234666
57,1882132250
58,1914626416
59,1947912375
60,1981074916
61,2014064333
62,2048227375
63,2080085416
64,2113240125
65,2145832458
66,2178412458
67,2211310291
68,2246687791
69,2279089791
70,2311836875
71,2378673541
72,2411764208
73,2443870291
74,2475567500
75,2509392875
76,2540647500
77,2573315708
78,2606575791
79,2639602583
80,2672129958
81,2707527291
82,2739352291
83,2772173250
84,2805150791
85,2838311625
86,2871231791
87,2905480750
88,2937575541
89,2970392250
90,3003419041
91,3036487708
92,3069363041
93,3103788208
94,3135502291
95,3169025458
96,3201555083
97,3234183083
98,3266835541
99,3305120625
100,3334557000
101,3368711625
102,3401650291
103,3433524083
104,3465028416
105,3502397125
106,3534443500
107,3566030875
108,3598716958
109,3630600583
110,3663559875
111,3697338916
112,3728804458
113,3762058541
114,3794856875
115,3827942791
116,3861015583
117,3895622625
118,3927075125
119,3960509083
120,3993034666
121,4026295208
122,4059762541
123,4093476500
124,4125542666
125,4158310541
126,4190909458
127,4224337083
128,4257230000
129,4291480500
