frame_idx,t_ns
0,0
1,33060250
2,66330000
3,100502875
4,131985292
5,164874292
6,197661917
7,230301834
8,265655750
9,329977709
10,362659625
11,394872417
12,427425500
13,460435917
14,493607875
15,528130625
16,559817292
17,593008000
18,626553167
19,659542875
20,692336959
21,726819167
22,758444542
23,791172584
24,824665250
25,858045917
26,890680334
27,924947959
28,957133500
29,989789000
30,1021834834
31,1055279584
32,1087988459
33,1123014459
34,1154505875
35,1187984167
36,1220875667
37,1253417125
38,1287597792
39,1321697250
40,1354198417
41,1386507125
42,1418929042
43,1451149959
44,1486119417
45,1518016334
46,1550804625
47,1582846709
48,1616341292
49,1648722125
50,1681712417
51,1716555459
52,1748119792
53,1781589000
54,1814386375
55,1847352667
56,1880502209
57,1915033292
58,1947083375
59,1979632750
60,2013117709
61,2045706042
62,2078487500
63,2113148834
64,2144540042
65,2177760334
66,2210952084
67,2243569834
68,2276555875
69,2311805250
70,2342221959
71,2379375500
72,2411018250
73,2444392542
74,2475477917
75,2511129542
76,2538743000
77,2576164375
78,2607632625
79,2639959167
80,2671723459
81,2706605959
82,2737862667
83,2771122375
84,2804290709
85,2837149834
86,2870694542
87,2905019750
88,2936633959
89,2969707542
90,3003116542
91,3035630917
92,3069451250
93,3103390250
94,3134628500
95,3167717500
96,3200830375
97,3233530375
98,3267169959
99,3301084750
100,3331459000
101,3364986375
102,3403236834
103,3433297792
104,3465403834
105,3499702125
106,3532658542
107,3564376959
108,3628669459
109,3666080917
110,3698182417
111,3730989875
112,3763088125
113,3795368000
114,3827324584
