frame_idx,t_ns
0,0
1,33315583
2,65126917
3,98582208
4,131041250
5,163558042
6,198133708
7,230117583
8,262141958
9,295821625
10,328798458
11,361513208
12,395103167
13,427780792
14,462662000
15,494591958
16,527522292
17,558862917
18,594074167
19,624681833
20,657594333
21,690774167
22,723935375
23,757966792
24,790902417
25,825319333
26,856639875
27,890102083
28,923078125
29,956361250
30,989276875
31,1022153417
32,1055987833
33,1089317625
34,1121575458
35,1154604333
36,1187563125
37,1221145167
38,1254894708
39,1286466042
40,1318975917
41,1387352917
42,1419641583
43,1450934292
44,1484939292
45,1517791917
46,1549750000
47,1585015292
48,1618258875
49,1650021875
50,1682741833
51,1715782250
52,1749049625
53,1780692542
54,1814463875
55,1846491167
56,1880787542
57,1911825167
58,1945280292
59,1978331417
60,2011211083
61,2044721042
62,2079452708
63,2111480083
64,2144457833
65,2177804958
66,2210356250
67,2243629708
68,2278492833
69,2309354083
70,2342394083
71,2375685917
72,2408264833
73,2442874417
74,2479628750
75,2508142375
76,2543773958
77,2576540833
78,2609128750
79,2639252750
80,2673109000
81,2705696583
82,2737517167
83,2773415333
84,2805821875
85,2837719750
86,2871193958
87,2903176708
88,2936236625
89,2968161083
90,3000950500
91,3035015917
92,3069278375
93,3100548125
94,3134397125
95,3167638250
96,3200691625
97,3233731417
98,3268584833
99,3299531208
100,3331271958
101,3364750125
102,3397309167
103,3430624917
104,3468656042
105,3499403125
106,3533515417
107,3565239750
108,3599275375
109,3632582583
110,3663317833
111,3696864708
112,3728129042
