frame_idx,t_ns
0,0
1,33632084
2,66701209
3,99682625
4,132362792
5,197649334
6,230542667
7,264043375
8,296845709
9,330101209
10,364454084
11,395673917
12,428482250
13,461876917
14,497424625
15,527312459
16,563030000
17,594745542
18,625414125
19,661756834
20,693499625
21,730625375
22,759651792
23,792073500
24,824066542
25,857803250
26,888638125
27,922129917
28,956338584
29,987967250
30,1020987875
31,1054080792
32,1088086584
33,1121479959
34,1154006125
35,1188035709
36,1220638542
37,1253818167
38,1286989459
39,1319296459
40,1352533167
41,1386703459
42,1418931334
43,1451127375
44,1485287209
45,1517477167
46,1554783375
47,1587772209
48,1619461167
49,1651744792
50,1684342084
51,1715698459
52,1752016834
53,1785269250
54,1816673084
55,1849362542
56,1881154375
57,1913758500
58,1947292334
59,1981849917
60,2012786375
61,2046140042
62,2077347625
63,2112427417
64,2145589667
65,2179224334
66,2210730084
67,2243444584
68,2276963667
69,2309668667
70,2342674459
71,2377084667
72,2408699209
73,2442206000
74,2475738459
75,2507256584
76,2541458959
77,2577858167
78,2612524667
79,2637753417
80,2673763500
81,2706329125
82,2741959042
83,2773156167
84,2806875334
85,2838615584
86,2875038417
87,2907987709
88,2940978417
89,2971640625
90,3004021959
91,3035651542
92,3067870334
93,3101026167
94,3134142042
95,3168638542
96,3200610500
97,3233398959
98,3266075750
99,3300243584
100,3331570875
101,3366252084
102,3398515792
103,3432526917
104,3498119584
105,3530910875
106,3563261042
107,3601115792
108,3629540334
