t_s,amp
0.000000,0.025586
0.010000,0.011781
0.020000,0.014024
0.023220,0.023600
0.033220,0.011599
0.043220,0.008028
0.046440,0.014242
0.056440,0.021730
0.066440,0.021306
0.069660,0.016031
0.079660,0.020067
0.089660,0.020296
0.092880,0.021710
0.102880,0.025383
0.112880,0.019857
0.116100,0.014147
0.126100,0.007444
0.136100,0.005808
0.139320,0.005741
0.149320,0.010500
0.159320,0.008818
0.162540,0.007989
0.172540,0.006860
0.182540,0.005006
0.185760,0.004183
0.195760,0.006189
0.205760,0.005809
0.208980,0.005273
0.218980,0.006017
0.228980,0.005939
0.232200,0.006494
0.242200,0.012217
0.252200,0.005516
0.255420,0.007045
0.265420,0.004923
0.275420,0.001487
0.278639,0.005052
0.288639,0.005448
0.298639,0.004689
0.301859,0.008175
0.311859,0.006507
0.321859,0.005033
0.325079,0.006809
0.335079,0.006151
0.345079,0.006258
0.348299,0.005284
0.358299,0.013948
0.368299,0.007435
0.371519,0.004850
0.381519,0.005925
0.391519,0.003280
0.394739,0.008282
0.404739,0.008033
0.414739,0.003246
0.417959,0.007480
0.427959,0.006893
0.437959,0.004482
0.441179,0.005296
0.451179,0.006297
0.461179,0.005221
0.464399,0.005306
0.474399,0.007490
0.484399,0.005581
0.487619,0.007020
0.497619,0.005302
0.507619,0.005493
0.510839,0.007049
0.520839,0.004390
0.530839,0.002717
0.534059,0.007012
0.544059,0.010351
0.554059,0.004245
0.557279,0.004856
0.567279,0.006026
0.577279,0.007558
0.580499,0.008764
0.590499,0.004415
0.600499,0.008807
0.603719,0.009297
0.613719,0.006701
0.623719,0.009190
0.626939,0.011317
0.636939,0.003936
0.646939,0.004797
0.650159,0.007734
0.660159,0.007876
0.670159,0.009590
0.673379,0.009686
0.683379,0.007728
0.693379,0.003288
0.696599,0.008338
0.706599,0.005804
0.716599,0.001355
0.719819,0.005289
0.729819,0.005364
0.739819,0.003085
0.743039,0.005940
0.753039,0.011220
0.763039,0.008301
0.766259,0.004862
0.776259,0.005592
0.786259,0.003843
0.789478,0.006699
0.799478,0.006517
0.809478,0.008380
0.812698,0.007800
0.822698,0.007965
0.832698,0.003161
0.835918,0.006190
0.845918,0.010088
