frame_idx,t_ns
0,0
1,30031667
2,66038667
3,99059750
4,133851334
5,165060459
6,197929209
7,230871500
8,263678125
9,297377292
10,330590459
11,395105625
12,427813292
13,460871459
14,494843542
15,527179125
16,561665459
17,593212875
18,626442667
19,659564084
20,690754334
21,725792542
22,760230834
23,791546584
24,824374584
25,857147667
26,889939792
27,923515917
28,957808250
29,989511667
30,1022606750
31,1055301084
32,1088640084
33,1121938834
34,1156470292
35,1187702125
36,1221219167
37,1253883250
38,1286493584
39,1319043834
40,1354297542
41,1386939792
42,1418098375
43,1450585584
44,1485991917
45,1516911584
46,1551157084
47,1582869167
48,1616351625
49,1649195709
50,1682474542
51,1715653584
52,1750235834
53,1781362042
54,1814802167
55,1848512792
56,1880626750
57,1913535875
58,1948193875
59,1979607667
60,2012851167
61,2045468375
62,2078458584
63,2111554542
64,2146206375
65,2177579917
66,2210721750
67,2243600625
68,2276508250
69,2309439792
70,2342876334
71,2374654250
72,2412075292
73,2444302792
74,2475532375
75,2507847667
76,2543913584
77,2575321917
78,2608469250
79,2639748834
80,2672341542
81,2704074292
82,2738628500
83,2770452125
84,2804254042
85,2836275125
86,2870577292
87,2902742084
88,2937038667
89,2969745834
90,3002247417
91,3035057709
92,3068491417
93,3101741750
94,3135911250
95,3167151500
96,3199801625
97,3232628959
98,3266231625
99,3298578709
100,3333098500
101,3365456834
102,3397758250
103,3431158750
104,3468901584
105,3499797292
106,3532998250
107,3564708750
108,3598062709
109,3629499250
110,3697368334
111,3727790584
