frame_idx,t_ns
0,0
1,31697125
2,64716167
3,98677042
4,130357500
5,163255042
6,199230917
7,229226625
8,262068375
9,296212083
10,330031500
11,362465792
12,396339542
13,426959333
14,459368833
15,492620625
16,525744250
17,558935250
18,593511000
19,625327333
20,658529125
21,691434000
22,724356792
23,757023542
24,790363708
25,824484083
26,856246875
27,889096500
28,922048917
29,955570917
30,988511333
31,1022587208
32,1054137542
33,1087723208
34,1120175708
35,1153174833
36,1186041917
37,1220856375
38,1252715375
39,1285505417
40,1318776208
41,1351409750
42,1385648875
43,1420329958
44,1449554958
45,1484729958
46,1516838125
47,1549009958
48,1581336042
49,1614581958
50,1648187167
51,1714058333
52,1746785250
53,1779810625
54,1813027417
55,1845954583
56,1880168792
57,1912108625
58,1944864375
59,1977608625
60,2011047292
61,2044006292
62,2077964500
63,2109525625
64,2142443667
65,2175070708
66,2208599833
67,2241780250
68,2276564458
69,2307911500
70,2340875833
71,2373842917
72,2406387167
73,2439082833
74,2474203375
75,2507038417
76,2539827458
77,2571960583
78,2607455417
79,2638914458
80,2672875333
81,2703120917
82,2736123875
83,2769574792
84,2802773000
85,2834241292
86,2867477250
87,2903034750
88,2932999375
89,2967313417
90,3000276542
91,3034289583
92,3067030708
93,3101688292
94,3132631333
95,3165336208
96,3199445333
97,3232022583
98,3264845792
99,3298017458
100,3332735958
101,3363758958
102,3396991042
103,3429882083
104,3462581000
105,3498457000
106,3533302375
107,3563081292
108,3595847625
109,3629114083
110,3661027000
111,3693245375
112,3729186792
113,3762589917
114,3794666167
115,3827386833
116,3858723750
117,3891146833
118,3924230417
119,3958798250
120,3990190667
121,4023971917
122,4056778833
123,4089439583
124,4122545208
125,4157303625
126,4189198958
127,4221875500
128,4254933625
129,4288244792
130,4320942458
131,4355365667
132,4387286125
133,4419961208
134,4453747750
135,4486052833
136,4518888542
137,4555425750
138,4589987958
139,4617547750
140,4653951042
141,4685675917
142,4718557542
143,4756305208
144,4788205500
145,4820640125
146,4851985333
147,4883729542
148,4916617333
149,4981706417
150,5013505042
