t_s,amp
0.000000,0.004935
0.010000,0.009502
0.020000,0.006582
0.023220,0.005389
0.033220,0.004380
0.043220,0.012596
0.046440,0.007184
0.056440,0.004708
0.066440,0.006175
0.069660,0.007252
0.079660,0.009490
0.089660,0.002554
0.092880,0.004419
0.102880,0.005688
0.112880,0.005195
0.116100,0.007884
0.126100,0.007171
0.136100,0.003146
0.139320,0.009787
0.149320,0.008402
0.159320,0.010866
0.162540,0.026072
0.172540,0.013394
0.182540,0.020928
0.185760,0.019329
0.195760,0.021759
0.205760,0.019382
0.208980,0.016440
0.218980,0.016633
0.228980,0.012904
0.232200,0.014343
0.242200,0.013295
0.252200,0.014266
0.255420,0.013120
0.265420,0.015168
0.275420,0.013838
0.278639,0.005804
0.288639,0.013493
0.298639,0.005599
0.301859,0.009658
0.311859,0.012361
0.321859,0.006124
0.325079,0.013004
0.335079,0.016322
0.345079,0.013970
0.348299,0.014668
0.358299,0.015186
0.368299,0.024475
0.371519,0.010467
0.381519,0.013264
0.391519,0.012699
0.394739,0.017919
0.404739,0.012480
0.414739,0.010044
0.417959,0.012486
0.427959,0.012093
0.437959,0.010622
0.441179,0.008619
0.451179,0.009552
0.461179,0.007126
0.464399,0.007146
0.474399,0.007239
0.484399,0.008843
0.487619,0.005479
0.497619,0.011215
0.507619,0.006060
0.510839,0.006208
0.520839,0.008825
0.530839,0.008134
0.534059,0.005967
0.544059,0.004981
0.554059,0.004037
0.557279,0.005576
0.567279,0.007886
0.577279,0.004372
0.580499,0.004971
0.590499,0.008049
0.600499,0.005957
0.603719,0.012926
0.613719,0.009168
0.623719,0.003245
0.626939,0.009825
0.636939,0.003207
0.646939,0.002042
0.650159,0.006396
0.660159,0.006273
0.670159,0.002813
0.673379,0.005446
0.683379,0.007960
0.693379,0.009017
0.696599,0.006101
0.706599,0.005615
0.716599,0.004762
0.719819,0.007733
0.729819,0.004118
0.739819,0.003092
0.743039,0.004177
0.753039,0.005221
0.763039,0.003318
0.766259,0.004497
0.776259,0.009438
0.786259,0.003495
0.789478,0.007812
0.799478,0.008576
0.809478,0.005372
0.812698,0.006749
0.822698,0.004430
0.832698,0.002905
0.835918,0.005932
0.845918,0.007675
0.855918,0.007756
0.859138,0.007013
0.869138,0.004224
0.879138,0.003656
0.882358,0.005888
0.892358,0.003655
0.902358,0.002967
0.905578,0.006519
0.915578,0.005649
0.925578,0.002921
0.928798,0.004766
0.938798,0.004962
0.948798,0.003336
0.952018,0.006873
0.962018,0.006418
0.972018,0.009074
0.975238,0.006650
0.985238,0.006795
0.995238,0.005791
0.998458,0.005691
1.008458,0.004952
1.018458,0.004782
1.021678,0.004911
1.031678,0.009782
1.041678,0.006162
1.044898,0.006254
1.054898,0.005732
1.064898,0.005107
1.068118,0.009450
1.078118,0.009652
1.088118,0.004345
1.091338,0.007306
1.101338,0.009407
1.111338,0.002758
1.114558,0.006111
1.124558,0.007245
1.134558,0.005506
1.137778,0.008053
1.147778,0.006510
1.157778,0.006266
1.160998,0.007761
1.170998,0.009507
1.180998,0.007442
1.184218,0.010158
1.194218,0.010683
1.204218,0.007705
1.207438,0.007383
1.217438,0.006725
1.227438,0.007364
1.230658,0.005357
1.240658,0.005665
1.250658,0.005384
1.253878,0.007526
1.263878,0.006222
1.273878,0.003792
1.277098,0.005300
1.287098,0.004847
1.297098,0.007073
1.300317,0.007055
1.310317,0.008129
1.320317,0.007669
1.323537,0.004783
1.333537,0.002867
1.343537,0.004953
