frame_idx,t_ns
0,0
1,30011208
2,63671667
3,96141792
4,129785250
5,162951917
6,196430875
7,227847500
8,263533958
9,293602875
10,327190458
11,360921167
12,394873833
13,458493917
14,491661583
15,524145917
16,557390583
17,590210042
18,623389000
19,657938458
20,689626333
21,722999042
22,755638750
23,788351500
24,821655333
25,856153292
26,887762583
27,921677708
28,954529042
29,987100375
30,1019642750
31,1054056583
32,1085724083
33,1119637208
34,1152065458
35,1185199542
36,1219169583
37,1252958917
38,1284492167
39,1317124833
40,1349305542
41,1384514583
42,1418568292
43,1450678875
44,1482710875
45,1513840375
46,1546961875
47,1582667958
48,1613463083
49,1648851500
50,1680330292
51,1712133042
52,1744810708
53,1778449083
54,1811166292
55,1845562250
56,1877308083
57,1910044333
58,1943312375
59,1976912083
60,2010078083
61,2043120292
62,2077403125
63,2109229125
64,2142125042
65,2175205583
66,2208455042
67,2241147083
68,2275365792
69,2307618333
70,2338434167
71,2373819833
72,2405676208
73,2438300292
74,2474457208
75,2508503708
76,2540650708
77,2572975667
78,2603942000
79,2636752417
80,2673465833
81,2705471750
82,2737535000
83,2769950792
84,2802241708
85,2833996292
86,2867261250
87,2901799167
88,2934159458
89,2965479833
90,2998758708
91,3031403583
92,3064735667
93,3098821250
94,3130817708
95,3164735417
96,3196938667
97,3229759417
98,3263113792
99,3297469000
100,3329061167
101,3362094667
102,3395450917
103,3427511667
104,3461583500
105,3496617583
106,3532473250
107,3565551583
108,3596866375
109,3626144542
110,3660218667
111,3693575042
112,3761260667
113,3795838583
