frame_idx,t_ns
0,0
1,33134833
2,65807958
3,99493208
4,131874000
5,166935125
6,198132667
7,230834458
8,264413125
9,330261208
10,363390708
11,398728875
12,428553500
13,461611708
14,494581292
15,527909333
16,561062500
17,595618792
18,627937583
19,660387875
20,691883208
21,724763958
22,757976000
23,790886500
24,823752792
25,856634458
26,889988542
27,923470375
28,956486083
29,990909917
30,1022786625
31,1055828458
32,1088275208
33,1121351708
34,1154269000
35,1188531250
36,1220575583
37,1253447500
38,1286692750
39,1319782625
40,1352351292
41,1386881083
42,1418684958
43,1451857500
44,1484425125
45,1517634917
46,1550795542
47,1584983833
48,1616746292
49,1649656708
50,1685254125
51,1718283875
52,1749705375
53,1784596792
54,1813926833
55,1848325333
56,1882129333
57,1913444083
58,1945811708
59,1980220208
60,2011980667
61,2045749000
62,2078489500
63,2111617000
64,2144562500
65,2178863000
66,2210663667
67,2243889125
68,2276594833
69,2310466208
70,2343157042
71,2377517958
72,2409059583
73,2441998417
74,2474537542
75,2507780292
76,2540890542
77,2575482250
78,2607521375
79,2639326583
80,2672101667
81,2705240125
82,2742064333
83,2773032833
84,2805543167
85,2838069625
86,2870319167
87,2902457458
88,2939680750
89,2971976875
90,3002765875
91,3035242583
92,3068036125
93,3100851458
94,3133714333
95,3168189583
96,3200325667
97,3232798833
98,3266423458
99,3299655708
100,3332808833
101,3366942792
102,3399028875
103,3432065375
104,3464817000
105,3498360958
