frame_idx,t_ns
0,0
1,33687167
2,65708750
3,99988375
4,131652750
5,164936000
6,197676583
7,231302792
8,263906500
9,298552542
10,329907750
11,362806333
12,396099625
13,429274417
14,462500458
15,496668708
16,527185833
17,561423625
18,594214042
19,627150792
20,660399583
21,693174750
22,727208458
23,759534833
24,792752542
25,826283750
26,858470542
27,891811958
28,926838042
29,959904375
30,991851583
31,1023015000
32,1055699083
33,1090762292
34,1122912417
35,1154599250
36,1187395750
37,1220947167
38,1253748583
39,1286727875
40,1321919792
41,1352719708
42,1385900875
43,1418813792
44,1451799000
45,1485592958
46,1518675292
47,1553060625
48,1584790167
49,1617800417
50,1650376958
51,1683543667
52,1716586083
53,1750856500
54,1782726250
55,1815680000
56,1848736833
57,1881550917
58,1913818667
59,1948266583
60,1982003667
61,2017513333
62,2050282542
63,2081035375
64,2113369708
65,2150278958
66,2180614375
67,2213232917
68,2246044958
69,2277334125
70,2310010292
71,2342579917
72,2377212250
73,2409133667
74,2441190500
75,2473496167
76,2505618167
77,2539645167
78,2575644417
79,2640586000
80,2673069625
81,2705914083
82,2738550250
83,2772025417
84,2806691208
85,2837631500
86,2871200000
87,2903972458
88,2937155208
89,2969059667
90,3004193542
91,3036129250
92,3068822250
93,3104741417
94,3135879417
95,3169910583
96,3202539750
97,3234597083
98,3266331708
99,3303356458
100,3335817333
101,3367046542
102,3400228667
103,3431471625
104,3464153458
105,3496709125
