t_s,amp
0.000000,0.009460
0.010000,0.012115
0.020000,0.011810
0.023220,0.012726
0.033220,0.012543
0.043220,0.010193
0.046440,0.012695
0.056440,0.009521
0.066440,0.007751
0.069660,0.009857
0.079660,0.012024
0.089660,0.012207
0.092880,0.015045
0.102880,0.010193
0.112880,0.010620
0.116100,0.011444
0.126100,0.010559
0.136100,0.004822
0.139320,0.012421
0.149320,0.013733
0.159320,0.016418
0.162540,0.009491
0.172540,0.013947
0.182540,0.011261
0.185760,0.008057
0.195760,0.010406
0.205760,0.011108
0.208980,0.011871
0.218980,0.012299
0.228980,0.012970
0.232200,0.011871
0.242200,0.012390
0.252200,0.007812
0.255420,0.016113
0.265420,0.013580
0.275420,0.013062
0.278639,0.012939
0.288639,0.013824
0.298639,0.011963
0.301859,0.011017
0.311859,0.007812
0.321859,0.008575
0.325079,0.010986
0.335079,0.011047
0.345079,0.014526
0.348299,0.012482
0.358299,0.012299
0.368299,0.009583
0.371519,0.011230
0.381519,0.011475
0.391519,0.010986
0.394739,0.010681
0.404739,0.013000
0.414739,0.012451
0.417959,0.010742
0.427959,0.014038
0.437959,0.018188
0.441179,0.010895
0.451179,0.009949
0.461179,0.010101
0.464399,0.013000
0.474399,0.012543
0.484399,0.012543
0.487619,0.010193
0.497619,0.013031
0.507619,0.008698
0.510839,0.012115
0.520839,0.014282
0.530839,0.011688
0.534059,0.015198
0.544059,0.008179
0.554059,0.015167
0.557279,0.015228
0.567279,0.012177
0.577279,0.006775
0.580499,0.014069
0.590499,0.010223
0.600499,0.011810
0.603719,0.013153
0.613719,0.015228
0.623719,0.015381
0.626939,0.012817
0.636939,0.008972
0.646939,0.007263
0.650159,0.010345
0.660159,0.013062
0.670159,0.008911
0.673379,0.016388
0.683379,0.012177
0.693379,0.010559
0.696599,0.010864
0.706599,0.015289
0.716599,0.010681
0.719819,0.010071
0.729819,0.011322
0.739819,0.010864
0.743039,0.012085
0.753039,0.008850
0.763039,0.011749
0.766259,0.013000
0.776259,0.011261
0.786259,0.007294
0.789478,0.013550
0.799478,0.013031
0.809478,0.012085
0.812698,0.010529
0.822698,0.011047
0.832698,0.012634
0.835918,0.012207
0.845918,0.013123
0.855918,0.008942
0.859138,0.013397
0.869138,0.007355
0.879138,0.009827
0.882358,0.015472
0.892358,0.012756
0.902358,0.010651
0.905578,0.012482
0.915578,0.014313
0.925578,0.004517
0.928798,0.010193
0.938798,0.009460
0.948798,0.010406
0.952018,0.015045
0.962018,0.011932
0.972018,0.008636
0.975238,0.011810
0.985238,0.008881
0.995238,0.008759
0.998458,0.011566
1.008458,0.011597
1.018458,0.010742
1.021678,0.012482
1.031678,0.012695
1.041678,0.005219
1.044898,0.011261
1.054898,0.010345
1.064898,0.007477
1.068118,0.011871
1.078118,0.011139
1.088118,0.015198
1.091338,0.013916
1.101338,0.009949
1.111338,0.003265
1.114558,0.011871
1.124558,0.012665
1.134558,0.011688
1.137778,0.014587
1.147778,0.013916
1.157778,0.010712
1.160998,0.010315
1.170998,0.012726
1.180998,0.007446
1.184218,0.012543
1.194218,0.012573
1.204218,0.006470
1.207438,0.011414
1.217438,0.011627
1.227438,0.014221
1.230658,0.013397
1.240658,0.014313
1.250658,0.006653
1.253878,0.007111
1.263878,0.013458
1.273878,0.006348
1.277098,0.012482
1.287098,0.016052
1.297098,0.014008
1.300317,0.011078
1.310317,0.012451
1.320317,0.004547
1.323537,0.014069
1.333537,0.011230
1.343537,0.009308
1.346757,0.010040
1.356757,0.010468
1.366757,0.007874
1.369977,0.011200
1.379977,0.016785
1.389977,0.010376
1.393197,0.011902
1.403197,0.007233
1.413197,0.004181
1.416417,0.009644
1.426417,0.014404
1.436417,0.016052
1.439637,0.019867
1.449637,0.012939
1.459637,0.006378
1.462857,0.006226
1.472857,0.007324
1.482857,0.007111
1.486077,0.015991
1.496077,0.018860
1.506077,0.013153
1.509297,0.012970
1.519297,0.008636
1.529297,0.007324
1.532517,0.007935
1.542517,0.014862
1.552517,0.016296
1.555737,0.014587
1.565737,0.013062
1.575737,0.006226
1.578957,0.009338
1.588957,0.009491
1.598957,0.013184
1.602177,0.012787
1.612177,0.010284
1.622177,0.011597
1.625397,0.008789
1.635397,0.014435
1.645397,0.009094
1.648617,0.012726
1.658617,0.012817
1.668617,0.008118
1.671837,0.009033
1.681837,0.007507
1.691837,0.011597
1.695057,0.011963
1.705057,0.015228
1.715057,0.008209
1.718277,0.009125
1.728277,0.008698
1.738277,0.005157
1.741497,0.013855
1.751497,0.014740
1.761497,0.010193
1.764717,0.014008
1.774717,0.011322
1.784717,0.004578
1.787937,0.012573
1.797937,0.014435
1.807937,0.013885
1.811156,0.012054
1.821156,0.013641
1.831156,0.009003
1.834376,0.012512
1.844376,0.012787
1.854376,0.014404
1.857596,0.013367
1.867596,0.013855
1.877596,0.009186
1.880816,0.013367
1.890816,0.012329
1.900816,0.008209
1.904036,0.012634
1.914036,0.013153
1.924036,0.015778
1.927256,0.011139
1.937256,0.013824
1.947256,0.009644
1.950476,0.013153
1.960476,0.012909
1.970476,0.011902
1.973696,0.015015
1.983696,0.010040
1.993696,0.010132
1.996916,0.009155
2.006916,0.010498
2.016916,0.005341
2.020136,0.009644
2.030136,0.013794
2.040136,0.005096
2.043356,0.007690
2.053356,0.010254
2.063356,0.010284
2.066576,0.014160
2.076576,0.010712
2.086576,0.012482
2.089796,0.010040
2.099796,0.010925
2.109796,0.006989
2.113016,0.011871
2.123016,0.012115
2.133016,0.008331
2.136236,0.010651
2.146236,0.011932
2.156236,0.008392
2.159456,0.013153
2.169456,0.013489
2.179456,0.009491
2.182676,0.010071
2.192676,0.009552
2.202676,0.006500
2.205896,0.009003
2.215896,0.013977
2.225896,0.007904
2.229116,0.010071
2.239116,0.010376
2.249116,0.008667
2.252336,0.012421
2.262336,0.014984
2.272336,0.008026
2.275556,0.012451
2.285556,0.011902
2.295556,0.010376
2.298776,0.008453
2.308776,0.012787
2.318776,0.008331
2.321995,0.015411
2.331995,0.009857
2.341995,0.009674
2.345215,0.011749
2.355215,0.009277
2.365215,0.007782
2.368435,0.009583
2.378435,0.012817
2.388435,0.012756
2.391655,0.016296
2.401655,0.011322
2.411655,0.010468
2.414875,0.009094
2.424875,0.010986
2.434875,0.015991
2.438095,0.018219
2.448095,0.019592
2.458095,0.012177
2.461315,0.013031
2.471315,0.012756
2.481315,0.013611
2.484535,0.013367
2.494535,0.014099
2.504535,0.015228
2.507755,0.013641
2.517755,0.013275
2.527755,0.006287
2.530975,0.011169
2.540975,0.011414
2.550975,0.010010
2.554195,0.010803
2.564195,0.011475
2.574195,0.009857
2.577415,0.011414
2.587415,0.012695
2.597415,0.010437
2.600635,0.012543
2.610635,0.011292
2.620635,0.004547
2.623855,0.011322
2.633855,0.010193
2.643855,0.010834
2.647075,0.011047
2.657075,0.013489
2.667075,0.003845
2.670295,0.013947
2.680295,0.014893
2.690295,0.016937
2.693515,0.013031
2.703515,0.011017
2.713515,0.009918
2.716735,0.011810
2.726735,0.011993
2.736735,0.010773
2.739955,0.013092
2.749955,0.010559
2.759955,0.011536
2.763175,0.012299
2.773175,0.012543
2.783175,0.005280
2.786395,0.012726
2.796395,0.016602
2.806395,0.011414
2.809615,0.010925
2.819615,0.008545
2.829615,0.008728
2.832834,0.015625
2.842834,0.010803
2.852834,0.012299
2.856054,0.011322
2.866054,0.010803
2.876054,0.007965
2.879274,0.014313
2.889274,0.012756
2.899274,0.009460
2.902494,0.011383
2.912494,0.010773
2.922494,0.010071
2.925714,0.011261
2.935714,0.015503
2.945714,0.010376
2.948934,0.013214
2.958934,0.012329
2.968934,0.012634
2.972154,0.010529
2.982154,0.010162
2.992154,0.008087
2.995374,0.014038
3.005374,0.009857
3.015374,0.006653
3.018594,0.015778
3.028594,0.013336
3.038594,0.009125
3.041814,0.008148
3.051814,0.013916
3.061814,0.007660
3.065034,0.011444
3.075034,0.013306
3.085034,0.009094
3.088254,0.010254
3.098254,0.016083
3.108254,0.010834
3.111474,0.015503
3.121474,0.014648
3.131474,0.008911
3.134694,0.010162
3.144694,0.009674
3.154694,0.011963
3.157914,0.011719
3.167914,0.017761
3.177914,0.004272
3.181134,0.014496
3.191134,0.009674
3.201134,0.011414
3.204354,0.013672
3.214354,0.015991
3.224354,0.015167
3.227574,0.014130
3.237574,0.011169
3.247574,0.004852
3.250794,0.009949
3.260794,0.009583
3.270794,0.012695
3.274014,0.014954
3.284014,0.011505
3.294014,0.009491
3.297234,0.015747
3.307234,0.011963
3.317234,0.008850
3.320454,0.019043
3.330454,0.014008
3.340454,0.011566
3.343673,0.011292
3.353673,0.013733
3.363673,0.005524
3.366893,0.014191
3.376893,0.011322
3.386893,0.007080
3.390113,0.008423
3.400113,0.009857
3.410113,0.008759
3.413333,0.013336
3.423333,0.012909
3.433333,0.012421
3.436553,0.009705
3.446553,0.012939
3.456553,0.009430
3.459773,0.011383
3.469773,0.012177
3.479773,0.006561
3.482993,0.010071
3.492993,0.009552
3.502993,0.011017
3.506213,0.011475
3.516213,0.016907
3.526213,0.013458
3.529433,0.013092
3.539433,0.014099
3.549433,0.011505
3.552653,0.006897
3.562653,0.007263
3.572653,0.011475
3.575873,0.014801
3.585873,0.013123
3.595873,0.011169
3.599093,0.014771
3.609093,0.009644
3.619093,0.012848
3.622313,0.013519
3.632313,0.015686
3.642313,0.013000
3.645533,0.012939
3.655533,0.014191
3.665533,0.003113
3.668753,0.007507
3.678753,0.014282
3.688753,0.013458
3.691973,0.010345
3.701973,0.012054
3.711973,0.009369
3.715193,0.009735
3.725193,0.013153
3.735193,0.006866
3.738413,0.010590
3.748413,0.010193
3.758413,0.011810
3.761633,0.010925
3.771633,0.013275
3.781633,0.012115
3.784853,0.013824
3.794853,0.011475
3.804853,0.009125
3.808073,0.012573
3.818073,0.011749
3.828073,0.008636
3.831293,0.015411
3.841293,0.013519
3.851293,0.010010
3.854512,0.018494
3.864512,0.013641
3.874512,0.007874
3.877732,0.007721
3.887732,0.013275
3.897732,0.009003
3.900952,0.010529
3.910952,0.016602
3.920952,0.012634
3.924172,0.007172
3.934172,0.011505
3.944172,0.012024
3.947392,0.012360
3.957392,0.016327
3.967392,0.010071
3.970612,0.014313
3.980612,0.017242
3.990612,0.012268
3.993832,0.015930
4.003832,0.152161
4.013832,0.022827
4.017052,0.021698
4.027052,0.020386
4.037052,0.013733
4.040272,0.025146
4.050272,0.017578
4.060272,0.013336
4.063492,0.019653
4.073492,0.042358
4.083492,0.021118
4.086712,0.017548
