t_ns,ch1_V,ch2_V,ch3_V
408433099,1.301832,1.311355,1.273993
408433099,1.316484,1.319414,1.332601
408433099,1.305495,1.310623,1.347253
409177499,1.313553,1.309890,1.369963
409177499,1.309158,1.309158,1.364835
409177499,1.306227,1.311355,1.352381
409177499,1.306227,1.308425,1.282784
409177499,1.307692,1.313553,1.246886
409177499,1.311355,1.313553,1.267399
409177499,1.312088,1.315751,1.293040
409177499,1.334799,1.336264,1.321612
409177499,1.306960,1.310623,1.296703
409177499,1.304029,1.312821,1.307692
409177499,1.310623,1.315751,1.312088
409408899,1.292308,1.314286,1.320147
409408899,1.308425,1.314286,1.334066
409408899,1.331136,1.339194,1.369963
409777499,1.333333,1.326740,1.378755
409777499,1.314286,1.301832,1.342857
409777499,1.312088,1.302564,1.326007
410692899,1.306227,1.301099,1.289377
410692899,1.295238,1.281319,1.258608
410692899,1.301832,1.280586,1.258608
414099299,1.312088,1.293040,1.247619
414099299,1.304762,1.293773,1.246886
414099299,1.308425,1.315751,1.276923
414362700,1.317949,1.345055,1.311355
414362700,1.307692,1.355311,1.299634
414362700,1.324542,1.394872,1.326007
414362700,1.306960,1.354579,1.297436
446335000,1.306227,1.328205,1.283516
446335000,1.304762,1.305495,1.290110
446793999,1.315018,1.309158,1.328205
446793999,1.306227,1.292308,1.309158
446793999,1.309158,1.290110,1.326007
454926099,1.311355,1.300366,1.336996
454926099,1.312088,1.292308,1.334799
454926099,1.310623,1.287912,1.345788
454926099,1.315751,1.306227,1.344322
454926099,1.309158,1.293040,1.331136
454926099,1.303297,1.278388,1.331136
454926099,1.331136,1.334066,1.317949
454926099,1.305495,1.340659,1.302564
454926099,1.315018,1.371429,1.329670
454926099,1.298168,1.348718,1.318681
454926099,1.304029,1.327473,1.291575
454926099,1.323077,1.320879,1.327473
454926099,1.315018,1.308425,1.314286
454926099,1.326740,1.321612,1.331136
454926099,1.305495,1.302564,1.330403
454926099,1.312088,1.306227,1.389011
454926099,1.307692,1.304762,1.369963
454926099,1.331868,1.328938,1.342125
454926099,1.310623,1.310623,1.261538
455592099,1.314286,1.312088,1.194139
455592099,1.303297,1.307692,1.112821
455592099,1.307692,1.320879,1.201465
455754199,1.306960,1.317949,1.300366
455754199,1.309890,1.306227,1.362637
455754199,1.310623,1.322344,1.358974
467229000,1.306227,1.320879,1.328938
467229000,1.301099,1.306960,1.305495
467434099,1.304762,1.306960,1.299634
467434099,1.341392,1.330403,1.369963
467434099,1.316484,1.292308,1.341392
467434099,1.306227,1.292308,1.326740
467434099,1.304029,1.301832,1.293040
