t_s,amp
0.000000,0.002070
0.010000,0.002242
0.020000,0.001758
0.023220,0.001870
0.033220,0.002611
0.043220,0.001877
0.046440,0.002506
0.056440,0.003144
0.066440,0.001812
0.069660,0.002205
0.079660,0.002666
0.089660,0.001803
0.092880,0.002177
0.102880,0.001807
0.112880,0.002281
0.116100,0.001993
0.126100,0.002159
0.136100,0.001716
0.139320,0.001957
0.149320,0.003007
0.159320,0.001830
0.162540,0.001791
0.172540,0.002072
0.182540,0.001447
0.185760,0.001652
0.195760,0.002250
0.205760,0.001680
0.208980,0.002334
0.218980,0.002372
0.228980,0.001622
0.232200,0.003121
0.242200,0.002191
0.252200,0.002934
0.255420,0.002347
0.265420,0.002152
0.275420,0.002143
0.278639,0.001932
0.288639,0.002181
0.298639,0.001579
0.301859,0.002714
0.311859,0.002203
0.321859,0.001956
0.325079,0.001861
0.335079,0.002165
0.345079,0.001919
0.348299,0.002509
0.358299,0.002386
0.368299,0.001750
0.371519,0.002093
0.381519,0.002030
0.391519,0.001319
0.394739,0.002078
0.404739,0.001715
0.414739,0.001720
0.417959,0.002777
0.427959,0.002048
0.437959,0.002850
0.441179,0.002370
0.451179,0.002168
0.461179,0.001736
0.464399,0.001848
0.474399,0.002082
0.484399,0.001809
0.487619,0.001777
0.497619,0.002741
0.507619,0.002525
0.510839,0.002121
0.520839,0.002286
0.530839,0.001564
0.534059,0.002374
0.544059,0.002218
0.554059,0.002385
0.557279,0.002020
0.567279,0.002337
0.577279,0.001861
0.580499,0.002527
0.590499,0.001963
0.600499,0.001740
0.603719,0.002473
0.613719,0.002059
0.623719,0.002611
0.626939,0.002316
0.636939,0.002265
0.646939,0.001741
0.650159,0.002779
0.660159,0.002466
0.670159,0.001806
0.673379,0.001913
0.683379,0.001974
0.693379,0.002043
0.696599,0.002706
0.706599,0.001990
0.716599,0.002128
0.719819,0.002269
0.729819,0.001977
0.739819,0.002207
0.743039,0.002679
0.753039,0.002294
0.763039,0.002529
0.766259,0.002339
0.776259,0.002199
0.786259,0.002098
0.789478,0.002247
0.799478,0.001931
0.809478,0.001823
0.812698,0.002109
0.822698,0.001919
0.832698,0.002636
0.835918,0.002177
0.845918,0.002449
0.855918,0.001898
0.859138,0.002487
0.869138,0.003484
0.879138,0.001913
0.882358,0.002453
0.892358,0.002521
0.902358,0.002126
0.905578,0.002228
0.915578,0.002506
0.925578,0.001701
0.928798,0.001959
0.938798,0.002510
0.948798,0.001751
0.952018,0.002075
0.962018,0.002051
0.972018,0.001885
0.975238,0.002948
0.985238,0.004071
0.995238,0.003095
0.998458,0.003208
1.008458,0.003012
1.018458,0.003664
1.021678,0.003792
1.031678,0.002849
1.041678,0.003460
1.044898,0.003241
1.054898,0.003064
1.064898,0.002475
1.068118,0.002758
