frame_idx,t_ns
0,0
1,32410334
2,69126500
3,101395250
4,133408542
5,165226750
6,197553334
7,231104917
8,265470917
9,297696209
10,329788209
11,362825292
12,395946375
13,429167625
14,463528375
15,496439250
16,529820959
17,563075334
18,595563334
19,628477917
20,663130250
21,694278709
22,727947334
23,761185417
24,793502459
25,826586000
26,861482292
27,892527959
28,925183167
29,958569709
30,991416792
31,1024311625
32,1058825000
33,1090220417
34,1122674584
35,1157983084
36,1189996834
37,1223603542
38,1254736209
39,1287749417
40,1320601750
41,1352787667
42,1385605792
43,1418251500
44,1452499417
45,1484770750
46,1517383542
47,1551856375
48,1584877750
49,1617134834
50,1652257625
51,1684579250
52,1718063667
53,1750880959
54,1783885250
55,1815116834
56,1847451292
57,1882634125
58,1915910084
59,1948968209
60,1981481209
61,2014497334
62,2049598375
63,2083782125
64,2116424042
65,2147998292
66,2179750584
67,2211990209
68,2248459709
69,2279319042
70,2312074667
71,2376340125
72,2408969000
73,2442984542
74,2476277167
75,2508601209
76,2541073959
77,2573995917
78,2606833584
79,2640882250
80,2675328334
81,2707684250
82,2740775917
83,2773372417
84,2806568542
85,2840037917
86,2873637167
87,2904389292
88,2938404375
89,2971439625
90,3005152250
91,3037387042
92,3073505584
93,3103155209
94,3137589375
95,3171627667
96,3204742709
97,3236633542
98,3272523500
99,3300844292
100,3337480542
101,3370093625
102,3403626959
103,3434218542
104,3466324667
105,3498197667
106,3531498792
107,3564343542
108,3597434584
109,3630188500
110,3665433125
111,3695451709
112,3730324292
113,3763455750
114,3796650584
115,3829606750
116,3863697000
117,3895557375
118,3928459209
119,3961898792
120,3994870084
121,4026888459
122,4060870584
123,4093142667
124,4126207250
