t_s,amp
0.000000,0.002109
0.010000,0.001836
0.020000,0.001518
0.023220,0.002326
0.033220,0.002179
0.043220,0.001586
0.046440,0.002077
0.056440,0.001861
0.066440,0.003339
0.069660,0.002693
0.079660,0.001890
0.089660,0.001705
0.092880,0.002347
0.102880,0.002432
0.112880,0.001439
0.116100,0.001838
0.126100,0.003456
0.136100,0.002333
0.139320,0.002442
0.149320,0.001767
0.159320,0.001697
0.162540,0.002172
0.172540,0.001976
0.182540,0.002000
0.185760,0.002444
0.195760,0.002241
0.205760,0.001659
0.208980,0.002621
0.218980,0.002699
0.228980,0.001637
0.232200,0.001981
0.242200,0.002129
0.252200,0.002873
0.255420,0.002699
0.265420,0.003602
0.275420,0.004264
0.278639,0.003264
0.288639,0.002799
0.298639,0.003173
0.301859,0.004725
0.311859,0.004162
0.321859,0.003445
0.325079,0.003267
0.335079,0.003914
0.345079,0.002984
0.348299,0.002542
0.358299,0.003581
0.368299,0.001832
0.371519,0.001885
0.381519,0.001990
0.391519,0.001931
0.394739,0.001825
0.404739,0.001973
0.414739,0.001627
0.417959,0.001712
0.427959,0.002294
0.437959,0.001775
0.441179,0.001847
0.451179,0.001794
0.461179,0.001848
0.464399,0.001882
0.474399,0.002028
0.484399,0.001441
0.487619,0.001728
0.497619,0.001599
0.507619,0.001634
0.510839,0.002109
0.520839,0.002056
0.530839,0.001296
0.534059,0.002031
0.544059,0.002198
0.554059,0.001762
0.557279,0.001946
0.567279,0.001933
0.577279,0.001646
0.580499,0.003964
0.590499,0.002713
0.600499,0.002625
0.603719,0.002305
0.613719,0.002016
0.623719,0.001977
0.626939,0.002113
0.636939,0.001741
0.646939,0.001882
0.650159,0.001725
0.660159,0.001869
0.670159,0.001752
0.673379,0.001589
0.683379,0.002057
0.693379,0.001475
0.696599,0.001911
0.706599,0.002005
0.716599,0.001944
0.719819,0.002367
0.729819,0.002304
0.739819,0.001240
0.743039,0.004168
0.753039,0.004825
0.763039,0.004210
0.766259,0.004024
0.776259,0.002463
0.786259,0.001864
0.789478,0.002456
0.799478,0.002244
0.809478,0.001828
0.812698,0.002835
0.822698,0.001869
0.832698,0.002587
0.835918,0.002744
0.845918,0.002712
0.855918,0.001737
0.859138,0.002005
0.869138,0.001686
0.879138,0.001688
0.882358,0.002196
0.892358,0.001774
0.902358,0.001757
0.905578,0.001755
0.915578,0.001949
0.925578,0.001657
0.928798,0.001689
0.938798,0.002463
0.948798,0.001265
0.952018,0.002172
0.962018,0.001844
0.972018,0.001436
0.975238,0.002221
0.985238,0.001686
0.995238,0.001527
0.998458,0.002512
1.008458,0.003036
1.018458,0.002470
1.021678,0.002759
1.031678,0.002441
1.041678,0.002104
1.044898,0.003341
1.054898,0.004323
1.064898,0.003037
1.068118,0.002985
1.078118,0.003901
1.088118,0.003274
1.091338,0.003392
1.101338,0.004693
1.111338,0.004213
1.114558,0.004311
1.124558,0.004138
1.134558,0.003559
1.137778,0.003772
1.147778,0.002699
1.157778,0.002597
1.160998,0.002784
1.170998,0.002847
1.180998,0.002728
1.184218,0.002968
1.194218,0.001984
1.204218,0.001898
1.207438,0.002193
1.217438,0.002320
1.227438,0.002098
1.230658,0.002788
1.240658,0.002349
1.250658,0.002011
1.253878,0.002255
1.263878,0.001908
1.273878,0.001834
1.277098,0.002183
1.287098,0.002583
1.297098,0.002411
1.300317,0.001868
1.310317,0.002298
1.320317,0.002268
1.323537,0.003121
1.333537,0.002207
1.343537,0.002032
1.346757,0.002772
1.356757,0.003156
1.366757,0.002063
1.369977,0.002283
1.379977,0.003012
1.389977,0.001965
1.393197,0.002567
1.403197,0.002009
1.413197,0.001772
1.416417,0.002782
1.426417,0.001934
1.436417,0.001821
1.439637,0.002276
1.449637,0.002538
1.459637,0.001652
1.462857,0.002375
1.472857,0.001800
1.482857,0.001438
1.486077,0.002369
1.496077,0.002211
1.506077,0.002268
1.509297,0.002570
1.519297,0.001929
1.529297,0.001555
1.532517,0.002225
1.542517,0.001846
1.552517,0.001906
1.555737,0.002513
1.565737,0.001706
1.575737,0.001559
1.578957,0.002790
1.588957,0.001841
1.598957,0.001741
1.602177,0.001951
1.612177,0.001893
1.622177,0.001615
1.625397,0.001692
1.635397,0.002567
1.645397,0.001709
1.648617,0.002046
1.658617,0.001740
1.668617,0.002062
1.671837,0.002027
1.681837,0.001904
1.691837,0.001394
1.695057,0.001950
1.705057,0.001822
1.715057,0.001756
1.718277,0.002077
1.728277,0.002023
1.738277,0.001814
1.741497,0.002191
1.751497,0.001820
1.761497,0.001244
1.764717,0.001978
1.774717,0.002177
1.784717,0.001879
1.787937,0.001967
1.797937,0.001539
1.807937,0.001509
1.811156,0.001846
