t_ns,ch1_V,ch2_V,ch3_V
550950666,1.331868,1.321612,1.328938
550999082,1.347985,1.311355,1.346520
551935958,1.345055,1.319414,1.332601
551935958,1.320147,1.322344,1.329670
551994499,1.326007,1.324542,1.325275
553930416,1.334066,1.320879,1.315751
553930416,1.339194,1.322344,1.314286
554039499,1.356044,1.315751,1.317949
554039499,1.309158,1.312821,1.316484
554039499,1.295238,1.314286,1.316484
554934416,1.314286,1.324542,1.328938
554934416,1.323810,1.323077,1.331136
555015707,1.327473,1.319414,1.322344
555930999,1.309890,1.319414,1.313553
555930999,1.295238,1.316484,1.323810
555988832,1.279121,1.326740,1.334066
556934749,1.293040,1.323077,1.320147
557006666,1.375824,1.315018,1.317216
557918792,1.403663,1.314286,1.341392
557933457,1.321612,1.326007,1.323810
557985458,1.290110,1.327473,1.314286
558915167,1.312088,1.318681,1.310623
558915167,1.282784,1.309158,1.292308
558988124,1.200733,1.317949,1.295238
559941374,1.193407,1.320879,1.295971
559941374,1.253480,1.321612,1.311355
559999750,1.269597,1.317216,1.313553
560912250,1.315018,1.323077,1.319414
560999792,1.404396,1.323810,1.326007
560999792,1.387546,1.318681,1.317949
561933041,1.369963,1.316484,1.323077
561991792,1.405128,1.315751,1.334066
562926999,1.400733,1.321612,1.336264
562926999,1.340659,1.318681,1.323810
563002374,1.298168,1.317949,1.315751
563933542,1.331868,1.320147,1.320879
563933542,1.383883,1.320879,1.331868
563994874,1.416850,1.323077,1.328938
564908542,1.372894,1.309158,1.316484
564908542,1.050549,1.309158,1.291575
597035791,1.079853,1.321612,1.297436
597928291,1.122344,1.317216,1.293773
597928291,1.279121,1.323810,1.309158
597988958,1.306227,1.324542,1.309158
598921625,1.318681,1.324542,1.311355
598921625,1.330403,1.327473,1.314286
598990417,1.342857,1.324542,1.320147
601942833,1.367766,1.326007,1.328205
601942833,1.345055,1.318681,1.353846
601942833,1.307692,1.312821,1.334799
601958499,1.336996,1.326007,1.349451
601958499,1.361905,1.318681,1.359707
601958499,1.372161,1.318681,1.342857
601990457,1.442491,1.331136,1.352381
601990457,1.364835,1.326740,1.323810
602883292,1.271062,1.317216,1.306227
603026292,1.293040,1.323810,1.298168
603026292,1.328205,1.322344,1.298901
603956041,1.353114,1.326007,1.286447
603956041,1.336996,1.310623,1.262271
604005416,1.276190,1.316484,1.253480
604938208,1.248352,1.312821,1.249817
605931207,1.221978,1.314286,1.252015
605931207,1.242491,1.314286,1.330403
606001000,1.232234,1.315018,1.438095
606001000,1.276923,1.320879,1.438095
606927832,1.336264,1.320879,1.432234
606998999,1.470330,1.323077,1.490842
606998999,1.519414,1.340659,1.403663
607932500,1.385348,1.317216,1.314286
607932500,1.255678,1.326007,1.276923
608007957,1.230037,1.330403,1.275458
608924082,1.287912,1.320879,1.284982
608924082,1.323810,1.331868,1.298901
609011208,1.313553,1.308425,1.293773
609935499,1.282051,1.306960,1.285714
610012041,1.277656,1.312821,1.290110
610911832,1.321612,1.320879,1.309158
610918291,1.387546,1.315751,1.311355
611013832,1.383150,1.320147,1.318681
611958583,1.398535,1.312088,1.309158
611958583,1.161905,1.315751,1.302564
612011207,1.189744,1.314286,1.293040
612937791,1.293040,1.317216,1.318681
612937791,1.290842,1.320147,1.313553
612995208,1.323077,1.327473,1.320147
613932375,1.338462,1.320147,1.311355
613932375,1.359707,1.336264,1.332601
614000499,1.416850,1.323077,1.319414
614946832,1.402198,1.323077,1.328205
647027166,1.312088,1.320147,1.334066
647027166,1.236630,1.318681,1.336264
647943207,1.289377,1.302564,1.322344
647943207,1.269597,1.299634,1.306227
648009249,1.376557,1.307692,1.307692
648933624,1.474725,1.324542,1.326007
649005332,1.345055,1.326740,1.317949
649941832,0.960440,1.315018,1.300366
649941832,1.194139,1.314286,1.305495
650012999,1.309890,1.318681,1.312088
650944666,1.353114,1.341392,1.353114
650944666,1.328205,1.329670,1.333333
651010916,1.292308,1.314286,1.319414
651942749,1.304029,1.311355,1.314286
651942749,1.330403,1.323810,1.328938
652015542,1.323077,1.312088,1.306227
652932750,1.336996,1.299634,1.326007
652932750,1.336996,1.261538,1.329670
653003542,1.339194,1.263736,1.322344
653976208,1.320879,1.276190,1.317949
654006208,1.317216,1.322344,1.317216
654944875,1.327473,1.389011,1.327473
654944875,1.315018,1.431502,1.318681
655006207,1.320879,1.438095,1.326740
655941416,1.327473,1.353846,1.319414
655941416,1.315018,1.278388,1.308425
656146583,1.284982,1.284249,1.302564
656939874,1.300366,1.309158,1.315751
656939874,1.310623,1.307692,1.308425
657939458,1.301099,1.296703,1.311355
657939458,1.334799,1.313553,1.329670
657999000,1.344322,1.314286,1.326740
658923125,1.330403,1.310623,1.328205
658938083,1.321612,1.308425,1.316484
659001707,1.316484,1.320147,1.331136
659958999,1.294505,1.315751,1.321612
659958999,1.257143,1.312821,1.316484
659996332,1.298168,1.323077,1.325275
660942792,1.312088,1.320879,1.323810
660942792,1.331868,1.320147,1.318681
660996832,1.316484,1.308425,1.316484
661902416,1.345788,1.323077,1.318681
661992082,1.334066,1.326007,1.321612
661992082,1.293040,1.323077,1.328938
663122582,1.323810,1.321612,1.320147
663122582,1.378755,1.323077,1.326007
663897249,1.351648,1.320147,1.316484
664060416,1.300366,1.317949,1.305495
664060416,1.313553,1.318681,1.334066
664920375,1.407326,1.325275,1.355311
696916082,1.301832,1.313553,1.320879
698476624,1.159707,1.314286,1.296703
698488375,1.192674,1.323077,1.312821
698488375,1.303297,1.323077,1.320879
698488375,1.328938,1.317216,1.314286
700665999,1.356044,1.320147,1.313553
700665999,1.288645,1.314286,1.316484
700665999,1.297436,1.326007,1.331136
700665999,1.310623,1.323810,1.323810
700665999,1.280586,1.315018,1.317949
700665999,1.209524,1.317216,1.309158
700879207,1.295971,1.326740,1.316484
700969749,1.398535,1.314286,1.311355
700969749,1.416117,1.323077,1.326740
703746958,1.545055,1.338462,1.345055
703746958,1.492308,1.317216,1.326740
703746958,1.270330,1.306960,1.293773
703746958,1.130403,1.319414,1.282051
703746958,1.212454,1.314286,1.276923
703883457,1.278388,1.322344,1.312821
703974207,1.258608,1.322344,1.347253
703974207,1.327473,1.322344,1.328205
705783667,1.387546,1.325275,1.326740
705783667,1.353114,1.313553,1.304029
705783667,1.285714,1.308425,1.310623
705909166,1.322344,1.326007,1.306960
705909166,1.321612,1.327473,1.320147
706182625,1.331868,1.325275,1.331868
706957417,1.307692,1.309890,1.323810
