t_s,amp
0.000000,0.002374
0.010000,0.002412
0.020000,0.001802
0.023220,0.002066
0.033220,0.001752
0.043220,0.001772
0.046440,0.002099
0.056440,0.002179
0.066440,0.001760
0.069660,0.001795
0.079660,0.002304
0.089660,0.001680
0.092880,0.002744
0.102880,0.001928
0.112880,0.001251
0.116100,0.001938
0.126100,0.003161
0.136100,0.003864
0.139320,0.006321
0.149320,0.006057
0.159320,0.002622
0.162540,0.003389
0.172540,0.003009
0.182540,0.003428
0.185760,0.002987
0.195760,0.002830
0.205760,0.002593
0.208980,0.002042
0.218980,0.002264
0.228980,0.001804
0.232200,0.002137
0.242200,0.003280
0.252200,0.001411
0.255420,0.002204
0.265420,0.002332
0.275420,0.001822
0.278639,0.002269
0.288639,0.002054
0.298639,0.002405
0.301859,0.001582
0.311859,0.001684
0.321859,0.001711
0.325079,0.002084
0.335079,0.003031
0.345079,0.002274
0.348299,0.003282
0.358299,0.003310
0.368299,0.002734
0.371519,0.003160
0.381519,0.002484
0.391519,0.002341
0.394739,0.002227
0.404739,0.003330
0.414739,0.002163
0.417959,0.002524
0.427959,0.002092
0.437959,0.001760
0.441179,0.001747
0.451179,0.001973
0.461179,0.002135
0.464399,0.002459
0.474399,0.002188
0.484399,0.001916
0.487619,0.002127
0.497619,0.001785
0.507619,0.002076
0.510839,0.002069
0.520839,0.002164
0.530839,0.001299
0.534059,0.002674
0.544059,0.001769
0.554059,0.001884
0.557279,0.001590
0.567279,0.002242
0.577279,0.002597
0.580499,0.001762
0.590499,0.001793
0.600499,0.002380
0.603719,0.001793
0.613719,0.001997
0.623719,0.001743
0.626939,0.002005
0.636939,0.001937
0.646939,0.002388
0.650159,0.003103
0.660159,0.002613
0.670159,0.001994
0.673379,0.002298
0.683379,0.001864
0.693379,0.001712
0.696599,0.002164
0.706599,0.002365
0.716599,0.001769
0.719819,0.002373
0.729819,0.002071
0.739819,0.001672
0.743039,0.002028
0.753039,0.002176
0.763039,0.001732
0.766259,0.002028
0.776259,0.001900
0.786259,0.001458
0.789478,0.002518
0.799478,0.002337
0.809478,0.001522
0.812698,0.002248
0.822698,0.002252
0.832698,0.001638
0.835918,0.002081
0.845918,0.001935
0.855918,0.001733
0.859138,0.001814
0.869138,0.001870
0.879138,0.001890
0.882358,0.002113
0.892358,0.002540
0.902358,0.001785
