t_s,amp
0.000000,0.002089
0.010000,0.001891
0.020000,0.001828
0.023220,0.001847
0.033220,0.001480
0.043220,0.001676
0.046440,0.002174
0.056440,0.001927
0.066440,0.001681
0.069660,0.001618
0.079660,0.001942
0.089660,0.001602
0.092880,0.001479
0.102880,0.001584
0.112880,0.001310
0.116100,0.001706
0.126100,0.001471
0.136100,0.001250
0.139320,0.001811
0.149320,0.001510
0.159320,0.001187
0.162540,0.001610
0.172540,0.001825
0.182540,0.001691
0.185760,0.001560
0.195760,0.001612
0.205760,0.001786
0.208980,0.001308
0.218980,0.001570
0.228980,0.001528
0.232200,0.001704
0.242200,0.001610
0.252200,0.001315
0.255420,0.001914
0.265420,0.001817
0.275420,0.001281
0.278639,0.001518
0.288639,0.001777
0.298639,0.001616
0.301859,0.001567
0.311859,0.001843
0.321859,0.001942
0.325079,0.001553
0.335079,0.002089
0.345079,0.001546
0.348299,0.001818
0.358299,0.001508
0.368299,0.001169
0.371519,0.001772
0.381519,0.001561
0.391519,0.001451
0.394739,0.001561
0.404739,0.001699
0.414739,0.001229
0.417959,0.001778
0.427959,0.001664
0.437959,0.001666
0.441179,0.001740
0.451179,0.001276
0.461179,0.001480
0.464399,0.001722
0.474399,0.002092
0.484399,0.000987
0.487619,0.001577
0.497619,0.001597
0.507619,0.001476
0.510839,0.001527
0.520839,0.001856
0.530839,0.001446
0.534059,0.002048
0.544059,0.002506
0.554059,0.001232
0.557279,0.001558
0.567279,0.001536
0.577279,0.001771
0.580499,0.001918
0.590499,0.001632
0.600499,0.001542
0.603719,0.001500
0.613719,0.001649
0.623719,0.001682
0.626939,0.001762
0.636939,0.001708
0.646939,0.001677
0.650159,0.001488
0.660159,0.001627
0.670159,0.001420
0.673379,0.001775
0.683379,0.001897
0.693379,0.001838
0.696599,0.001550
0.706599,0.001944
0.716599,0.001507
0.719819,0.001983
0.729819,0.002041
0.739819,0.001592
0.743039,0.001553
0.753039,0.001935
0.763039,0.001305
0.766259,0.001965
0.776259,0.002325
0.786259,0.001892
0.789478,0.001355
0.799478,0.001725
0.809478,0.001173
0.812698,0.001869
0.822698,0.001864
0.832698,0.001282
0.835918,0.001862
0.845918,0.001355
0.855918,0.001172
0.859138,0.001555
0.869138,0.001396
0.879138,0.001555
0.882358,0.001786
0.892358,0.001871
0.902358,0.001202
0.905578,0.001652
0.915578,0.001619
0.925578,0.001386
0.928798,0.001834
0.938798,0.002156
0.948798,0.001267
0.952018,0.001652
0.962018,0.001476
0.972018,0.001035
0.975238,0.001510
0.985238,0.001413
0.995238,0.001388
0.998458,0.001602
1.008458,0.001858
1.018458,0.001964
1.021678,0.001913
1.031678,0.001813
1.041678,0.001529
1.044898,0.001565
1.054898,0.001983
1.064898,0.001622
1.068118,0.001152
1.078118,0.001778
1.088118,0.001137
1.091338,0.001733
1.101338,0.001585
1.111338,0.001435
1.114558,0.001301
1.124558,0.001674
1.134558,0.001363
1.137778,0.001792
1.147778,0.001766
1.157778,0.001890
1.160998,0.002130
1.170998,0.001674
1.180998,0.001616
1.184218,0.001743
1.194218,0.001533
1.204218,0.001984
1.207438,0.002137
1.217438,0.001944
1.227438,0.001708
1.230658,0.001647
1.240658,0.001815
1.250658,0.001473
