t_s,amp
0.000000,0.015045
0.010000,0.008148
0.020000,0.007904
0.023220,0.015961
0.033220,0.010498
0.043220,0.013184
0.046440,0.011322
0.056440,0.156158
0.066440,0.022888
0.069660,0.017792
0.079660,0.017303
0.089660,0.012817
0.092880,0.014923
0.102880,0.016846
0.112880,0.012268
0.116100,0.014801
0.126100,0.014008
0.136100,0.008575
0.139320,0.012787
0.149320,0.011902
0.159320,0.008942
0.162540,0.012268
0.172540,0.013031
0.182540,0.010681
0.185760,0.034668
0.195760,0.025696
0.205760,0.020203
0.208980,0.019043
0.218980,0.019501
0.228980,0.017456
0.232200,0.016541
0.242200,0.014099
0.252200,0.024231
0.255420,0.018616
0.265420,0.018555
0.275420,0.015686
0.278639,0.016510
0.288639,0.019775
0.298639,0.011993
0.301859,0.014984
0.311859,0.015228
0.321859,0.012543
0.325079,0.009979
0.335079,0.015228
0.345079,0.013916
0.348299,0.011871
0.358299,0.013184
0.368299,0.009369
0.371519,0.014435
0.381519,0.017059
0.391519,0.022247
0.394739,0.023468
0.404739,0.022125
0.414739,0.016083
0.417959,0.022705
0.427959,0.021362
0.437959,0.018860
0.441179,0.018829
0.451179,0.022583
0.461179,0.016235
0.464399,0.019562
0.474399,0.023834
0.484399,0.018005
0.487619,0.020782
0.497619,0.020020
0.507619,0.008270
0.510839,0.017334
0.520839,0.014313
0.530839,0.014862
0.534059,0.015778
0.544059,0.013275
0.554059,0.012207
0.557279,0.014832
0.567279,0.013336
0.577279,0.017120
0.580499,0.022034
0.590499,0.015442
0.600499,0.015381
0.603719,0.012695
0.613719,0.013336
0.623719,0.010406
0.626939,0.008667
0.636939,0.013580
0.646939,0.008759
0.650159,0.015961
0.660159,0.015411
0.670159,0.008606
0.673379,0.013916
0.683379,0.013336
0.693379,0.016052
0.696599,0.015625
0.706599,0.015472
0.716599,0.021606
0.719819,0.017731
0.729819,0.015564
0.739819,0.014374
0.743039,0.014374
0.753039,0.014801
0.763039,0.009796
0.766259,0.015747
0.776259,0.019928
0.786259,0.016693
0.789478,0.016022
0.799478,0.015137
0.809478,0.018677
0.812698,0.014191
0.822698,0.015289
0.832698,0.017548
0.835918,0.015930
0.845918,0.014709
0.855918,0.014648
0.859138,0.015472
0.869138,0.012421
0.879138,0.005341
0.882358,0.012665
0.892358,0.017853
0.902358,0.017578
0.905578,0.015045
0.915578,0.015472
0.925578,0.015747
0.928798,0.011383
0.938798,0.013367
0.948798,0.012878
0.952018,0.013306
0.962018,0.014679
0.972018,0.011688
0.975238,0.017395
0.985238,0.014069
0.995238,0.009766
0.998458,0.009460
1.008458,0.008820
1.018458,0.009674
1.021678,0.011169
1.031678,0.014374
1.041678,0.013062
1.044898,0.018860
1.054898,0.014496
1.064898,0.017303
1.068118,0.018280
1.078118,0.012390
1.088118,0.007629
1.091338,0.012115
1.101338,0.013519
1.111338,0.015503
1.114558,0.015228
1.124558,0.024780
1.134558,0.019135
1.137778,0.020844
1.147778,0.017670
1.157778,0.018311
1.160998,0.017487
1.170998,0.011444
1.180998,0.011932
1.184218,0.016144
1.194218,0.012390
1.204218,0.008179
1.207438,0.013916
1.217438,0.013885
1.227438,0.018127
1.230658,0.030792
1.240658,0.018188
1.250658,0.020844
1.253878,0.024536
1.263878,0.026337
1.273878,0.025726
1.277098,0.026733
1.287098,0.018219
1.297098,0.017120
1.300317,0.017853
1.310317,0.015961
1.320317,0.015533
1.323537,0.012573
1.333537,0.016754
1.343537,0.012451
1.346757,0.010895
1.356757,0.014374
1.366757,0.013397
1.369977,0.011658
1.379977,0.011505
1.389977,0.010559
1.393197,0.010498
1.403197,0.016571
1.413197,0.006256
1.416417,0.012054
1.426417,0.011047
1.436417,0.010651
1.439637,0.011169
1.449637,0.012207
1.459637,0.008026
1.462857,0.010590
1.472857,0.013000
1.482857,0.007263
1.486077,0.016693
1.496077,0.015076
1.506077,0.016937
1.509297,0.014343
1.519297,0.020447
1.529297,0.010468
1.532517,0.014160
1.542517,0.013397
1.552517,0.011902
1.555737,0.011200
1.565737,0.012299
1.575737,0.013855
1.578957,0.012177
1.588957,0.013245
1.598957,0.011383
1.602177,0.014313
1.612177,0.008301
1.622177,0.008911
1.625397,0.012634
1.635397,0.009766
1.645397,0.013123
1.648617,0.009399
1.658617,0.011749
1.668617,0.012085
1.671837,0.012054
1.681837,0.010864
1.691837,0.025146
1.695057,0.025970
1.705057,0.025757
1.715057,0.018921
1.718277,0.018494
1.728277,0.013702
1.738277,0.013824
1.741497,0.018982
1.751497,0.022186
1.761497,0.018097
1.764717,0.021393
1.774717,0.027405
1.784717,0.020782
1.787937,0.019012
1.797937,0.019440
1.807937,0.016937
1.811156,0.011902
1.821156,0.012878
1.831156,0.009064
1.834376,0.013336
1.844376,0.013153
1.854376,0.016449
1.857596,0.013763
1.867596,0.012299
1.877596,0.011566
1.880816,0.014282
1.890816,0.009460
1.900816,0.008881
1.904036,0.009979
1.914036,0.013245
1.924036,0.011780
1.927256,0.012512
1.937256,0.009949
1.947256,0.010651
1.950476,0.014496
1.960476,0.013062
1.970476,0.012421
1.973696,0.011566
1.983696,0.014648
1.993696,0.010406
1.996916,0.009827
2.006916,0.009583
2.016916,0.009674
2.020136,0.015869
2.030136,0.011993
2.040136,0.012482
2.043356,0.012299
2.053356,0.018860
2.063356,0.007660
2.066576,0.017029
2.076576,0.012604
2.086576,0.015137
2.089796,0.013733
2.099796,0.014130
2.109796,0.014404
2.113016,0.015717
2.123016,0.014679
2.133016,0.013428
2.136236,0.014984
2.146236,0.011322
2.156236,0.013977
2.159456,0.013123
2.169456,0.018219
2.179456,0.009857
2.182676,0.010864
2.192676,0.013641
2.202676,0.012939
2.205896,0.009827
2.215896,0.014435
2.225896,0.011963
2.229116,0.012543
2.239116,0.010406
2.249116,0.008057
2.252336,0.014832
2.262336,0.013214
2.272336,0.014984
2.275556,0.013550
2.285556,0.017334
2.295556,0.010834
2.298776,0.011505
2.308776,0.006989
2.318776,0.009216
2.321995,0.013580
2.331995,0.015045
2.341995,0.014557
2.345215,0.013824
2.355215,0.010712
2.365215,0.012604
2.368435,0.011688
2.378435,0.014160
2.388435,0.009583
2.391655,0.016632
2.401655,0.018738
2.411655,0.015778
2.414875,0.013550
2.424875,0.014923
2.434875,0.011414
2.438095,0.013672
2.448095,0.016479
2.458095,0.017303
2.461315,0.017670
2.471315,0.013855
2.481315,0.014893
2.484535,0.016724
2.494535,0.012115
2.504535,0.009125
2.507755,0.013641
2.517755,0.012115
2.527755,0.013336
2.530975,0.011719
2.540975,0.026672
2.550975,0.063263
