t_s,amp
0.000000,0.009003
0.010000,0.010406
0.020000,0.004028
0.023220,0.012268
0.033220,0.010956
0.043220,0.008270
0.046440,0.009460
0.056440,0.011963
0.066440,0.012054
0.069660,0.016235
0.079660,0.017120
0.089660,0.012665
0.092880,0.013092
0.102880,0.010681
0.112880,0.004333
0.116100,0.010712
0.126100,0.009705
0.136100,0.007294
0.139320,0.012177
0.149320,0.010590
0.159320,0.010986
0.162540,0.011963
0.172540,0.012756
0.182540,0.011108
0.185760,0.010742
0.195760,0.009338
0.205760,0.010895
0.208980,0.010284
0.218980,0.016083
0.228980,0.014679
0.232200,0.010742
0.242200,0.010742
0.252200,0.012329
0.255420,0.011993
0.265420,0.012329
0.275420,0.009521
0.278639,0.013489
0.288639,0.010742
0.298639,0.008148
0.301859,0.013580
0.311859,0.009521
0.321859,0.009644
0.325079,0.009186
0.335079,0.010132
0.345079,0.011383
0.348299,0.012939
0.358299,0.012817
0.368299,0.013306
0.371519,0.009216
0.381519,0.009766
0.391519,0.007324
0.394739,0.007904
0.404739,0.007721
0.414739,0.008972
0.417959,0.009094
0.427959,0.012604
0.437959,0.010651
0.441179,0.014954
0.451179,0.012970
0.461179,0.006866
0.464399,0.012665
0.474399,0.015350
0.484399,0.009888
0.487619,0.016388
0.497619,0.013275
0.507619,0.010101
0.510839,0.012177
0.520839,0.010803
0.530839,0.013153
0.534059,0.014404
0.544059,0.012756
0.554059,0.015015
0.557279,0.034271
0.567279,0.014160
0.577279,0.016022
0.580499,0.048584
0.590499,0.025543
0.600499,0.022369
0.603719,0.053619
0.613719,0.046356
0.623719,0.061523
0.626939,0.043793
0.636939,0.039612
0.646939,0.023773
0.650159,0.030212
0.660159,0.030792
0.670159,0.022278
0.673379,0.017212
0.683379,0.018188
0.693379,0.016937
0.696599,0.016785
0.706599,0.013916
0.716599,0.015686
0.719819,0.014465
0.729819,0.010681
0.739819,0.011505
0.743039,0.018707
0.753039,0.018250
0.763039,0.010071
0.766259,0.014893
0.776259,0.022217
0.786259,0.022461
0.789478,0.022278
0.799478,0.030518
0.809478,0.013580
0.812698,0.014923
0.822698,0.016907
0.832698,0.034302
0.835918,0.046997
0.845918,0.037201
0.855918,0.036621
0.859138,0.048096
0.869138,0.041687
0.879138,0.044434
0.882358,0.037842
0.892358,0.020660
0.902358,0.025146
0.905578,0.033020
0.915578,0.039612
0.925578,0.035553
0.928798,0.037170
0.938798,0.048584
0.948798,0.033539
0.952018,0.040436
0.962018,0.045074
0.972018,0.036743
0.975238,0.044250
0.985238,0.044312
0.995238,0.023651
0.998458,0.043457
1.008458,0.031372
1.018458,0.028992
1.021678,0.034271
1.031678,0.038361
1.041678,0.018738
1.044898,0.021637
1.054898,0.015778
1.064898,0.016510
1.068118,0.021240
1.078118,0.031036
1.088118,0.025024
1.091338,0.031128
1.101338,0.036469
1.111338,0.040710
1.114558,0.045227
1.124558,0.050995
1.134558,0.032074
1.137778,0.020569
1.147778,0.030701
1.157778,0.080658
1.160998,0.087708
1.170998,0.067535
1.180998,0.043793
1.184218,0.073608
1.194218,0.070892
1.204218,0.067505
1.207438,0.063538
1.217438,0.046417
1.227438,0.024811
1.230658,0.043091
1.240658,0.034729
1.250658,0.031555
1.253878,0.029572
1.263878,0.028229
1.273878,0.007721
1.277098,0.024292
1.287098,0.014404
1.297098,0.027924
1.300317,0.015442
1.310317,0.019287
1.320317,0.017273
1.323537,0.031616
1.333537,0.027771
1.343537,0.031158
1.346757,0.039856
1.356757,0.040375
1.366757,0.024719
1.369977,0.026093
1.379977,0.026489
1.389977,0.024170
1.393197,0.017365
1.403197,0.033997
1.413197,0.028687
1.416417,0.037476
1.426417,0.025146
1.436417,0.012756
1.439637,0.035217
1.449637,0.073517
1.459637,0.072144
1.462857,0.132294
1.472857,0.063446
1.482857,0.040680
1.486077,0.055328
1.496077,0.040009
1.506077,0.030121
1.509297,0.022980
1.519297,0.018616
1.529297,0.015167
