t_s,amp
0.000000,0.008545
0.010000,0.016876
0.020000,0.020874
0.023220,0.012360
0.033220,0.005615
0.043220,0.005768
0.046440,0.008728
0.056440,0.011902
0.066440,0.009674
0.069660,0.013916
0.079660,0.010864
0.089660,0.013733
0.092880,0.011932
0.102880,0.042847
0.112880,0.018616
0.116100,0.017059
0.126100,0.018677
0.136100,0.021027
0.139320,0.020294
0.149320,0.017181
0.159320,0.017700
0.162540,0.020111
0.172540,0.017090
0.182540,0.016663
0.185760,0.025024
0.195760,0.020447
0.205760,0.024384
0.208980,0.030579
0.218980,0.035034
0.228980,0.016937
0.232200,0.036194
0.242200,0.032898
0.252200,0.033051
0.255420,0.030670
0.265420,0.046234
0.275420,0.030884
0.278639,0.050323
0.288639,0.051422
0.298639,0.047089
0.301859,0.045715
0.311859,0.045044
0.321859,0.026215
0.325079,0.046936
0.335079,0.051453
0.345079,0.039886
0.348299,0.037231
0.358299,0.045502
0.368299,0.035095
