timestamp	ch1	ch2	ch3
00:00:00.000	1.146520	1.271795	1.312088
00:00:00.000	1.294505	1.299634	1.331136
00:00:00.001	1.349451	1.312821	1.334066
00:00:00.001	1.356044	1.317949	1.327473
00:00:00.001	1.429304	1.332601	1.323077
00:00:00.002	1.487912	1.336996	1.322344
00:00:00.002	1.452747	1.331868	1.335531
00:00:00.002	1.272527	1.321612	1.306227
00:00:00.003	1.218315	1.331136	1.309158
00:00:00.003	1.161905	1.320879	1.312088
00:00:00.004	1.230037	1.329670	1.328205
00:00:00.004	1.235897	1.336996	1.340659
00:00:00.004	1.200733	1.329670	1.332601
00:00:00.005	1.265934	1.300366	1.315751
00:00:00.005	1.512088	1.284982	1.330403
00:00:00.005	1.568498	1.274725	1.320879
00:00:00.006	1.421978	1.340659	1.299634
00:00:00.006	1.463004	1.400000	1.309158
00:00:00.006	1.352381	1.405128	1.320879
00:00:00.007	1.273993	1.378755	1.313553
00:00:00.007	1.276923	1.320879	1.309158
00:00:00.007	1.153846	1.252747	1.290842
00:00:00.040	1.113553	1.230037	1.308425
00:00:00.040	1.256410	1.344322	1.321612
00:00:00.040	1.343590	1.298168	1.333333
00:00:00.041	1.345788	1.303297	1.326740
00:00:00.041	1.341392	1.308425	1.332601
00:00:00.041	1.341392	1.316484	1.344322
00:00:00.042	1.334066	1.329670	1.338462
00:00:00.042	1.370696	1.330403	1.331868
00:00:00.043	1.350183	1.325275	1.309158
00:00:00.043	1.300366	1.321612	1.308425
00:00:00.043	1.295238	1.333333	1.320879
00:00:00.044	1.306227	1.334066	1.330403
00:00:00.044	1.344322	1.328205	1.326007
00:00:00.044	1.171429	1.320147	1.315018
00:00:00.045	1.096703	1.321612	1.299634
00:00:00.045	1.375092	1.317949	1.320147
00:00:00.045	1.430769	1.315018	1.334799
00:00:00.046	1.291575	1.312821	1.313553
00:00:00.046	1.426374	1.312088	1.317216
00:00:00.046	1.535531	1.317949	1.336264
00:00:00.047	1.509158	1.336996	1.349451
00:00:00.047	1.367766	1.326007	1.320147
00:00:00.048	1.267399	1.327473	1.323810
00:00:00.048	1.139927	1.327473	1.309890
00:00:00.048	1.058608	1.310623	1.293040
00:00:00.049	1.157509	1.303297	1.298901
00:00:00.049	1.415385	1.316484	1.315018
00:00:00.050	1.391941	1.326007	1.321612
00:00:00.050	1.420513	1.331868	1.325275
00:00:00.050	1.314286	1.322344	1.323077
00:00:00.050	1.356044	1.331868	1.332601
00:00:00.051	1.320879	1.324542	1.323810
00:00:00.051	1.274725	1.324542	1.326740
00:00:00.051	1.227839	1.323077	1.317949
00:00:00.052	1.181685	1.316484	1.312821
00:00:00.052	1.136264	1.319414	1.326007
00:00:00.053	1.150916	1.330403	1.321612
00:00:00.053	1.334066	1.326007	1.333333
00:00:00.053	1.481319	1.322344	1.332601
00:00:00.055	1.481319	1.308425	1.323077
00:00:00.055	1.456410	1.304762	1.326740
00:00:00.055	1.609524	1.323077	1.326740
00:00:00.058	1.526740	1.333333	1.331868
00:00:00.058	1.259341	1.327473	1.318681
00:00:00.058	1.149451	1.322344	1.315751
00:00:00.058	1.256410	1.303297	1.306227
00:00:00.058	1.281319	1.315018	1.312088
00:00:00.058	1.278388	1.323810	1.316484
00:00:00.058	1.352381	1.318681	1.320879
00:00:00.058	1.299634	1.327473	1.326740
00:00:00.090	1.254212	1.321612	1.317216
00:00:00.090	1.252747	1.318681	1.320147
00:00:00.090	1.273993	1.323810	1.313553
00:00:00.095	1.312088	1.300366	1.322344
00:00:00.095	1.348718	1.266667	1.318681
00:00:00.095	1.304762	1.280586	1.312088
00:00:00.095	1.165568	1.284982	1.285714
00:00:00.095	1.270330	1.328205	1.328205
00:00:00.095	1.331136	1.343590	1.330403
00:00:00.095	1.335531	1.389744	1.338462
00:00:00.095	1.400000	1.415385	1.337729
00:00:00.095	1.393407	1.407326	1.337729
00:00:00.095	1.367033	1.361905	1.343590
00:00:00.095	1.312088	1.312088	1.303297
00:00:00.095	1.323810	1.301099	1.282784
00:00:00.095	1.347253	1.292308	1.279853
00:00:00.095	1.384615	1.306960	1.319414
00:00:00.096	1.221245	1.295238	1.307692
00:00:00.096	1.101832	1.300366	1.290110
00:00:00.096	1.189011	1.301832	1.287179
00:00:00.097	1.491575	1.306227	1.347253
00:00:00.097	1.552381	1.313553	1.350183
00:00:00.097	1.281319	1.304029	1.336264
00:00:00.098	1.144322	1.312088	1.316484
00:00:00.098	1.147253	1.309890	1.286447
00:00:00.098	1.327473	1.320879	1.333333
00:00:00.099	1.358974	1.328938	1.413187
00:00:00.099	1.379487	1.323810	1.372161
00:00:00.099	1.367033	1.320879	1.334799
00:00:00.100	1.357509	1.316484	1.303297
00:00:00.100	1.413187	1.324542	1.313553
00:00:00.101	1.314286	1.312821	1.295238
00:00:00.101	1.191941	1.318681	1.293773
00:00:00.101	1.084249	1.313553	1.276923
00:00:00.103	1.218315	1.331136	1.315018
00:00:00.103	1.186813	1.315751	1.308425
00:00:00.103	1.332601	1.331136	1.307692
00:00:00.103	1.373626	1.327473	1.320879
00:00:00.103	1.317216	1.314286	1.313553
00:00:00.103	1.435165	1.317216	1.347253
00:00:00.104	1.697436	1.328938	1.400000
00:00:00.104	1.684249	1.326007	1.421978
00:00:00.104	1.252747	1.319414	1.328938
00:00:00.105	1.142857	1.311355	1.289377
00:00:00.105	1.190476	1.327473	1.300366
00:00:00.106	1.189744	1.324542	1.273993
00:00:00.106	1.285714	1.320879	1.285714
00:00:00.106	1.420513	1.326740	1.317216
00:00:00.107	1.642491	1.331868	1.306960
00:00:00.107	1.457875	1.304762	1.301832
00:00:00.139	1.235165	1.289377	1.311355
00:00:00.140	1.251282	1.284249	1.349451
00:00:00.140	1.304029	1.303297	1.356777
00:00:00.140	1.104762	1.298901	1.316484
00:00:00.141	1.161905	1.309158	1.294505
00:00:00.141	1.419780	1.324542	1.310623
00:00:00.141	1.350916	1.345055	1.289377
00:00:00.142	1.116484	1.378755	1.297436
00:00:00.142	1.104029	1.378755	1.298168
00:00:00.142	1.260073	1.365568	1.317949
00:00:00.143	1.280586	1.321612	1.320147
00:00:00.143	1.349451	1.302564	1.326007
00:00:00.144	1.423443	1.303297	1.324542
00:00:00.144	1.467399	1.306960	1.334799
00:00:00.144	1.339194	1.310623	1.329670
00:00:00.145	1.283516	1.317949	1.331868
00:00:00.145	1.322344	1.315018	1.326740
00:00:00.145	1.312088	1.304762	1.312821
00:00:00.146	1.307692	1.315751	1.323810
00:00:00.146	1.260806	1.320147	1.321612
00:00:00.146	1.295971	1.316484	1.320879
00:00:00.147	1.319414	1.319414	1.327473
00:00:00.147	1.350183	1.318681	1.321612
00:00:00.147	1.364835	1.319414	1.326007
00:00:00.148	1.366300	1.324542	1.323810
00:00:00.148	1.318681	1.307692	1.309890
00:00:00.149	1.294505	1.321612	1.315018
00:00:00.149	1.295238	1.323077	1.322344
00:00:00.149	1.290110	1.317949	1.321612
00:00:00.150	1.303297	1.320879	1.312088
00:00:00.150	1.304029	1.314286	1.323810
00:00:00.150	1.312088	1.314286	1.321612
00:00:00.151	1.326740	1.321612	1.323077
00:00:00.151	1.318681	1.315751	1.311355
00:00:00.151	1.315018	1.320879	1.321612
00:00:00.154	1.323077	1.325275	1.326740
00:00:00.154	1.321612	1.325275	1.323077
00:00:00.154	1.306227	1.312821	1.316484
00:00:00.154	1.305495	1.325275	1.328205
00:00:00.154	1.297436	1.322344	1.322344
00:00:00.154	1.294505	1.312088	1.310623
00:00:00.158	1.325275	1.314286	1.319414
00:00:00.158	1.457143	1.327473	1.334066
00:00:00.158	1.386813	1.331136	1.330403
00:00:00.158	1.326740	1.330403	1.326740
00:00:00.158	1.349451	1.327473	1.340659
00:00:00.158	1.252747	1.306227	1.316484
00:00:00.158	1.263736	1.315751	1.300366
00:00:00.158	1.153114	1.316484	1.282051
00:00:00.158	1.183150	1.320147	1.317216
00:00:00.190	1.332601	1.325275	1.332601
00:00:00.190	1.334799	1.325275	1.320879
00:00:00.190	1.343590	1.328938	1.329670
00:00:00.190	1.307692	1.322344	1.319414
00:00:00.190	1.309890	1.323077	1.322344
00:00:00.191	1.319414	1.309890	1.312088
00:00:00.191	1.317216	1.320879	1.327473
00:00:00.191	1.374359	1.313553	1.309158
00:00:00.192	1.375092	1.320147	1.314286
00:00:00.192	1.317949	1.317949	1.314286
00:00:00.193	1.280586	1.321612	1.319414
00:00:00.193	1.311355	1.307692	1.312821
00:00:00.193	1.253480	1.309890	1.318681
00:00:00.194	1.294505	1.317949	1.326007
00:00:00.194	1.443223	1.286447	1.342857
00:00:00.194	1.531868	1.265934	1.326740
00:00:00.195	1.660073	1.297436	1.336264
00:00:00.195	1.437363	1.304029	1.302564
00:00:00.195	0.871062	1.323077	1.282051
00:00:00.196	0.761172	1.354579	1.297436
00:00:00.196	1.096703	1.383883	1.331868
00:00:00.196	1.347253	1.405861	1.363370
00:00:00.197	1.603663	1.415385	1.366300
00:00:00.197	1.470330	1.353114	1.338462
00:00:00.198	1.561172	1.328205	1.300366
00:00:00.198	1.362637	1.295238	1.245421
00:00:00.198	1.279121	1.300366	1.285714
00:00:00.199	1.323810	1.312821	1.305495
