t_ns,ch1_V,ch2_V,ch3_V
598998999,0.426374,0.430037,0.429304
598998999,0.430037,0.430769,0.430037
598998999,0.428571,0.431502,0.429304
598998999,0.427106,0.427839,0.428571
600871799,0.429304,0.431502,0.430037
600871799,0.430037,0.431502,0.430769
600871799,0.428571,0.430769,0.429304
601011499,0.430037,0.429304,0.419780
601011499,0.429304,0.429304,0.430037
601011499,0.429304,0.431502,0.432234
602092799,0.429304,0.430037,0.428571
602092799,0.427106,0.431502,0.430037
602092799,0.424176,0.427106,0.427106
602092799,0.425641,0.427106,0.425641
604326600,0.413187,0.425641,0.430037
604326600,0.425641,0.428571,0.427106
604326600,0.423443,0.427106,0.418315
604326600,0.427839,0.430037,0.428571
604326600,0.427106,0.428571,0.430037
604326600,0.428571,0.431502,0.429304
604326600,0.428571,0.435165,0.427839
605399299,0.429304,0.430037,0.429304
642631399,0.427106,0.432967,0.430769
642631399,0.420513,0.432234,0.431502
642631399,0.421978,0.425641,0.424176
642631399,0.424908,0.427106,0.425641
642631399,0.423443,0.427106,0.426374
642631399,0.425641,0.427106,0.428571
642631399,0.424908,0.429304,0.427839
642631399,0.421978,0.424176,0.424176
642631399,0.421978,0.421245,0.424908
642631399,0.421978,0.421978,0.421978
643015699,0.421978,0.421978,0.424176
643015699,0.420513,0.413187,0.424176
643015699,0.424176,0.422711,0.422711
649598599,0.425641,0.427839,0.416117
649598599,0.425641,0.431502,0.426374
649598599,0.427839,0.416117,0.429304
649598599,0.429304,0.428571,0.429304
649598599,0.435165,0.436630,0.435165
649598599,0.433700,0.436630,0.432967
649598599,0.431502,0.433700,0.432234
649598599,0.430769,0.432234,0.431502
649598599,0.431502,0.432967,0.432234
649598599,0.427839,0.431502,0.431502
649598599,0.431502,0.432234,0.430769
649598599,0.425641,0.421245,0.430769
649598599,0.426374,0.432234,0.428571
649598599,0.424908,0.430037,0.426374
649598599,0.427839,0.430769,0.428571
649598599,0.427106,0.428571,0.427106
649598599,0.427839,0.428571,0.417582
649598599,0.428571,0.432234,0.430769
649598599,0.428571,0.430769,0.432234
649598599,0.430037,0.421245,0.430769
650032599,0.430769,0.434432,0.432234
650032599,0.429304,0.432234,0.431502
650032599,0.428571,0.435165,0.426374
654303699,0.430769,0.432967,0.431502
654303699,0.431502,0.433700,0.431502
654303699,0.427839,0.427839,0.430037
654303699,0.427839,0.428571,0.430037
654303699,0.425641,0.428571,0.430037
654303699,0.426374,0.425641,0.427106
654303699,0.423443,0.415385,0.426374
654303699,0.424908,0.425641,0.426374
654303699,0.424908,0.427839,0.425641
654303699,0.424908,0.426374,0.426374
654303699,0.425641,0.430769,0.426374
654303699,0.427839,0.430769,0.418315
654303699,0.427106,0.431502,0.429304
654303699,0.432234,0.430769,0.432234
691441599,0.429304,0.432234,0.430037
691441599,0.419780,0.434432,0.430769
691441599,0.423443,0.427106,0.424176
691441599,0.423443,0.427839,0.425641
691441599,0.425641,0.430037,0.428571
691441599,0.409524,0.430037,0.427106
691441599,0.425641,0.430037,0.428571
691974599,0.424176,0.427106,0.427839
695857600,0.423443,0.422711,0.424176
695857600,0.421245,0.427106,0.418315
695857600,0.420513,0.425641,0.427106
696033699,0.424176,0.427839,0.427839
696033699,0.422711,0.426374,0.426374
696033699,0.427839,0.429304,0.427106
696033699,0.426374,0.427106,0.424908
696033699,0.426374,0.430037,0.427839
696033699,0.426374,0.430037,0.430037
696033699,0.433700,0.429304,0.434432
696033699,0.433700,0.432967,0.432234
696033699,0.430769,0.434432,0.434432
696033699,0.429304,0.435165,0.432967
696135599,0.431502,0.433700,0.430769
696135599,0.427839,0.430769,0.428571
696135599,0.427106,0.429304,0.429304
699928499,0.425641,0.423443,0.416850
