timestamp	ch1	ch2	ch3
00:00:00.000	1.320879	1.319414	1.334799
00:00:00.000	1.317216	1.326007	1.328205
00:00:00.000	1.325275	1.321612	1.309158
00:00:00.000	1.338462	1.323810	1.315751
00:00:00.000	1.320147	1.324542	1.328938
00:00:00.001	1.302564	1.309890	1.326007
00:00:00.001	1.304029	1.324542	1.320879
00:00:00.001	1.320147	1.323077	1.313553
00:00:00.002	1.342857	1.323077	1.327473
00:00:00.002	1.309158	1.315751	1.305495
00:00:00.003	1.293773	1.313553	1.309890
00:00:00.003	1.309158	1.320147	1.297436
00:00:00.003	1.312821	1.322344	1.289377
00:00:00.004	1.323810	1.312821	1.321612
00:00:00.004	1.306960	1.309890	1.326740
00:00:00.004	1.329670	1.320879	1.331136
00:00:00.005	1.331136	1.327473	1.328938
00:00:00.005	1.316484	1.317949	1.310623
00:00:00.005	1.297436	1.312088	1.311355
00:00:00.006	1.273260	1.318681	1.320147
00:00:00.006	1.283516	1.323810	1.313553
00:00:00.006	1.308425	1.328938	1.318681
00:00:00.007	1.316484	1.315751	1.319414
00:00:00.007	1.317216	1.309158	1.320147
00:00:00.039	1.297436	1.316484	1.323810
00:00:00.040	1.297436	1.326007	1.323810
00:00:00.040	1.286447	1.310623	1.319414
00:00:00.040	1.306227	1.315018	1.312088
00:00:00.041	1.319414	1.321612	1.315751
00:00:00.041	1.337729	1.315751	1.308425
00:00:00.042	1.349451	1.321612	1.334799
00:00:00.042	1.294505	1.317949	1.331868
00:00:00.042	1.298168	1.328205	1.314286
00:00:00.043	1.313553	1.319414	1.300366
00:00:00.043	1.332601	1.320147	1.330403
00:00:00.043	1.323077	1.315018	1.304762
00:00:00.044	1.367033	1.314286	1.313553
00:00:00.044	1.354579	1.318681	1.341392
00:00:00.044	1.303297	1.314286	1.328205
00:00:00.045	1.287179	1.318681	1.307692
00:00:00.045	1.281319	1.322344	1.300366
00:00:00.046	1.293773	1.317216	1.308425
00:00:00.046	1.309890	1.315751	1.346520
00:00:00.046	1.345055	1.328938	1.381685
00:00:00.047	1.341392	1.320147	1.350916
00:00:00.047	1.326740	1.314286	1.316484
00:00:00.047	1.307692	1.313553	1.306227
00:00:00.048	1.313553	1.318681	1.315751
00:00:00.048	1.323077	1.326007	1.317949
00:00:00.048	1.301832	1.320879	1.303297
00:00:00.049	1.291575	1.318681	1.304762
00:00:00.049	1.294505	1.316484	1.305495
00:00:00.049	1.305495	1.322344	1.304762
00:00:00.050	1.308425	1.323077	1.320147
00:00:00.050	1.295238	1.311355	1.314286
00:00:00.051	1.301832	1.321612	1.322344
00:00:00.051	1.323810	1.316484	1.312821
00:00:00.051	1.323077	1.312821	1.304029
00:00:00.052	1.312088	1.320147	1.318681
00:00:00.052	1.298901	1.326740	1.321612
00:00:00.052	1.283516	1.309890	1.310623
00:00:00.053	1.293040	1.314286	1.313553
00:00:00.053	1.312821	1.315751	1.314286
00:00:00.054	1.307692	1.323810	1.315018
00:00:00.054	1.293040	1.326740	1.309158
00:00:00.054	1.268864	1.317949	1.304762
00:00:00.054	1.312088	1.328938	1.326007
00:00:00.055	1.315751	1.323077	1.342125
00:00:00.055	1.345055	1.318681	1.325275
00:00:00.056	1.318681	1.308425	1.315751
00:00:00.056	1.312088	1.321612	1.338462
00:00:00.056	1.348718	1.326740	1.342125
00:00:00.058	1.361905	1.316484	1.349451
00:00:00.058	1.356044	1.312821	1.323810
00:00:00.090	1.360440	1.323077	1.318681
00:00:00.091	1.232234	1.321612	1.312821
00:00:00.091	1.243956	1.323810	1.306960
00:00:00.091	1.315018	1.317216	1.323810
00:00:00.091	1.326740	1.326007	1.340659
00:00:00.091	1.324542	1.326007	1.334799
00:00:00.091	1.325275	1.323077	1.320147
00:00:00.093	1.321612	1.323077	1.313553
00:00:00.093	1.293040	1.317949	1.295971
00:00:00.093	1.301832	1.323810	1.307692
00:00:00.093	1.303297	1.319414	1.308425
00:00:00.093	1.291575	1.305495	1.300366
00:00:00.093	1.303297	1.309890	1.293773
00:00:00.097	1.309158	1.315751	1.298168
00:00:00.097	1.325275	1.324542	1.339927
00:00:00.097	1.325275	1.320147	1.347253
00:00:00.097	1.317216	1.323810	1.338462
00:00:00.097	1.295971	1.315751	1.330403
00:00:00.097	1.318681	1.315018	1.349451
00:00:00.097	1.331868	1.326007	1.326007
00:00:00.097	1.321612	1.319414	1.299634
