t_ns,ch1_V,ch2_V,ch3_V
60772600,1.314286,1.319414,1.337729
60772600,1.328205,1.331136,1.344322
60772600,1.304762,1.311355,1.317216
60951299,1.297436,1.309890,1.294505
60951299,1.304762,1.312088,1.300366
60951299,1.303297,1.310623,1.301832
66906699,1.304762,1.311355,1.306227
66906699,1.304762,1.315018,1.327473
66906699,1.305495,1.312821,1.314286
72249999,1.310623,1.312821,1.308425
72249999,1.306227,1.309158,1.318681
72249999,1.342125,1.335531,1.323077
72249999,1.319414,1.312821,1.286447
72249999,1.316484,1.310623,1.296703
72249999,1.334066,1.329670,1.326007
72249999,1.318681,1.315751,1.321612
72249999,1.316484,1.313553,1.320147
72249999,1.317216,1.312821,1.302564
72249999,1.320879,1.321612,1.306960
72249999,1.302564,1.309158,1.305495
72249999,1.309158,1.309890,1.310623
72249999,1.309158,1.309890,1.331868
102638900,1.312088,1.310623,1.355311
102638900,1.312088,1.312821,1.321612
102638900,1.309890,1.314286,1.287179
102638900,1.311355,1.314286,1.275458
102638900,1.312821,1.312088,1.296703
102638900,1.309158,1.314286,1.293040
102638900,1.299634,1.300366,1.293773
102638900,1.326740,1.328938,1.315751
102638900,1.314286,1.320147,1.316484
102638900,1.305495,1.310623,1.310623
103359899,1.296703,1.311355,1.329670
103359899,1.303297,1.313553,1.330403
103359899,1.298901,1.312821,1.310623
103882600,1.309890,1.317216,1.315018
103882600,1.304762,1.307692,1.302564
103882600,1.310623,1.312088,1.289377
104908199,1.312088,1.313553,1.299634
104908199,1.325275,1.315751,1.315018
104908199,1.309890,1.304762,1.315751
110279899,1.306227,1.310623,1.309890
110279899,1.312088,1.309158,1.318681
110279899,1.309158,1.315018,1.319414
110279899,1.317949,1.311355,1.322344
110279899,1.314286,1.313553,1.320147
110279899,1.312088,1.306227,1.300366
110279899,1.328205,1.322344,1.312821
110279899,1.336996,1.330403,1.317216
110279899,1.315751,1.313553,1.289377
110279899,1.309158,1.313553,1.298168
110279899,1.334066,1.332601,1.309158
110279899,1.315751,1.313553,1.300366
110279899,1.304029,1.312088,1.306227
110279899,1.302564,1.311355,1.309158
112977099,1.315018,1.322344,1.307692
112977099,1.312088,1.323077,1.306960
113712799,1.306960,1.314286,1.290842
113712799,1.304762,1.306960,1.297436
113712799,1.312088,1.313553,1.302564
113712799,1.312088,1.311355,1.300366
113712799,1.321612,1.315018,1.306960
113712799,1.317949,1.310623,1.315751
113818999,1.319414,1.309158,1.315751
113818999,1.328938,1.326007,1.355311
113818999,1.328938,1.344322,1.337729
117009499,1.323810,1.318681,1.306960
117009499,1.316484,1.310623,1.276923
117009499,1.314286,1.324542,1.283516
117009499,1.303297,1.314286,1.293773
117009499,1.318681,1.323077,1.298901
117009499,1.306227,1.307692,1.287912
150472399,1.305495,1.313553,1.347253
150472399,1.309890,1.313553,1.417582
150472399,1.311355,1.312088,1.373626
150472399,1.312088,1.315018,1.338462
150472399,1.306227,1.315018,1.312088
150472399,1.332601,1.331136,1.269597
153338999,1.306227,1.315018,1.245421
153338999,1.312088,1.310623,1.267399
153338999,1.317216,1.311355,1.295238
153338999,1.308425,1.311355,1.314286
153338999,1.321612,1.326740,1.311355
153338999,1.314286,1.314286,1.303297
153338999,1.331868,1.334066,1.343590
153338999,1.326740,1.324542,1.319414
158937899,1.308425,1.308425,1.304029
158937899,1.306227,1.311355,1.331136
158937899,1.312821,1.311355,1.357509
160703499,1.334799,1.328938,1.353846
160703499,1.315018,1.311355,1.305495
160703499,1.319414,1.315018,1.269597
160703499,1.312088,1.320147,1.227106
160703499,1.312821,1.317216,1.253480
160703499,1.294505,1.309890,1.288645
160703499,1.322344,1.326007,1.308425
160703499,1.332601,1.332601,1.379487
160703499,1.309158,1.308425,1.375824
160703499,1.315751,1.298901,1.353114
160703499,1.317216,1.311355,1.353114
160703499,1.315018,1.310623,1.327473
160703499,1.320147,1.312821,1.310623
160703499,1.315751,1.309890,1.310623
161047599,1.326740,1.330403,1.303297
161047599,1.299634,1.312821,1.274725
161047599,1.298168,1.310623,1.276923
161047599,1.316484,1.327473,1.307692
161047599,1.332601,1.334799,1.323810
161047599,1.312088,1.309890,1.378022
177191199,1.318681,1.317216,1.324542
177191199,1.323810,1.325275,1.308425
177191199,1.298168,1.312088,1.290110
177191199,1.287912,1.308425,1.295238
177191199,1.306227,1.308425,1.298168
177191199,1.306227,1.312821,1.307692
177191199,1.319414,1.314286,1.304762
177191199,1.317949,1.313553,1.315751
177191199,1.326007,1.323077,1.314286
177191199,1.309158,1.310623,1.310623
177191199,1.315018,1.317216,1.327473
177191199,1.320879,1.313553,1.309158
177191199,1.326007,1.322344,1.306960
199796599,1.307692,1.332601,1.320879
199796599,1.296703,1.310623,1.306960
199796599,1.306227,1.308425,1.304029
199796599,1.333333,1.337729,1.334066
203793499,1.313553,1.308425,1.308425
203793499,1.310623,1.309158,1.308425
203793499,1.321612,1.326007,1.328938
204591300,1.317949,1.312821,1.316484
204591300,1.316484,1.317949,1.313553
204591300,1.315018,1.309158,1.298901
204591300,1.315751,1.309158,1.304029
204591300,1.312821,1.308425,1.312088
204591300,1.315751,1.309158,1.320147
204591300,1.332601,1.331868,1.331868
204591300,1.318681,1.331136,1.331136
204591300,1.321612,1.323810,1.316484
204591300,1.315018,1.309158,1.300366
204591300,1.309890,1.309158,1.313553
204848800,1.305495,1.316484,1.312821
204848800,1.337729,1.336996,1.334066
204848800,1.302564,1.310623,1.304029
205924900,1.303297,1.312821,1.290110
205924900,1.317216,1.329670,1.323810
205924900,1.312088,1.309890,1.312088
212863699,1.304762,1.311355,1.309158
212863699,1.315018,1.310623,1.312088
212863699,1.312088,1.316484,1.311355
212863699,1.311355,1.309158,1.311355
212863699,1.321612,1.319414,1.312821
212863699,1.317216,1.312821,1.313553
212863699,1.331868,1.327473,1.332601
212863699,1.323077,1.309890,1.312821
212863699,1.276923,1.309158,1.312821
212863699,1.318681,1.324542,1.309890
212863699,1.301099,1.314286,1.309890
212863699,1.291575,1.309890,1.308425
212863699,1.291575,1.317949,1.316484
212863699,1.301099,1.315018,1.316484
212863699,1.307692,1.317949,1.317216
212863699,1.313553,1.314286,1.304762
212863699,1.327473,1.309158,1.293040
212863699,1.321612,1.312088,1.295238
212863699,1.303297,1.315018,1.298901
214806299,1.316484,1.322344,1.331136
214806299,1.290842,1.309890,1.325275
214806299,1.305495,1.319414,1.325275
215998999,1.310623,1.313553,1.304029
215998999,1.311355,1.314286,1.292308
215998999,1.335531,1.315751,1.315751
216325699,1.368498,1.339927,1.349451
259375299,1.320879,1.309158,1.323077
259375299,1.320879,1.309890,1.297436
259375299,1.313553,1.311355,1.273993
259375299,1.304029,1.317216,1.265934
259375299,1.290110,1.306227,1.275458
259771299,1.303297,1.310623,1.353114
259771299,1.328938,1.325275,1.421245
259771299,1.345788,1.339194,1.361905
259771299,1.322344,1.306960,1.276190
259771299,1.309158,1.322344,1.271795
259771299,1.302564,1.312088,1.288645
259771299,1.298901,1.315018,1.281319
259771299,1.307692,1.313553,1.300366
259771299,1.308425,1.317949,1.314286
259771299,1.300366,1.311355,1.312821
259771299,1.306227,1.309158,1.361172
259771299,1.317216,1.313553,1.375824
259771299,1.313553,1.315018,1.336264
259771299,1.304762,1.313553,1.365568
259771299,1.299634,1.315751,1.269597
259771299,1.298901,1.310623,1.202198
259771299,1.299634,1.314286,1.271062
259771299,1.298168,1.306960,1.320879
259771299,1.304762,1.311355,1.357509
259771299,1.314286,1.326007,1.397070
259771299,1.311355,1.312821,1.357509
259771299,1.317216,1.302564,1.334799
259771299,1.335531,1.320879,1.284982
259771299,1.312088,1.311355,1.213187
259771299,1.304762,1.315751,1.198535
259771299,1.315018,1.320147,1.282784
259771299,1.306227,1.312088,1.319414
259771299,1.327473,1.331868,1.342857
260387899,1.304029,1.310623,1.336264
260387899,1.309890,1.331136,1.320147
260387899,1.307692,1.307692,1.320147
260870899,1.309158,1.318681,1.317216
260870899,1.300366,1.308425,1.297436
260870899,1.301099,1.311355,1.300366
261906300,1.317216,1.315018,1.313553
261906300,1.306227,1.309890,1.329670
261906300,1.320879,1.310623,1.304762
263032000,1.317949,1.308425,1.279853
263032000,1.303297,1.299634,1.281319
264223399,1.314286,1.312821,1.279853
264223399,1.310623,1.315018,1.312821
264223399,1.324542,1.313553,1.356044
270837599,1.311355,1.312088,1.388278
270837599,1.332601,1.337729,1.341392
270837599,1.306960,1.317216,1.295238
304011400,1.298901,1.312821,1.298168
304011400,1.297436,1.313553,1.296703
304011400,1.293773,1.309158,1.310623
304011400,1.294505,1.309890,1.294505
304011400,1.292308,1.298901,1.298168
304011400,1.300366,1.309158,1.300366
304011400,1.306960,1.312088,1.303297
304011400,1.306227,1.312088,1.320147
304011400,1.302564,1.312088,1.315018
304011400,1.314286,1.309158,1.315751
304011400,1.323077,1.302564,1.317216
304011400,1.326007,1.322344,1.336264
304011400,1.326007,1.323810,1.317216
304011400,1.315018,1.320147,1.319414
304011400,1.306227,1.312088,1.321612
304011400,1.337729,1.333333,1.338462
304011400,1.313553,1.308425,1.308425
304298999,1.315018,1.309890,1.303297
304298999,1.334799,1.326007,1.313553
304298999,1.306960,1.309890,1.286447
304798600,1.303297,1.309158,1.280586
304798600,1.302564,1.312821,1.293040
304798600,1.290110,1.312821,1.275458
309676199,1.295971,1.320879,1.304029
309676199,1.301099,1.313553,1.312821
309676199,1.317949,1.312088,1.331136
310849499,1.317216,1.309158,1.321612
310849499,1.305495,1.312821,1.307692
310849499,1.311355,1.308425,1.278388
310849499,1.317216,1.315751,1.295971
310849499,1.338462,1.328205,1.328938
310849499,1.315018,1.309890,1.327473
310849499,1.326007,1.314286,1.333333
310849499,1.326740,1.311355,1.327473
310849499,1.317216,1.312821,1.286447
310849499,1.301832,1.309158,1.250549
310849499,1.320879,1.326740,1.275458
311431299,1.308425,1.317949,1.304029
311431299,1.326007,1.331136,1.321612
311431299,1.325275,1.326740,1.342857
311814499,1.292308,1.305495,1.366300
311814499,1.296703,1.314286,1.355311
311814499,1.306960,1.311355,1.335531
316868299,1.321612,1.311355,1.365568
316868299,1.321612,1.332601,1.365568
316868299,1.305495,1.306227,1.309890
316868299,1.313553,1.312821,1.274725
316868299,1.312088,1.312088,1.282784
316868299,1.306227,1.320879,1.273993
316868299,1.310623,1.320147,1.293040
347238999,1.320879,1.325275,1.316484
347238999,1.310623,1.305495,1.293773
349283100,1.306960,1.305495,1.297436
349283100,1.315018,1.308425,1.298901
349283100,1.314286,1.310623,1.323077
350300599,1.307692,1.314286,1.304029
350300599,1.297436,1.309158,1.271795
350619499,1.324542,1.322344,1.289377
350619499,1.316484,1.315751,1.289377
350619499,1.311355,1.306960,1.327473
350823400,1.318681,1.311355,1.394139
350823400,1.319414,1.310623,1.372894
350823400,1.338462,1.334799,1.378022
352976800,1.310623,1.315018,1.345055
352976800,1.325275,1.328205,1.295971
352976800,1.306227,1.315751,1.287912
352976800,1.305495,1.312088,1.278388
352976800,1.309158,1.320147,1.284982
352976800,1.304762,1.320879,1.273260
362401199,1.312088,1.317216,1.289377
362401199,1.305495,1.310623,1.318681
362401199,1.305495,1.312088,1.333333
362401199,1.310623,1.320879,1.334066
362401199,1.312821,1.314286,1.304762
362401199,1.322344,1.315018,1.286447
362401199,1.330403,1.321612,1.326740
362401199,1.335531,1.329670,1.336264
362401199,1.322344,1.320147,1.315018
362401199,1.334066,1.328938,1.344322
362401199,1.328205,1.317216,1.323810
362401199,1.312088,1.330403,1.338462
362401199,1.311355,1.317216,1.312821
362401199,1.295238,1.311355,1.301832
372469299,1.297436,1.310623,1.291575
372469299,1.300366,1.309890,1.298168
372469299,1.303297,1.308425,1.307692
372469299,1.319414,1.311355,1.315751
372469299,1.317949,1.317216,1.306960
372469299,1.332601,1.336996,1.331868
372469299,1.312088,1.306960,1.307692
372469299,1.308425,1.301832,1.304762
372469299,1.294505,1.303297,1.303297
372469299,1.305495,1.314286,1.312088
372469299,1.320879,1.312088,1.323810
372948499,1.318681,1.346520,1.325275
372948499,1.305495,1.316484,1.292308
372948499,1.284249,1.314286,1.306227
372948499,1.314286,1.313553,1.300366
372948499,1.331868,1.328205,1.337729
372948499,1.304762,1.311355,1.307692
399669599,1.329670,1.332601,1.327473
399669599,1.306227,1.315018,1.326740
399669599,1.310623,1.323810,1.304762
399669599,1.314286,1.317216,1.309158
399669599,1.317949,1.315751,1.302564
399669599,1.322344,1.312088,1.284982
399669599,1.328205,1.320147,1.282784
399669599,1.308425,1.306960,1.282051
399992199,1.310623,1.316484,1.295238
399992199,1.315018,1.338462,1.345788
399992199,1.299634,1.322344,1.316484
401006300,1.299634,1.318681,1.302564
401006300,1.339194,1.336996,1.331136
401006300,1.307692,1.313553,1.317216
406560899,1.316484,1.309890,1.326740
406560899,1.321612,1.307692,1.323810
406560899,1.310623,1.309890,1.317216
406560899,1.317949,1.315751,1.315018
406560899,1.312088,1.321612,1.313553
406560899,1.306960,1.314286,1.303297
406560899,1.300366,1.309890,1.317216
406560899,1.315018,1.326007,1.320147
406560899,1.307692,1.319414,1.325275
406560899,1.326007,1.328938,1.314286
406560899,1.309890,1.312088,1.282051
406560899,1.315751,1.334799,1.310623
406560899,1.320147,1.312088,1.290842
406560899,1.321612,1.308425,1.292308
406909400,1.324542,1.312821,1.328205
406909400,1.320879,1.310623,1.282051
406909400,1.322344,1.318681,1.315751
408155900,1.293040,1.311355,1.413187
408155900,1.281319,1.310623,1.336996
408155900,1.282784,1.311355,1.309890
408917299,1.309890,1.312088,1.300366
408917299,1.310623,1.317949,1.316484
410480199,1.325275,1.317216,1.304029
413054599,1.324542,1.315751,1.267399
413054599,1.331868,1.313553,1.271062
413576499,1.333333,1.317216,1.265934
413576499,1.336264,1.326007,1.334066
413576499,1.319414,1.308425,1.339194
413576499,1.319414,1.313553,1.378022
413576499,1.316484,1.317216,1.356044
413576499,1.308425,1.309158,1.323077
413576499,1.309158,1.318681,1.309158
413576499,1.305495,1.308425,1.289377
413576499,1.303297,1.310623,1.276923
413773899,1.306227,1.315751,1.297436
413773899,1.320879,1.328205,1.323810
447426400,1.298168,1.311355,1.305495
447863199,1.298168,1.309158,1.295238
447863199,1.302564,1.314286,1.294505
447863199,1.310623,1.319414,1.302564
453039999,1.307692,1.318681,1.300366
453039999,1.315751,1.317216,1.304029
453039999,1.322344,1.309890,1.334066
454701399,1.321612,1.320147,1.350916
454701399,1.313553,1.309158,1.322344
454701399,1.314286,1.308425,1.301832
454701399,1.314286,1.312821,1.290842
454701399,1.312088,1.307692,1.285714
454701399,1.317216,1.310623,1.313553
454701399,1.315018,1.313553,1.320147
454701399,1.308425,1.313553,1.312088
454701399,1.295971,1.309890,1.319414
454701399,1.303297,1.311355,1.298901
454701399,1.306960,1.315751,1.290842
454701399,1.321612,1.312088,1.289377
454701399,1.325275,1.315751,1.298168
454701399,1.322344,1.322344,1.308425
466483500,1.329670,1.334066,1.315018
466483500,1.301099,1.315018,1.301099
466483500,1.291575,1.310623,1.309158
466483500,1.287912,1.303297,1.320879
466483500,1.306227,1.311355,1.329670
466956000,1.330403,1.331868,1.341392
466956000,1.330403,1.309890,1.323077
466956000,1.319414,1.309158,1.301832
466956000,1.307692,1.312088,1.297436
466956000,1.307692,1.315751,1.319414
466956000,1.309158,1.314286,1.320879
466956000,1.321612,1.334799,1.333333
466956000,1.311355,1.326007,1.315018
466956000,1.336264,1.338462,1.343590
466956000,1.309158,1.313553,1.318681
466956000,1.314286,1.315018,1.284249
466956000,1.326740,1.313553,1.282051
466956000,1.325275,1.317949,1.298901
466956000,1.319414,1.310623,1.295238
466956000,1.312088,1.312088,1.311355
466956000,1.316484,1.323810,1.349451
466956000,1.315751,1.307692,1.342125
466956000,1.310623,1.314286,1.348718
466956000,1.325275,1.320147,1.350916
466956000,1.331868,1.331136,1.336996
466956000,1.308425,1.309158,1.273260
466956000,1.332601,1.317949,1.302564
466956000,1.306960,1.309158,1.326007
466956000,1.295238,1.312821,1.310623
497535799,1.310623,1.317216,1.295238
497535799,1.308425,1.319414,1.285714
497535799,1.309890,1.312821,1.287912
497535799,1.303297,1.312088,1.287912
497535799,1.312088,1.307692,1.299634
497816199,1.313553,1.306227,1.314286
497816199,1.315018,1.309890,1.336996
497816199,1.308425,1.310623,1.353846
498880899,1.307692,1.301832,1.331868
498880899,1.319414,1.317216,1.285714
498880899,1.315751,1.317216,1.244689
504180099,1.316484,1.317216,1.228571
504180099,1.319414,1.317216,1.263736
504180099,1.307692,1.311355,1.331136
504180099,1.308425,1.298168,1.372161
504180099,1.308425,1.306960,1.356044
504180099,1.336264,1.332601,1.367033
504180099,1.320879,1.315751,1.374359
504180099,1.334799,1.331868,1.328205
504180099,1.303297,1.298901,1.290842
504180099,1.301832,1.309890,1.311355
504180099,1.305495,1.312088,1.317949
504180099,1.303297,1.311355,1.317216
504180099,1.327473,1.334066,1.331868
504180099,1.303297,1.320879,1.306960
504917700,1.300366,1.312821,1.242491
504917700,1.323077,1.336264,1.258608
507253499,1.288645,1.304762,1.270330
509868499,1.308425,1.307692,1.326007
509868499,1.295971,1.315018,1.446886
509868499,1.302564,1.304029,1.360440
509868499,1.307692,1.311355,1.304762
509868499,1.301832,1.309158,1.311355
510609399,1.317949,1.320879,1.328205
510609399,1.323077,1.315018,1.304762
510609399,1.338462,1.324542,1.300366
510609399,1.312088,1.307692,1.306960
510609399,1.318681,1.317949,1.311355
510609399,1.295971,1.328938,1.289377
510609399,1.298901,1.304029,1.265201
510609399,1.300366,1.311355,1.247619
512085199,1.326740,1.335531,1.298168
512085199,1.313553,1.313553,1.308425
512085199,1.319414,1.311355,1.316484
517366699,1.319414,1.316484,1.308425
517366699,1.319414,1.314286,1.316484
517366699,1.331136,1.329670,1.329670
517600699,1.306227,1.314286,1.317949
517600699,1.309890,1.306227,1.327473
517600699,1.320147,1.322344,1.342125
546349800,1.307692,1.309890,1.327473
546349800,1.310623,1.309158,1.312821
546349800,1.320147,1.319414,1.297436
546799999,1.311355,1.313553,1.294505
546799999,1.300366,1.306227,1.308425
546799999,1.316484,1.351648,1.334799
550064499,1.308425,1.320147,1.306227
550064499,1.298901,1.304762,1.287179
550064499,1.335531,1.328938,1.331868
550064499,1.312088,1.309158,1.310623
550064499,1.311355,1.316484,1.321612
550064499,1.304762,1.308425,1.307692
550531499,1.303297,1.311355,1.297436
550531499,1.308425,1.309158,1.313553
550531499,1.310623,1.317216,1.315018
551378399,1.304762,1.315751,1.326740
551378399,1.310623,1.312088,1.350183
551791499,1.342125,1.321612,1.304029
551791499,1.324542,1.312088,1.271795
551791499,1.313553,1.313553,1.291575
553922999,1.311355,1.312821,1.307692
553922999,1.297436,1.315751,1.314286
553922999,1.318681,1.334799,1.323810
553922999,1.306960,1.315751,1.320147
553922999,1.317216,1.317216,1.316484
553922999,1.320147,1.312088,1.317949
563952600,1.303297,1.314286,1.306227
563952600,1.300366,1.304762,1.300366
563952600,1.302564,1.319414,1.311355
563952600,1.292308,1.312821,1.318681
563952600,1.287912,1.313553,1.304762
563952600,1.309158,1.315751,1.307692
563952600,1.326007,1.327473,1.317949
563952600,1.324542,1.314286,1.280586
563952600,1.306960,1.312821,1.305495
563952600,1.306227,1.311355,1.308425
563952600,1.305495,1.320147,1.304762
563952600,1.301832,1.314286,1.255678
563952600,1.309890,1.310623,1.245421
563952600,1.312088,1.310623,1.287912
563952600,1.309890,1.311355,1.339927
563952600,1.322344,1.311355,1.428571
563952600,1.312821,1.312088,1.407326
564527399,1.312821,1.311355,1.330403
564527399,1.322344,1.309158,1.326007
564527399,1.329670,1.333333,1.320147
564527399,1.317216,1.314286,1.302564
564527399,1.315751,1.318681,1.342125
564527399,1.309158,1.306960,1.342125
564527399,1.317216,1.316484,1.325275
605607799,1.323810,1.322344,1.301832
605607799,1.316484,1.306227,1.320147
605607799,1.305495,1.310623,1.363370
605607799,1.316484,1.312821,1.361172
605607799,1.298901,1.314286,1.280586
605607799,1.300366,1.316484,1.191209
605607799,1.298168,1.312088,1.202198
605607799,1.312088,1.314286,1.257143
605607799,1.338462,1.323077,1.298168
605607799,1.333333,1.328938,1.317949
605607799,1.317949,1.306960,1.300366
605607799,1.327473,1.305495,1.323810
605607799,1.314286,1.315018,1.333333
605607799,1.301832,1.311355,1.321612
605607799,1.293040,1.310623,1.322344
605607799,1.294505,1.310623,1.315751
605607799,1.326007,1.334799,1.323810
605607799,1.309158,1.310623,1.310623
605607799,1.318681,1.317949,1.320147
605607799,1.337729,1.336996,1.333333
605607799,1.310623,1.320879,1.299634
605607799,1.315751,1.323077,1.310623
605607799,1.295238,1.302564,1.317216
605607799,1.300366,1.309158,1.347253
605607799,1.333333,1.325275,1.386081
605607799,1.321612,1.315018,1.334066
605607799,1.323077,1.314286,1.298901
605607799,1.315751,1.311355,1.232967
605607799,1.320879,1.312088,1.231502
605607799,1.313553,1.313553,1.248352
606106299,1.295238,1.316484,1.281319
606106299,1.312821,1.314286,1.350916
606106299,1.309158,1.317216,1.369963
607205099,1.331136,1.337729,1.364103
607205099,1.297436,1.320147,1.329670
608065099,1.313553,1.311355,1.303297
608065099,1.307692,1.304762,1.295238
608065099,1.321612,1.310623,1.280586
613870000,1.304029,1.298168,1.322344
613870000,1.317949,1.308425,1.350183
613870000,1.328938,1.333333,1.354579
613870000,1.305495,1.302564,1.311355
613870000,1.287179,1.304762,1.300366
613870000,1.276190,1.311355,1.306960
613870000,1.289377,1.315018,1.331868
613870000,1.314286,1.317216,1.342125
613870000,1.334799,1.338462,1.334799
613870000,1.325275,1.327473,1.304029
613870000,1.323077,1.320879,1.316484
613870000,1.319414,1.317216,1.315751
659874299,1.323077,1.309158,1.298168
659874299,1.314286,1.303297,1.282051
659874299,1.338462,1.325275,1.311355
659874299,1.316484,1.313553,1.323077
659874299,1.318681,1.314286,1.313553
659874299,1.308425,1.307692,1.262271
659874299,1.295238,1.315018,1.271795
659874299,1.330403,1.320879,1.335531
659874299,1.299634,1.315751,1.333333
659874299,1.307692,1.309890,1.306227
659874299,1.299634,1.306227,1.262271
659874299,1.315018,1.308425,1.230037
659874299,1.323077,1.320879,1.260806
659874299,1.312821,1.313553,1.283516
659874299,1.319414,1.318681,1.386081
659874299,1.313553,1.310623,1.415385
659874299,1.312821,1.309158,1.434432
659874299,1.317216,1.310623,1.380220
659874299,1.314286,1.314286,1.323810
659874299,1.326740,1.318681,1.315018
659874299,1.308425,1.309158,1.279853
659874299,1.298901,1.315018,1.246154
659874299,1.300366,1.312088,1.303297
659874299,1.298901,1.311355,1.298901
659874299,1.302564,1.310623,1.291575
661887800,1.310623,1.311355,1.302564
661887800,1.312088,1.315751,1.306227
661887800,1.318681,1.328205,1.313553
661887800,1.311355,1.339927,1.316484
661887800,1.317949,1.306960,1.306227
661887800,1.321612,1.307692,1.307692
661887800,1.330403,1.312821,1.309158
661887800,1.316484,1.310623,1.312821
661887800,1.306960,1.311355,1.312088
661887800,1.304762,1.326740,1.307692
661887800,1.298901,1.317949,1.295238
661887800,1.304029,1.334799,1.319414
661887800,1.306227,1.316484,1.334799
661887800,1.308425,1.327473,1.321612
661887800,1.302564,1.306960,1.320879
661887800,1.320879,1.308425,1.315751
661887800,1.315018,1.312088,1.316484
661887800,1.304762,1.311355,1.297436
661887800,1.306960,1.314286,1.298168
661887800,1.309890,1.328938,1.295238
661887800,1.313553,1.315018,1.265201
661887800,1.315751,1.314286,1.275458
661887800,1.305495,1.306960,1.318681
662245400,1.314286,1.306960,1.336996
662245400,1.317949,1.312821,1.306227
706077399,1.336996,1.320879,1.311355
706077399,1.312821,1.311355,1.280586
706077399,1.298168,1.311355,1.315751
706077399,1.320147,1.310623,1.330403
706077399,1.300366,1.313553,1.300366
706077399,1.309158,1.306960,1.315751
706077399,1.303297,1.312088,1.327473
706077399,1.283516,1.312821,1.342125
706077399,1.279121,1.312088,1.320147
706077399,1.294505,1.314286,1.280586
706077399,1.293040,1.306227,1.253480
706077399,1.327473,1.336264,1.281319
706077399,1.326740,1.315751,1.285714
706077399,1.344322,1.315018,1.343590
706077399,1.360440,1.325275,1.397070
706077399,1.347253,1.315018,1.373626
706077399,1.334066,1.310623,1.338462
706077399,1.324542,1.315018,1.290842
706077399,1.300366,1.314286,1.250549
706077399,1.306227,1.311355,1.253480
706077399,1.304762,1.309890,1.306227
706077399,1.276190,1.310623,1.284249
706077399,1.296703,1.305495,1.312821
706077399,1.294505,1.321612,1.294505
706355999,1.298168,1.309158,1.314286
706355999,1.310623,1.317949,1.391941
706355999,1.304762,1.315018,1.405861
706355999,1.302564,1.315751,1.315751
706355999,1.297436,1.316484,1.317949
706355999,1.312821,1.312821,1.312088
706355999,1.321612,1.312088,1.314286
706355999,1.348718,1.326007,1.290842
706355999,1.327473,1.309890,1.252015
706355999,1.314286,1.312088,1.281319
