t_ns,ch1_V,ch2_V,ch3_V
544182500,1.311355,1.317949,1.317216
549432800,1.317216,1.324542,1.317216
549432800,1.319414,1.317949,1.280586
549432800,1.323810,1.312821,1.246886
549432800,1.317949,1.311355,1.268132
549432800,1.304762,1.308425,1.279853
549432800,1.312088,1.312821,1.267399
549432800,1.322344,1.311355,1.249084
549432800,1.315751,1.309890,1.288645
549432800,1.294505,1.311355,1.325275
549432800,1.304029,1.320147,1.342125
549432800,1.308425,1.310623,1.405861
549432800,1.302564,1.311355,1.367033
549432800,1.298901,1.307692,1.328205
550162700,1.287912,1.308425,1.320879
550162700,1.304029,1.317949,1.310623
550162700,1.309158,1.309158,1.289377
550162700,1.307692,1.303297,1.294505
551098800,1.328938,1.338462,1.320147
551098800,1.336264,1.334066,1.318681
551098800,1.317949,1.311355,1.298168
565403800,1.323810,1.312821,1.310623
565403800,1.331136,1.315018,1.284249
565403800,1.345788,1.340659,1.347253
565403800,1.317949,1.299634,1.331136
565403800,1.316484,1.304762,1.343590
565403800,1.312821,1.307692,1.358974
593806800,1.311355,1.312821,1.336264
593806800,1.317949,1.317216,1.297436
593806800,1.308425,1.309158,1.253480
595353600,1.290842,1.312088,1.233700
595353600,1.295971,1.312821,1.251282
595353600,1.308425,1.312821,1.296703
595353600,1.316484,1.315018,1.352381
595353600,1.308425,1.312821,1.359707
595353600,1.323077,1.310623,1.320147
595353600,1.326740,1.309890,1.297436
595353600,1.318681,1.312821,1.285714
595353600,1.293773,1.306960,1.303297
595353600,1.287912,1.307692,1.312088
595353600,1.298901,1.323077,1.339194
595353600,1.282784,1.311355,1.321612
595353600,1.304762,1.315751,1.321612
595353600,1.331868,1.323810,1.299634
595353600,1.334066,1.328205,1.223443
595353600,1.310623,1.315018,1.265201
595353600,1.323077,1.313553,1.300366
595353600,1.315018,1.322344,1.334066
595353600,1.323077,1.328938,1.431502
595353600,1.297436,1.303297,1.370696
595353600,1.308425,1.317216,1.334066
595353600,1.327473,1.321612,1.303297
605279600,1.328205,1.315018,1.287179
605279600,1.336264,1.331868,1.292308
605279600,1.304762,1.306960,1.282051
605649300,1.314286,1.312821,1.320879
605649300,1.328205,1.315018,1.333333
605649300,1.334799,1.326007,1.351648
605649300,1.331868,1.334799,1.334066
605649300,1.315751,1.311355,1.298168
605649300,1.304029,1.311355,1.279853
605649300,1.302564,1.312088,1.290842
605649300,1.312088,1.315751,1.303297
605649300,1.306960,1.314286,1.309158
605649300,1.298168,1.307692,1.317949
605649300,1.299634,1.312088,1.326740
605649300,1.293040,1.310623,1.326007
605649300,1.298901,1.307692,1.317216
605649300,1.310623,1.318681,1.324542
605649300,1.325275,1.331868,1.300366
605649300,1.323810,1.332601,1.304762
605649300,1.318681,1.320147,1.318681
605649300,1.315751,1.322344,1.297436
605649300,1.300366,1.307692,1.261538
605649300,1.342857,1.334066,1.278388
605649300,1.310623,1.310623,1.269597
605649300,1.306227,1.315751,1.282051
635604200,1.300366,1.310623,1.307692
636052900,1.314286,1.317949,1.321612
636052900,1.318681,1.315751,1.316484
636052900,1.325275,1.316484,1.336996
637048600,1.334066,1.312088,1.421978
637048600,1.321612,1.314286,1.360440
637048600,1.317949,1.308425,1.313553
638096000,1.314286,1.308425,1.295971
638096000,1.312821,1.312821,1.293040
638096000,1.305495,1.316484,1.307692
639090199,1.303297,1.310623,1.309158
639090199,1.301832,1.316484,1.310623
645338000,1.304762,1.317216,1.325275
645338000,1.318681,1.327473,1.350916
645338000,1.319414,1.313553,1.325275
645574300,1.304762,1.320147,1.319414
645574300,1.315018,1.323810,1.313553
645574300,1.304762,1.316484,1.265934
645574300,1.304762,1.301099,1.275458
645574300,1.306960,1.302564,1.312821
645574300,1.309158,1.306227,1.312821
645574300,1.308425,1.312821,1.296703
645574300,1.309158,1.312088,1.308425
645574300,1.317216,1.316484,1.316484
645574300,1.315018,1.315018,1.317216
645574300,1.319414,1.315018,1.281319
645574300,1.325275,1.327473,1.267399
645574300,1.297436,1.312088,1.276923
645574300,1.304762,1.317949,1.297436
646071100,1.316484,1.312821,1.356044
646071100,1.315018,1.313553,1.416117
646071100,1.320879,1.310623,1.370696
647138200,1.305495,1.300366,1.325275
647138200,1.315751,1.299634,1.300366
647138200,1.305495,1.308425,1.326007
662983700,1.296703,1.319414,1.301832
662983700,1.299634,1.309890,1.305495
662983700,1.300366,1.318681,1.309158
662983700,1.295971,1.312088,1.306227
662983700,1.312088,1.317949,1.307692
662983700,1.312088,1.312088,1.299634
662983700,1.315751,1.317216,1.285714
662983700,1.306960,1.311355,1.282784
662983700,1.307692,1.320879,1.287912
662983700,1.308425,1.313553,1.298901
662983700,1.312088,1.307692,1.315018
662983700,1.319414,1.310623,1.325275
662983700,1.312088,1.298901,1.353114
662983700,1.318681,1.311355,1.347253
662983700,1.314286,1.311355,1.304762
687373400,1.343590,1.326007,1.237363
701117000,1.318681,1.326007,1.244689
701117000,1.320879,1.326007,1.285714
701117000,1.302564,1.305495,1.325275
701117000,1.299634,1.309890,1.380220
701117000,1.308425,1.309890,1.361905
701117000,1.312088,1.320879,1.323077
701117000,1.310623,1.315018,1.303297
701875099,1.301832,1.309158,1.302564
701875099,1.312821,1.317949,1.302564
701875099,1.306960,1.309890,1.298901
