t_s,amp
0.000000,0.044617
0.010000,0.052399
0.020000,0.061554
0.023220,0.057190
0.033220,0.077454
0.043220,0.037384
0.046440,0.068085
0.056440,0.062317
0.066440,0.054535
0.069660,0.044800
0.079660,0.041199
0.089660,0.029663
0.092880,0.063751
0.102880,0.044586
0.112880,0.046234
0.116100,0.041168
0.126100,0.045593
0.136100,0.037231
0.139320,0.052185
0.149320,0.067657
0.159320,0.071472
0.162540,0.089844
0.172540,0.085236
0.182540,0.070923
0.185760,0.070496
0.195760,0.102936
0.205760,0.091766
0.208980,0.111084
0.218980,0.056458
0.228980,0.057678
0.232200,0.048218
0.242200,0.074615
0.252200,0.048157
0.255420,0.051208
0.265420,0.032715
0.275420,0.026001
0.278639,0.031403
0.288639,0.029907
0.298639,0.024353
0.301859,0.018494
0.311859,0.027893
0.321859,0.030029
0.325079,0.033264
0.335079,0.035614
0.345079,0.036560
0.348299,0.045227
0.358299,0.055786
0.368299,0.053986
0.371519,0.058594
0.381519,0.056274
0.391519,0.055573
0.394739,0.062927
0.404739,0.050781
0.414739,0.035675
0.417959,0.040222
0.427959,0.043549
0.437959,0.037048
0.441179,0.035614
0.451179,0.032379
0.461179,0.018616
0.464399,0.027527
0.474399,0.034637
0.484399,0.021301
0.487619,0.029144
0.497619,0.022552
0.507619,0.018707
0.510839,0.019257
0.520839,0.017181
0.530839,0.014801
0.534059,0.023163
0.544059,0.017426
0.554059,0.012268
0.557279,0.017487
0.567279,0.015869
0.577279,0.010101
0.580499,0.013519
0.590499,0.014557
0.600499,0.009308
0.603719,0.014526
0.613719,0.016357
0.623719,0.012360
0.626939,0.014435
0.636939,0.015747
0.646939,0.014923
0.650159,0.015625
0.660159,0.014893
0.670159,0.012634
0.673379,0.024231
0.683379,0.015503
0.693379,0.010956
0.696599,0.013916
0.706599,0.015442
0.716599,0.015228
0.719819,0.014984
0.729819,0.016083
0.739819,0.013916
0.743039,0.015015
0.753039,0.013641
0.763039,0.013794
0.766259,0.013336
0.776259,0.010529
0.786259,0.009796
0.789478,0.014801
0.799478,0.012207
0.809478,0.013916
0.812698,0.009674
0.822698,0.012299
0.832698,0.009644
0.835918,0.014313
0.845918,0.011353
0.855918,0.008820
0.859138,0.010712
0.869138,0.013733
0.879138,0.009857
0.882358,0.013519
0.892358,0.010620
0.902358,0.010590
0.905578,0.011597
0.915578,0.012482
0.925578,0.010040
0.928798,0.011292
0.938798,0.012299
0.948798,0.014496
0.952018,0.014343
0.962018,0.014862
0.972018,0.013245
0.975238,0.012878
0.985238,0.010681
0.995238,0.017273
0.998458,0.010895
1.008458,0.011627
1.018458,0.009064
1.021678,0.007446
1.031678,0.014923
1.041678,0.012329
1.044898,0.010529
1.054898,0.012207
1.064898,0.016815
1.068118,0.012726
1.078118,0.008453
1.088118,0.006866
1.091338,0.012268
1.101338,0.012695
1.111338,0.010406
1.114558,0.008942
1.124558,0.013702
1.134558,0.007172
1.137778,0.009583
1.147778,0.011871
1.157778,0.009735
1.160998,0.012390
1.170998,0.017944
1.180998,0.008698
1.184218,0.011169
1.194218,0.013672
1.204218,0.015533
1.207438,0.011932
1.217438,0.008820
1.227438,0.010315
1.230658,0.013489
1.240658,0.018311
1.250658,0.008148
1.253878,0.014771
1.263878,0.017914
1.273878,0.014282
1.277098,0.013977
1.287098,0.014221
1.297098,0.011749
1.300317,0.014709
1.310317,0.014801
1.320317,0.006866
1.323537,0.007782
1.333537,0.042175
1.343537,0.010254
1.346757,0.013214
1.356757,0.015137
1.366757,0.009918
1.369977,0.012451
1.379977,0.010284
1.389977,0.009949
1.393197,0.014435
1.403197,0.015137
1.413197,0.015594
1.416417,0.016296
1.426417,0.012268
1.436417,0.009857
1.439637,0.015991
1.449637,0.013062
1.459637,0.010040
1.462857,0.010010
1.472857,0.010529
1.482857,0.008545
1.486077,0.009979
1.496077,0.010895
1.506077,0.009796
1.509297,0.012512
1.519297,0.014282
1.529297,0.012299
1.532517,0.015015
1.542517,0.009125
1.552517,0.011505
1.555737,0.011688
1.565737,0.011139
1.575737,0.009674
1.578957,0.013062
1.588957,0.010986
1.598957,0.011719
1.602177,0.014343
1.612177,0.011322
1.622177,0.013611
1.625397,0.012146
1.635397,0.010437
1.645397,0.011047
1.648617,0.013336
1.658617,0.012787
1.668617,0.008667
1.671837,0.012787
1.681837,0.011078
1.691837,0.008759
1.695057,0.012665
1.705057,0.012665
1.715057,0.009460
1.718277,0.012207
1.728277,0.013489
1.738277,0.010712
1.741497,0.009003
1.751497,0.013184
1.761497,0.014130
1.764717,0.011536
1.774717,0.015411
1.784717,0.003754
1.787937,0.011169
1.797937,0.014160
1.807937,0.011536
1.811156,0.017120
1.821156,0.013275
1.831156,0.011566
1.834376,0.011169
1.844376,0.008942
1.854376,0.008392
1.857596,0.008728
1.867596,0.009766
1.877596,0.010803
1.880816,0.009827
1.890816,0.017395
1.900816,0.014801
1.904036,0.007904
1.914036,0.010712
1.924036,0.005402
1.927256,0.012665
1.937256,0.012756
1.947256,0.010162
1.950476,0.014191
1.960476,0.018555
1.970476,0.011414
1.973696,0.016418
1.983696,0.013367
1.993696,0.010406
1.996916,0.011292
2.006916,0.016541
2.016916,0.010406
2.020136,0.018494
2.030136,0.014740
2.040136,0.014984
2.043356,0.014465
2.053356,0.008698
2.063356,0.007721
2.066576,0.014282
2.076576,0.016418
2.086576,0.009644
2.089796,0.012238
2.099796,0.010681
2.109796,0.006470
2.113016,0.011658
2.123016,0.013855
2.133016,0.014557
2.136236,0.012482
2.146236,0.014618
2.156236,0.004852
2.159456,0.010986
2.169456,0.020691
2.179456,0.011627
2.182676,0.012085
2.192676,0.016907
2.202676,0.009125
2.205896,0.009583
2.215896,0.009827
2.225896,0.012848
2.229116,0.017395
2.239116,0.015289
2.249116,0.006622
2.252336,0.010834
2.262336,0.011292
2.272336,0.011414
2.275556,0.018127
2.285556,0.016632
2.295556,0.010315
2.298776,0.012604
2.308776,0.007141
2.318776,0.006897
2.321995,0.005676
2.331995,0.012756
2.341995,0.016174
2.345215,0.016296
2.355215,0.019135
2.365215,0.010559
2.368435,0.016510
2.378435,0.020111
2.388435,0.012024
2.391655,0.021851
2.401655,0.016815
2.411655,0.012390
2.414875,0.013519
2.424875,0.025665
2.434875,0.015076
2.438095,0.018341
2.448095,0.019470
2.458095,0.011749
2.461315,0.016418
2.471315,0.011017
2.481315,0.006622
2.484535,0.021210
2.494535,0.024780
2.504535,0.013824
2.507755,0.012604
2.517755,0.020813
2.527755,0.010010
2.530975,0.014893
2.540975,0.016998
2.550975,0.010620
2.554195,0.015930
2.564195,0.010681
2.574195,0.007019
2.577415,0.010864
2.587415,0.012360
2.597415,0.013702
2.600635,0.017944
2.610635,0.014557
2.620635,0.005676
2.623855,0.007355
2.633855,0.009003
2.643855,0.010681
2.647075,0.015045
2.657075,0.017548
2.667075,0.013092
2.670295,0.011353
2.680295,0.012360
2.690295,0.007324
2.693515,0.014771
2.703515,0.014862
2.713515,0.017059
2.716735,0.016907
2.726735,0.015961
2.736735,0.012726
2.739955,0.015656
2.749955,0.015198
2.759955,0.010315
2.763175,0.014191
2.773175,0.009766
2.783175,0.012024
2.786395,0.013916
2.796395,0.015350
2.806395,0.009277
2.809615,0.014374
2.819615,0.014404
2.829615,0.007294
2.832834,0.014709
2.842834,0.012177
2.852834,0.014709
2.856054,0.011414
2.866054,0.012238
2.876054,0.008545
2.879274,0.010834
2.889274,0.015045
2.899274,0.011719
2.902494,0.011902
2.912494,0.014862
2.922494,0.024414
2.925714,0.026825
2.935714,0.021698
2.945714,0.015656
2.948934,0.750488
2.958934,0.088684
2.968934,0.039215
2.972154,0.041168
2.982154,0.041199
2.992154,0.033813
2.995374,0.032227
3.005374,0.021454
3.015374,0.011017
3.018594,0.013092
3.028594,0.011200
3.038594,0.008484
3.041814,0.018280
3.051814,0.015686
3.061814,0.013397
3.065034,0.018982
3.075034,0.036438
3.085034,0.023407
3.088254,0.019745
3.098254,0.012146
3.108254,0.009399
3.111474,0.011139
