frame_idx,t_ns
0,0
1,31665900
2,63019300
3,96611100
4,131161300
5,159837900
6,191740400
7,227489400
8,255627000
9,290461200
10,321238300
11,352287700
12,399998600
13,435192700
14,469880700
15,497922800
16,529486500
17,561860300
18,593318200
19,623797200
20,656665900
21,690947100
22,722924000
23,755915800
24,805032700
25,836971400
26,863621300
27,903548900
28,933624600
29,960077000
30,996963800
31,1032500600
32,1057585000
33,1089666000
34,1123474700
35,1155402500
36,1202282900
37,1238240900
38,1265351400
39,1301433500
40,1331042700
41,1360124200
42,1393399000
43,1424530400
44,1466660500
45,1489809500
46,1520816500
47,1554231200
48,1603678900
49,1632919500
50,1666478600
51,1706597000
52,1728610400
53,1760409800
54,1794571900
55,1824196800
56,1859269800
57,1890425300
58,1928490700
59,1956298400
60,2005540300
61,2034327100
62,2064559500
63,2095997100
64,2131823000
65,2170055000
66,2193735600
67,2228853900
68,2257321400
69,2289733400
70,2327881100
71,2352248400
72,2403706500
73,2434024100
74,2469037100
75,2503404600
76,2527851400
77,2562107600
78,2593130400
79,2623745400
80,2656459600
81,2687850500
82,2719724700
83,2751974400
84,2799462600
85,2832856100
86,2865032500
87,2895889200
88,2927224800
89,2962636400
90,2996912300
91,3024561700
