t_s,amp
0.000000,0.015717
0.010000,0.008759
0.020000,0.010254
0.023220,0.011169
0.033220,0.010040
0.043220,0.006836
0.046440,0.013031
0.056440,0.012939
0.066440,0.010193
0.069660,0.013702
0.079660,0.012787
0.089660,0.007660
0.092880,0.009583
0.102880,0.009552
0.112880,0.009735
0.116100,0.008972
0.126100,0.010162
0.136100,0.009064
0.139320,0.012390
0.149320,0.009766
0.159320,0.008362
0.162540,0.012756
0.172540,0.015381
0.182540,0.009033
0.185760,0.013977
0.195760,0.016083
0.205760,0.012970
0.208980,0.017365
0.218980,0.012787
0.228980,0.008423
0.232200,0.011566
0.242200,0.008392
0.252200,0.009125
0.255420,0.008118
0.265420,0.013397
0.275420,0.012970
0.278639,0.008667
0.288639,0.011292
0.298639,0.010254
0.301859,0.010651
0.311859,0.013489
0.321859,0.005005
0.325079,0.011902
0.335079,0.008728
0.345079,0.006958
0.348299,0.013397
0.358299,0.009338
0.368299,0.011444
0.371519,0.010864
0.381519,0.010590
0.391519,0.008759
0.394739,0.008545
0.404739,0.012787
0.414739,0.013245
0.417959,0.013641
0.427959,0.011292
0.437959,0.008545
0.441179,0.012054
0.451179,0.011017
0.461179,0.010284
0.464399,0.011597
0.474399,0.011627
0.484399,0.008087
0.487619,0.012238
0.497619,0.010803
0.507619,0.007538
0.510839,0.009674
0.520839,0.012177
0.530839,0.012665
0.534059,0.010895
0.544059,0.015442
0.554059,0.007629
0.557279,0.013672
0.567279,0.011658
0.577279,0.013794
0.580499,0.017059
0.590499,0.016815
0.600499,0.014130
0.603719,0.018036
0.613719,0.013824
0.623719,0.008942
0.626939,0.013794
0.636939,0.015472
0.646939,0.015564
0.650159,0.017120
0.660159,0.016724
0.670159,0.011078
0.673379,0.024353
0.683379,0.019104
0.693379,0.021881
0.696599,0.023834
0.706599,0.040558
0.716599,0.019745
0.719819,0.018829
0.729819,0.015259
0.739819,0.014893
0.743039,0.019562
0.753039,0.015564
0.763039,0.013885
0.766259,0.015106
0.776259,0.013519
0.786259,0.008820
0.789478,0.015503
0.799478,0.012878
0.809478,0.009766
0.812698,0.010986
0.822698,0.012421
0.832698,0.010284
0.835918,0.017792
0.845918,0.014923
0.855918,0.015259
0.859138,0.014709
0.869138,0.013641
0.879138,0.015076
0.882358,0.011383
0.892358,0.010406
0.902358,0.007751
0.905578,0.017303
0.915578,0.013489
0.925578,0.010345
0.928798,0.015533
0.938798,0.012909
0.948798,0.007080
0.952018,0.011292
0.962018,0.009277
0.972018,0.009155
0.975238,0.010712
0.985238,0.011719
0.995238,0.010620
0.998458,0.010468
1.008458,0.012085
1.018458,0.010101
1.021678,0.009491
1.031678,0.012268
1.041678,0.011261
1.044898,0.010223
1.054898,0.017639
1.064898,0.015198
1.068118,0.015289
1.078118,0.008575
1.088118,0.010040
1.091338,0.013275
1.101338,0.009674
1.111338,0.006531
1.114558,0.011932
1.124558,0.011230
1.134558,0.011108
1.137778,0.010376
1.147778,0.010864
1.157778,0.011719
1.160998,0.011871
1.170998,0.013123
1.180998,0.010803
1.184218,0.010681
1.194218,0.012207
1.204218,0.007294
1.207438,0.013428
1.217438,0.013092
1.227438,0.010406
1.230658,0.016479
1.240658,0.013123
1.250658,0.017426
1.253878,0.012360
1.263878,0.013672
1.273878,0.013947
1.277098,0.015106
1.287098,0.013702
1.297098,0.015717
1.300317,0.023010
1.310317,0.017395
1.320317,0.010986
1.323537,0.018311
1.333537,0.013031
1.343537,0.014709
1.346757,0.018585
1.356757,0.016113
1.366757,0.019379
1.369977,0.016907
1.379977,0.016968
1.389977,0.018097
1.393197,0.018372
1.403197,0.012604
1.413197,0.011902
1.416417,0.019684
1.426417,0.020142
1.436417,0.007904
1.439637,0.014648
1.449637,0.016449
1.459637,0.006775
1.462857,0.014526
1.472857,0.016357
1.482857,0.007416
1.486077,0.018951
1.496077,0.015198
1.506077,0.011627
1.509297,0.022614
1.519297,0.178101
1.529297,0.020905
1.532517,0.028992
1.542517,0.057617
1.552517,0.025024
1.555737,0.022675
1.565737,0.020996
1.575737,0.014557
1.578957,0.013489
1.588957,0.032135
1.598957,0.010376
1.602177,0.022827
1.612177,0.023926
1.622177,0.015717
1.625397,0.020142
1.635397,0.023743
1.645397,0.011719
1.648617,0.012421
1.658617,0.047089
1.668617,0.011719
1.671837,0.016357
1.681837,0.025848
1.691837,0.012970
1.695057,0.010864
1.705057,0.021545
1.715057,0.013794
1.718277,0.014069
1.728277,0.015167
1.738277,0.016968
1.741497,0.018433
1.751497,0.015167
1.761497,0.012390
1.764717,0.016144
1.774717,0.014008
1.784717,0.018951
1.787937,0.018951
1.797937,0.023376
1.807937,0.017822
1.811156,0.023590
1.821156,0.017151
1.831156,0.010284
1.834376,0.017059
1.844376,0.028687
1.854376,0.016357
1.857596,0.015686
1.867596,0.021362
1.877596,0.015442
1.880816,0.016266
1.890816,0.015900
1.900816,0.007843
1.904036,0.015747
1.914036,0.020325
1.924036,0.015472
1.927256,0.014740
1.937256,0.022400
1.947256,0.020111
1.950476,0.018738
1.960476,0.015808
1.970476,0.017578
1.973696,0.015869
1.983696,0.010040
1.993696,0.015045
1.996916,0.016815
2.006916,0.014130
2.016916,0.012878
2.020136,0.013611
2.030136,0.014038
2.040136,0.010406
2.043356,0.013458
2.053356,0.012726
2.063356,0.009216
2.066576,0.012970
2.076576,0.016022
2.086576,0.016510
2.089796,0.015533
2.099796,0.017609
2.109796,0.012299
2.113016,0.014801
2.123016,0.012726
2.133016,0.005035
2.136236,0.009888
2.146236,0.014557
2.156236,0.005859
2.159456,0.011078
2.169456,0.012543
2.179456,0.014282
2.182676,0.014221
2.192676,0.018829
2.202676,0.013458
2.205896,0.019867
2.215896,0.015045
2.225896,0.008423
2.229116,0.013733
2.239116,0.015381
2.249116,0.011536
2.252336,0.027374
2.262336,0.017395
2.272336,0.010956
2.275556,0.041809
2.285556,0.028564
2.295556,0.022369
2.298776,0.024078
2.308776,0.019928
2.318776,0.019470
2.321995,0.020935
2.331995,0.016235
2.341995,0.013397
2.345215,0.011169
2.355215,0.015930
2.365215,0.011536
