t_ns,ch1_V,ch2_V,ch3_V
0,0.500000,1.500000,2.500000
4657799,0.500000,1.500000,2.500000
5722999,0.500000,1.500000,2.500000
6771999,0.500000,1.500000,2.500000
8339699,0.500000,1.500000,2.500000
10923699,0.500000,1.500000,2.500000
12924299,0.500000,1.500000,2.500000
14723399,0.500000,1.500000,2.500000
15778599,0.500000,1.500000,2.500000
17869799,0.500000,1.500000,2.500000
19499899,0.500000,1.500000,2.500000
22493499,0.500000,1.500000,2.500000
28103099,0.500000,1.500000,2.500000
29666199,0.500000,1.500000,2.500000
31340399,0.500000,1.500000,2.500000
32946899,0.500000,1.500000,2.500000
36387499,0.500000,1.500000,2.500000
41643999,0.500000,1.500000,2.500000
44756299,0.500000,1.500000,2.500000
47383299,0.500000,1.500000,2.500000
49039599,0.500000,1.500000,2.500000
53328599,0.500000,1.500000,2.500000
55223499,0.500000,1.500000,2.500000
56475099,0.500000,1.500000,2.500000
58387299,0.500000,1.500000,2.500000
61612199,0.500000,1.500000,2.500000
62686099,0.500000,1.500000,2.500000
65087699,0.500000,1.500000,2.500000
66348899,0.500000,1.500000,2.500000
67878799,0.500000,1.500000,2.500000
69496099,0.500000,1.500000,2.500000
71078899,0.500000,1.500000,2.500000
73198299,0.500000,1.500000,2.500000
74448099,0.500000,1.500000,2.500000
76028899,0.500000,1.500000,2.500000
77915399,0.500000,1.500000,2.500000
79455799,0.500000,1.500000,2.500000
81884999,0.500000,1.500000,2.500000
84390899,0.500000,1.500000,2.500000
89294399,0.500000,1.500000,2.500000
94416999,0.500000,1.500000,2.500000
95623099,0.500000,1.500000,2.500000
98968499,0.500000,1.500000,2.500000
101530699,0.500000,1.500000,2.500000
103167899,0.500000,1.500000,2.500000
104724799,0.500000,1.500000,2.500000
106285899,0.500000,1.500000,2.500000
107842699,0.500000,1.500000,2.500000
109520299,0.500000,1.500000,2.500000
111395499,0.500000,1.500000,2.500000
113005199,0.500000,1.500000,2.500000
115013199,0.500000,1.500000,2.500000
117153799,0.500000,1.500000,2.500000
118742699,0.500000,1.500000,2.500000
120880099,0.500000,1.500000,2.500000
125009399,0.500000,1.500000,2.500000
126455599,0.500000,1.500000,2.500000
127940699,0.500000,1.500000,2.500000
129429699,0.500000,1.500000,2.500000
132317299,0.500000,1.500000,2.500000
138467299,0.500000,1.500000,2.500000
139701499,0.500000,1.500000,2.500000
146050799,0.500000,1.500000,2.500000
151126699,0.500000,1.500000,2.500000
152364699,0.500000,1.500000,2.500000
155011699,0.500000,1.500000,2.500000
156601499,0.500000,1.500000,2.500000
158189999,0.500000,1.500000,2.500000
159524699,0.500000,1.500000,2.500000
161770399,0.500000,1.500000,2.500000
162863999,0.500000,1.500000,2.500000
164516599,0.500000,1.500000,2.500000
166714899,0.500000,1.500000,2.500000
170251999,0.500000,1.500000,2.500000
171324199,0.500000,1.500000,2.500000
173083499,0.500000,1.500000,2.500000
175232599,0.500000,1.500000,2.500000
180814599,0.500000,1.500000,2.500000
185747899,0.500000,1.500000,2.500000
189086399,0.500000,1.500000,2.500000
191085399,0.500000,1.500000,2.500000
192122199,0.500000,1.500000,2.500000
193680599,0.500000,1.500000,2.500000
195652199,0.500000,1.500000,2.500000
197049799,0.500000,1.500000,2.500000
199318099,0.500000,1.500000,2.500000
200507599,0.500000,1.500000,2.500000
202100799,0.500000,1.500000,2.500000
203659399,0.500000,1.500000,2.500000
205210099,0.500000,1.500000,2.500000
206945599,0.500000,1.500000,2.500000
209316599,0.500000,1.500000,2.500000
211544699,0.500000,1.500000,2.500000
212958199,0.500000,1.500000,2.500000
214567799,0.500000,1.500000,2.500000
217328299,0.500000,1.500000,2.500000
219082699,0.500000,1.500000,2.500000
220648599,0.500000,1.500000,2.500000
222219599,0.500000,1.500000,2.500000
224951299,0.500000,1.500000,2.500000
229761899,0.500000,1.500000,2.500000
230848499,0.500000,1.500000,2.500000
232401799,0.500000,1.500000,2.500000
237850599,0.500000,1.500000,2.500000
241108199,0.500000,1.500000,2.500000
243450199,0.500000,1.500000,2.500000
245021099,0.500000,1.500000,2.500000
246581799,0.500000,1.500000,2.500000
247644599,0.500000,1.500000,2.500000
249354799,0.500000,1.500000,2.500000
251265499,0.500000,1.500000,2.500000
252530599,0.500000,1.500000,2.500000
254088799,0.500000,1.500000,2.500000
255691299,0.500000,1.500000,2.500000
257235499,0.500000,1.500000,2.500000
259468299,0.500000,1.500000,2.500000
261376499,0.500000,1.500000,2.500000
263111099,0.500000,1.500000,2.500000
265270199,0.500000,1.500000,2.500000
268855899,0.500000,1.500000,2.500000
270448999,0.500000,1.500000,2.500000
273279199,0.500000,1.500000,2.500000
277743099,0.500000,1.500000,2.500000
278801699,0.500000,1.500000,2.500000
282047699,0.500000,1.500000,2.500000
283176399,0.500000,1.500000,2.500000
288855999,0.500000,1.500000,2.500000
291720599,0.500000,1.500000,2.500000
293287399,0.500000,1.500000,2.500000
295407599,0.500000,1.500000,2.500000
296971999,0.500000,1.500000,2.500000
298110199,0.500000,1.500000,2.500000
299684899,0.500000,1.500000,2.500000
301261699,0.500000,1.500000,2.500000
302835699,0.500000,1.500000,2.500000
304389399,0.500000,1.500000,2.500000
306023299,0.500000,1.500000,2.500000
308348499,0.500000,1.500000,2.500000
311150899,0.500000,1.500000,2.500000
312207699,0.500000,1.500000,2.500000
313751199,0.500000,1.500000,2.500000
315331799,0.500000,1.500000,2.500000
317522499,0.500000,1.500000,2.500000
324780699,0.500000,1.500000,2.500000
326499699,0.500000,1.500000,2.500000
331638099,0.500000,1.500000,2.500000
337271199,0.500000,1.500000,2.500000
338379899,0.500000,1.500000,2.500000
339984099,0.500000,1.500000,2.500000
341582799,0.500000,1.500000,2.500000
343740399,0.500000,1.500000,2.500000
345091199,0.500000,1.500000,2.500000
346888799,0.500000,1.500000,2.500000
348078499,0.500000,1.500000,2.500000
349694199,0.500000,1.500000,2.500000
352007899,0.500000,1.500000,2.500000
353391499,0.500000,1.500000,2.500000
355690299,0.500000,1.500000,2.500000
357352599,0.500000,1.500000,2.500000
358449699,0.500000,1.500000,2.500000
360421399,0.500000,1.500000,2.500000
361554699,0.500000,1.500000,2.500000
363750899,0.500000,1.500000,2.500000
367903999,0.500000,1.500000,2.500000
372109299,0.500000,1.500000,2.500000
376558499,0.500000,1.500000,2.500000
377661399,0.500000,1.500000,2.500000
381408699,0.500000,1.500000,2.500000
385610399,0.500000,1.500000,2.500000
386988199,0.500000,1.500000,2.500000
388560199,0.500000,1.500000,2.500000
390465499,0.500000,1.500000,2.500000
392477399,0.500000,1.500000,2.500000
394568499,0.500000,1.500000,2.500000
396344799,0.500000,1.500000,2.500000
398458499,0.500000,1.500000,2.500000
400304499,0.500000,1.500000,2.500000
402495999,0.500000,1.500000,2.500000
404074699,0.500000,1.500000,2.500000
406378299,0.500000,1.500000,2.500000
407487499,0.500000,1.500000,2.500000
410743399,0.500000,1.500000,2.500000
414438899,0.500000,1.500000,2.500000
415657699,0.500000,1.500000,2.500000
417113599,0.500000,1.500000,2.500000
422088499,0.500000,1.500000,2.500000
425156099,0.500000,1.500000,2.500000
427915299,0.500000,1.500000,2.500000
429198799,0.500000,1.500000,2.500000
430271699,0.500000,1.500000,2.500000
431915499,0.500000,1.500000,2.500000
433508499,0.500000,1.500000,2.500000
435212599,0.500000,1.500000,2.500000
436773899,0.500000,1.500000,2.500000
438539899,0.500000,1.500000,2.500000
440438799,0.500000,1.500000,2.500000
442487799,0.500000,1.500000,2.500000
444440699,0.500000,1.500000,2.500000
446368299,0.500000,1.500000,2.500000
447783099,0.500000,1.500000,2.500000
449472999,0.500000,1.500000,2.500000
451297499,0.500000,1.500000,2.500000
455774399,0.500000,1.500000,2.500000
457059099,0.500000,1.500000,2.500000
459482699,0.500000,1.500000,2.500000
461815299,0.500000,1.500000,2.500000
471149899,0.500000,1.500000,2.500000
472218099,0.500000,1.500000,2.500000
476254799,0.500000,1.500000,2.500000
479855399,0.500000,1.500000,2.500000
482288699,0.500000,1.500000,2.500000
483357999,0.500000,1.500000,2.500000
484795099,0.500000,1.500000,2.500000
486362399,0.500000,1.500000,2.500000
487948999,0.500000,1.500000,2.500000
489542099,0.500000,1.500000,2.500000
491109799,0.500000,1.500000,2.500000
492673799,0.500000,1.500000,2.500000
494359599,0.500000,1.500000,2.500000
496216199,0.500000,1.500000,2.500000
499801999,0.500000,1.500000,2.500000
500881699,0.500000,1.500000,2.500000
502980399,0.500000,1.500000,2.500000
505020699,0.500000,1.500000,2.500000
509308299,0.500000,1.500000,2.500000
514063299,0.500000,1.500000,2.500000
517675999,0.500000,1.500000,2.500000
519234899,0.500000,1.500000,2.500000
521084099,0.500000,1.500000,2.500000
522140999,0.500000,1.500000,2.500000
523697099,0.500000,1.500000,2.500000
525274299,0.500000,1.500000,2.500000
526808099,0.500000,1.500000,2.500000
528508599,0.500000,1.500000,2.500000
530417799,0.500000,1.500000,2.500000
532390799,0.500000,1.500000,2.500000
534058699,0.500000,1.500000,2.500000
535693799,0.500000,1.500000,2.500000
537210599,0.500000,1.500000,2.500000
539129499,0.500000,1.500000,2.500000
541119499,0.500000,1.500000,2.500000
543173399,0.500000,1.500000,2.500000
546468599,0.500000,1.500000,2.500000
548946999,0.500000,1.500000,2.500000
550372099,0.500000,1.500000,2.500000
552270099,0.500000,1.500000,2.500000
554524499,0.500000,1.500000,2.500000
559187699,0.500000,1.500000,2.500000
563893699,0.500000,1.500000,2.500000
567620699,0.500000,1.500000,2.500000
568709099,0.500000,1.500000,2.500000
570382399,0.500000,1.500000,2.500000
572273999,0.500000,1.500000,2.500000
573914799,0.500000,1.500000,2.500000
575656299,0.500000,1.500000,2.500000
577146999,0.500000,1.500000,2.500000
578760299,0.500000,1.500000,2.500000
580347099,0.500000,1.500000,2.500000
582263299,0.500000,1.500000,2.500000
583906899,0.500000,1.500000,2.500000
585501599,0.500000,1.500000,2.500000
587414899,0.500000,1.500000,2.500000
588993699,0.500000,1.500000,2.500000
590535699,0.500000,1.500000,2.500000
592515699,0.500000,1.500000,2.500000
594264099,0.500000,1.500000,2.500000
596548199,0.500000,1.500000,2.500000
597857999,0.500000,1.500000,2.500000
601240999,0.500000,1.500000,2.500000
607158899,0.500000,1.500000,2.500000
611743599,0.500000,1.500000,2.500000
614596799,0.500000,1.500000,2.500000
618129499,0.500000,1.500000,2.500000
619786099,0.500000,1.500000,2.500000
621310699,0.500000,1.500000,2.500000
622864399,0.500000,1.500000,2.500000
624529299,0.500000,1.500000,2.500000
626097799,0.500000,1.500000,2.500000
627726199,0.500000,1.500000,2.500000
629297599,0.500000,1.500000,2.500000
630846399,0.500000,1.500000,2.500000
632557799,0.500000,1.500000,2.500000
634996199,0.500000,1.500000,2.500000
636415999,0.500000,1.500000,2.500000
638740299,0.500000,1.500000,2.500000
641214099,0.500000,1.500000,2.500000
647010999,0.500000,1.500000,2.500000
653235599,0.500000,1.500000,2.500000
656947699,0.500000,1.500000,2.500000
658931099,0.500000,1.500000,2.500000
659985999,0.500000,1.500000,2.500000
661575699,0.500000,1.500000,2.500000
663164499,0.500000,1.500000,2.500000
664741499,0.500000,1.500000,2.500000
666348499,0.500000,1.500000,2.500000
668482999,0.500000,1.500000,2.500000
670068599,0.500000,1.500000,2.500000
671705599,0.500000,1.500000,2.500000
673258599,0.500000,1.500000,2.500000
674784399,0.500000,1.500000,2.500000
676492299,0.500000,1.500000,2.500000
678072099,0.500000,1.500000,2.500000
679959299,0.500000,1.500000,2.500000
684452499,0.500000,1.500000,2.500000
685536999,0.500000,1.500000,2.500000
687133599,0.500000,1.500000,2.500000
689898299,0.500000,1.500000,2.500000
694127599,0.500000,1.500000,2.500000
696500699,0.500000,1.500000,2.500000
700423299,0.500000,1.500000,2.500000
702435799,0.500000,1.500000,2.500000
703678399,0.500000,1.500000,2.500000
705222199,0.500000,1.500000,2.500000
706799099,0.500000,1.500000,2.500000
708350199,0.500000,1.500000,2.500000
709895699,0.500000,1.500000,2.500000
711449399,0.500000,1.500000,2.500000
712981499,0.500000,1.500000,2.500000
714497499,0.500000,1.500000,2.500000
716201299,0.500000,1.500000,2.500000
717574099,0.500000,1.500000,2.500000
719116299,0.500000,1.500000,2.500000
720655599,0.500000,1.500000,2.500000
722204199,0.500000,1.500000,2.500000
723756799,0.500000,1.500000,2.500000
725324099,0.500000,1.500000,2.500000
727297299,0.500000,1.500000,2.500000
729690099,0.500000,1.500000,2.500000
730729799,0.500000,1.500000,2.500000
732300299,0.500000,1.500000,2.500000
739405399,0.500000,1.500000,2.500000
743508999,0.500000,1.500000,2.500000
746750499,0.500000,1.500000,2.500000
749045899,0.500000,1.500000,2.500000
750646099,0.500000,1.500000,2.500000
752108299,0.500000,1.500000,2.500000
753642799,0.500000,1.500000,2.500000
755185699,0.500000,1.500000,2.500000
756725799,0.500000,1.500000,2.500000
758273399,0.500000,1.500000,2.500000
759808199,0.500000,1.500000,2.500000
761369299,0.500000,1.500000,2.500000
762906699,0.500000,1.500000,2.500000
764442899,0.500000,1.500000,2.500000
766038899,0.500000,1.500000,2.500000
767559699,0.500000,1.500000,2.500000
769246199,0.500000,1.500000,2.500000
770914499,0.500000,1.500000,2.500000
772479999,0.500000,1.500000,2.500000
774052399,0.500000,1.500000,2.500000
775625999,0.500000,1.500000,2.500000
777149299,0.500000,1.500000,2.500000
778811399,0.500000,1.500000,2.500000
780381899,0.500000,1.500000,2.500000
781970599,0.500000,1.500000,2.500000
783795299,0.500000,1.500000,2.500000
787220199,0.500000,1.500000,2.500000
788276899,0.500000,1.500000,2.500000
790842099,0.500000,1.500000,2.500000
793749499,0.500000,1.500000,2.500000
796650199,0.500000,1.500000,2.500000
800654499,0.500000,1.500000,2.500000
803087699,0.500000,1.500000,2.500000
804224099,0.500000,1.500000,2.500000
805264099,0.500000,1.500000,2.500000
806797499,0.500000,1.500000,2.500000
808348299,0.500000,1.500000,2.500000
810288799,0.500000,1.500000,2.500000
811983799,0.500000,1.500000,2.500000
813688199,0.500000,1.500000,2.500000
815291399,0.500000,1.500000,2.500000
816860599,0.500000,1.500000,2.500000
818084199,0.500000,1.500000,2.500000
819662599,0.500000,1.500000,2.500000
821251099,0.500000,1.500000,2.500000
822831999,0.500000,1.500000,2.500000
825139999,0.500000,1.500000,2.500000
826794499,0.500000,1.500000,2.500000
828370999,0.500000,1.500000,2.500000
830006599,0.500000,1.500000,2.500000
831328799,0.500000,1.500000,2.500000
834372499,0.500000,1.500000,2.500000
835411499,0.500000,1.500000,2.500000
838502199,0.500000,1.500000,2.500000
841611999,0.500000,1.500000,2.500000
844784199,0.500000,1.500000,2.500000
847531099,0.500000,1.500000,2.500000
849877499,0.500000,1.500000,2.500000
850938899,0.500000,1.500000,2.500000
852490699,0.500000,1.500000,2.500000
854057699,0.500000,1.500000,2.500000
856044499,0.500000,1.500000,2.500000
857537999,0.500000,1.500000,2.500000
859117999,0.500000,1.500000,2.500000
860842299,0.500000,1.500000,2.500000
862421499,0.500000,1.500000,2.500000
864333299,0.500000,1.500000,2.500000
866549999,0.500000,1.500000,2.500000
868105499,0.500000,1.500000,2.500000
869661999,0.500000,1.500000,2.500000
871572899,0.500000,1.500000,2.500000
873809099,0.500000,1.500000,2.500000
875423399,0.500000,1.500000,2.500000
877460499,0.500000,1.500000,2.500000
878718799,0.500000,1.500000,2.500000
881163799,0.500000,1.500000,2.500000
882370199,0.500000,1.500000,2.500000
885730599,0.500000,1.500000,2.500000
888494499,0.500000,1.500000,2.500000
892290399,0.500000,1.500000,2.500000
893394499,0.500000,1.500000,2.500000
896346399,0.500000,1.500000,2.500000
897479799,0.500000,1.500000,2.500000
899022999,0.500000,1.500000,2.500000
900560999,0.500000,1.500000,2.500000
902105199,0.500000,1.500000,2.500000
903650199,0.500000,1.500000,2.500000
905185599,0.500000,1.500000,2.500000
906764999,0.500000,1.500000,2.500000
908427799,0.500000,1.500000,2.500000
909988399,0.500000,1.500000,2.500000
911708199,0.500000,1.500000,2.500000
913604599,0.500000,1.500000,2.500000
915328299,0.500000,1.500000,2.500000
916468999,0.500000,1.500000,2.500000
918195699,0.500000,1.500000,2.500000
919452999,0.500000,1.500000,2.500000
921011499,0.500000,1.500000,2.500000
922709899,0.500000,1.500000,2.500000
924329999,0.500000,1.500000,2.500000
926730899,0.500000,1.500000,2.500000
928785299,0.500000,1.500000,2.500000
930828999,0.500000,1.500000,2.500000
935488299,0.500000,1.500000,2.500000
938959899,0.500000,1.500000,2.500000
942150099,0.500000,1.500000,2.500000
944919099,0.500000,1.500000,2.500000
945974699,0.500000,1.500000,2.500000
947519499,0.500000,1.500000,2.500000
949085499,0.500000,1.500000,2.500000
950625199,0.500000,1.500000,2.500000
952188799,0.500000,1.500000,2.500000
953745799,0.500000,1.500000,2.500000
955371699,0.500000,1.500000,2.500000
956625299,0.500000,1.500000,2.500000
958018899,0.500000,1.500000,2.500000
959540199,0.500000,1.500000,2.500000
961082699,0.500000,1.500000,2.500000
962622299,0.500000,1.500000,2.500000
964153899,0.500000,1.500000,2.500000
965762899,0.500000,1.500000,2.500000
967306099,0.500000,1.500000,2.500000
968907399,0.500000,1.500000,2.500000
970477599,0.500000,1.500000,2.500000
972372399,0.500000,1.500000,2.500000
974142399,0.500000,1.500000,2.500000
976387199,0.500000,1.500000,2.500000
977640799,0.500000,1.500000,2.500000
980244499,0.500000,1.500000,2.500000
982723199,0.500000,1.500000,2.500000
986661499,0.500000,1.500000,2.500000
989659999,0.500000,1.500000,2.500000
992686799,0.500000,1.500000,2.500000
994230699,0.500000,1.500000,2.500000
995774299,0.500000,1.500000,2.500000
997341999,0.500000,1.500000,2.500000
998879399,0.500000,1.500000,2.500000
1000445299,0.500000,1.500000,2.500000
1002151899,0.500000,1.500000,2.500000
1003772399,0.500000,1.500000,2.500000
1005354799,0.500000,1.500000,2.500000
1006859599,0.500000,1.500000,2.500000
1008515299,0.500000,1.500000,2.500000
1010491999,0.500000,1.500000,2.500000
1012436199,0.500000,1.500000,2.500000
1014375499,0.500000,1.500000,2.500000
1016416899,0.500000,1.500000,2.500000
1017952499,0.500000,1.500000,2.500000
1019734799,0.500000,1.500000,2.500000
1022141199,0.500000,1.500000,2.500000
1024607199,0.500000,1.500000,2.500000
1025892599,0.500000,1.500000,2.500000
1028691099,0.500000,1.500000,2.500000
1031456599,0.500000,1.500000,2.500000
1035240999,0.500000,1.500000,2.500000
1037840099,0.500000,1.500000,2.500000
1039988699,0.500000,1.500000,2.500000
1041038899,0.500000,1.500000,2.500000
1042944599,0.500000,1.500000,2.500000
1044888399,0.500000,1.500000,2.500000
1046734099,0.500000,1.500000,2.500000
1048173199,0.500000,1.500000,2.500000
1050517099,0.500000,1.500000,2.500000
1052130099,0.500000,1.500000,2.500000
1053724599,0.500000,1.500000,2.500000
1055296499,0.500000,1.500000,2.500000
1056406699,0.500000,1.500000,2.500000
1058133499,0.500000,1.500000,2.500000
1060073199,0.500000,1.500000,2.500000
1062171699,0.500000,1.500000,2.500000
1063757999,0.500000,1.500000,2.500000
1065473799,0.500000,1.500000,2.500000
1067277799,0.500000,1.500000,2.500000
1069509199,0.500000,1.500000,2.500000
1071583499,0.500000,1.500000,2.500000
1073223299,0.500000,1.500000,2.500000
1075103599,0.500000,1.500000,2.500000
1076808999,0.500000,1.500000,2.500000
1083902299,0.500000,1.500000,2.500000
1086050399,0.500000,1.500000,2.500000
1093144899,0.500000,1.500000,2.500000
1094665299,0.500000,1.500000,2.500000
1101594399,0.500000,1.500000,2.500000
1102741899,0.500000,1.500000,2.500000
1107575199,0.500000,1.500000,2.500000
1110061599,0.500000,1.500000,2.500000
1114628199,0.500000,1.500000,2.500000
1115809499,0.500000,1.500000,2.500000
1117344399,0.500000,1.500000,2.500000
1120398299,0.500000,1.500000,2.500000
1122061399,0.500000,1.500000,2.500000
1124037299,0.500000,1.500000,2.500000
1131245199,0.500000,1.500000,2.500000
1133780799,0.500000,1.500000,2.500000
1135265099,0.500000,1.500000,2.500000
1143664999,0.500000,1.500000,2.500000
1145301199,0.500000,1.500000,2.500000
1151070799,0.500000,1.500000,2.500000
1154005899,0.500000,1.500000,2.500000
1155323299,0.500000,1.500000,2.500000
1160724099,0.500000,1.500000,2.500000
1162187599,0.500000,1.500000,2.500000
1164210899,0.500000,1.500000,2.500000
1166924999,0.500000,1.500000,2.500000
1169151899,0.500000,1.500000,2.500000
1176507999,0.500000,1.500000,2.500000
1177976699,0.500000,1.500000,2.500000
1189763799,0.500000,1.500000,2.500000
1191162899,0.500000,1.500000,2.500000
1197401099,0.500000,1.500000,2.500000
1198738799,0.500000,1.500000,2.500000
1202226099,0.500000,1.500000,2.500000
1203749599,0.500000,1.500000,2.500000
1208489399,0.500000,1.500000,2.500000
1209622499,0.500000,1.500000,2.500000
1212161299,0.500000,1.500000,2.500000
1213319499,0.500000,1.500000,2.500000
1215443199,0.500000,1.500000,2.500000
1222525199,0.500000,1.500000,2.500000
1224825299,0.500000,1.500000,2.500000
1233688199,0.500000,1.500000,2.500000
1235050299,0.500000,1.500000,2.500000
1241013899,0.500000,1.500000,2.500000
1242410399,0.500000,1.500000,2.500000
1244366599,0.500000,1.500000,2.500000
1246406499,0.500000,1.500000,2.500000
1252463399,0.500000,1.500000,2.500000
1254404499,0.500000,1.500000,2.500000
1257649399,0.500000,1.500000,2.500000
1259339799,0.500000,1.500000,2.500000
1260879199,0.500000,1.500000,2.500000
1263520999,0.500000,1.500000,2.500000
1269691399,0.500000,1.500000,2.500000
1272462499,0.500000,1.500000,2.500000
1273928499,0.500000,1.500000,2.500000
1281506099,0.500000,1.500000,2.500000
1286597899,0.500000,1.500000,2.500000
1291240199,0.500000,1.500000,2.500000
1292928999,0.500000,1.500000,2.500000
1297792999,0.500000,1.500000,2.500000
1299024199,0.500000,1.500000,2.500000
1300651199,0.500000,1.500000,2.500000
1303756999,0.500000,1.500000,2.500000
1305603299,0.500000,1.500000,2.500000
1315244099,0.500000,1.500000,2.500000
1316500999,0.500000,1.500000,2.500000
1325066799,0.500000,1.500000,2.500000
1326195599,0.500000,1.500000,2.500000
1331650699,0.500000,1.500000,2.500000
1332800599,0.500000,1.500000,2.500000
1337510099,0.500000,1.500000,2.500000
1338712599,0.500000,1.500000,2.500000
1344225199,0.500000,1.500000,2.500000
1345380799,0.500000,1.500000,2.500000
