t_ns,ch1_V,ch2_V,ch3_V
0,0.500000,1.500000,2.500000
1990500,0.500000,1.500000,2.500000
7405000,0.500000,1.500000,2.500000
8605000,0.500000,1.500000,2.500000
10109399,0.500000,1.500000,2.500000
11685099,0.500000,1.500000,2.500000
13395000,0.500000,1.500000,2.500000
14997899,0.500000,1.500000,2.500000
16581199,0.500000,1.500000,2.500000
18182899,0.500000,1.500000,2.500000
19788199,0.500000,1.500000,2.500000
21391200,0.500000,1.500000,2.500000
22993700,0.500000,1.500000,2.500000
24569499,0.500000,1.500000,2.500000
26150700,0.500000,1.500000,2.500000
27744799,0.500000,1.500000,2.500000
29452499,0.500000,1.500000,2.500000
31082900,0.500000,1.500000,2.500000
32609399,0.500000,1.500000,2.500000
34190200,0.500000,1.500000,2.500000
35766699,0.500000,1.500000,2.500000
37414600,0.500000,1.500000,2.500000
38998000,0.500000,1.500000,2.500000
40573799,0.500000,1.500000,2.500000
42119099,0.500000,1.500000,2.500000
44522500,0.500000,1.500000,2.500000
47599500,0.500000,1.500000,2.500000
49822200,0.500000,1.500000,2.500000
51457900,0.500000,1.500000,2.500000
55208700,0.500000,1.500000,2.500000
65485600,0.500000,1.500000,2.500000
66879300,0.500000,1.500000,2.500000
68376700,0.500000,1.500000,2.500000
71308400,0.500000,1.500000,2.500000
75855100,0.500000,1.500000,2.500000
83231000,0.500000,1.500000,2.500000
84393600,0.500000,1.500000,2.500000
91253400,0.500000,1.500000,2.500000
92981800,0.500000,1.500000,2.500000
95062899,0.500000,1.500000,2.500000
96659700,0.500000,1.500000,2.500000
101992800,0.500000,1.500000,2.500000
103622900,0.500000,1.500000,2.500000
106030299,0.500000,1.500000,2.500000
113160300,0.500000,1.500000,2.500000
114788300,0.500000,1.500000,2.500000
116409000,0.500000,1.500000,2.500000
118177199,0.500000,1.500000,2.500000
123696200,0.500000,1.500000,2.500000
125390799,0.500000,1.500000,2.500000
127042899,0.500000,1.500000,2.500000
128664299,0.500000,1.500000,2.500000
130365299,0.500000,1.500000,2.500000
134515500,0.500000,1.500000,2.500000
143104000,0.500000,1.500000,2.500000
145456300,0.500000,1.500000,2.500000
146686100,0.500000,1.500000,2.500000
148602200,0.500000,1.500000,2.500000
149722000,0.500000,1.500000,2.500000
151311000,0.500000,1.500000,2.500000
152932800,0.500000,1.500000,2.500000
154911600,0.500000,1.500000,2.500000
157380000,0.500000,1.500000,2.500000
162007200,0.500000,1.500000,2.500000
168437100,0.500000,1.500000,2.500000
171635099,0.500000,1.500000,2.500000
173252300,0.500000,1.500000,2.500000
174868300,0.500000,1.500000,2.500000
176474600,0.500000,1.500000,2.500000
178407999,0.500000,1.500000,2.500000
185565400,0.500000,1.500000,2.500000
187085199,0.500000,1.500000,2.500000
194690900,0.500000,1.500000,2.500000
195933700,0.500000,1.500000,2.500000
201698099,0.500000,1.500000,2.500000
203686699,0.500000,1.500000,2.500000
204810800,0.500000,1.500000,2.500000
207036100,0.500000,1.500000,2.500000
208439000,0.500000,1.500000,2.500000
212897700,0.500000,1.500000,2.500000
214077700,0.500000,1.500000,2.500000
215607800,0.500000,1.500000,2.500000
217538700,0.500000,1.500000,2.500000
219180899,0.500000,1.500000,2.500000
223030799,0.500000,1.500000,2.500000
230011899,0.500000,1.500000,2.500000
232048300,0.500000,1.500000,2.500000
234271200,0.500000,1.500000,2.500000
235898300,0.500000,1.500000,2.500000
238234399,0.500000,1.500000,2.500000
241657600,0.500000,1.500000,2.500000
250517599,0.500000,1.500000,2.500000
251887899,0.500000,1.500000,2.500000
253949400,0.500000,1.500000,2.500000
259382099,0.500000,1.500000,2.500000
261116699,0.500000,1.500000,2.500000
268097599,0.500000,1.500000,2.500000
270490100,0.500000,1.500000,2.500000
271628800,0.500000,1.500000,2.500000
276383700,0.500000,1.500000,2.500000
278335200,0.500000,1.500000,2.500000
279766200,0.500000,1.500000,2.500000
284766199,0.500000,1.500000,2.500000
285870300,0.500000,1.500000,2.500000
287369099,0.500000,1.500000,2.500000
288947200,0.500000,1.500000,2.500000
290509300,0.500000,1.500000,2.500000
292514699,0.500000,1.500000,2.500000
297865699,0.500000,1.500000,2.500000
304113099,0.500000,1.500000,2.500000
306390300,0.500000,1.500000,2.500000
307694900,0.500000,1.500000,2.500000
317044800,0.500000,1.500000,2.500000
319329700,0.500000,1.500000,2.500000
320950699,0.500000,1.500000,2.500000
327143800,0.500000,1.500000,2.500000
328534799,0.500000,1.500000,2.500000
330061400,0.500000,1.500000,2.500000
332188400,0.500000,1.500000,2.500000
335178699,0.500000,1.500000,2.500000
336782099,0.500000,1.500000,2.500000
338377400,0.500000,1.500000,2.500000
340122599,0.500000,1.500000,2.500000
344792399,0.500000,1.500000,2.500000
352770299,0.500000,1.500000,2.500000
353909899,0.500000,1.500000,2.500000
362117500,0.500000,1.500000,2.500000
363784599,0.500000,1.500000,2.500000
370743500,0.500000,1.500000,2.500000
372033899,0.500000,1.500000,2.500000
376970999,0.500000,1.500000,2.500000
379249899,0.500000,1.500000,2.500000
380941399,0.500000,1.500000,2.500000
382469299,0.500000,1.500000,2.500000
384690099,0.500000,1.500000,2.500000
389410399,0.500000,1.500000,2.500000
390733500,0.500000,1.500000,2.500000
392271099,0.500000,1.500000,2.500000
394964400,0.500000,1.500000,2.500000
398134200,0.500000,1.500000,2.500000
402445600,0.500000,1.500000,2.500000
408576699,0.500000,1.500000,2.500000
409906799,0.500000,1.500000,2.500000
417315099,0.500000,1.500000,2.500000
418488499,0.500000,1.500000,2.500000
420073300,0.500000,1.500000,2.500000
425765200,0.500000,1.500000,2.500000
427396799,0.500000,1.500000,2.500000
429831800,0.500000,1.500000,2.500000
431631300,0.500000,1.500000,2.500000
436607299,0.500000,1.500000,2.500000
437729299,0.500000,1.500000,2.500000
439351799,0.500000,1.500000,2.500000
441847100,0.500000,1.500000,2.500000
447775500,0.500000,1.500000,2.500000
454597299,0.500000,1.500000,2.500000
456211299,0.500000,1.500000,2.500000
464773799,0.500000,1.500000,2.500000
466138600,0.500000,1.500000,2.500000
467576700,0.500000,1.500000,2.500000
473672799,0.500000,1.500000,2.500000
474784099,0.500000,1.500000,2.500000
478849400,0.500000,1.500000,2.500000
480347600,0.500000,1.500000,2.500000
486887200,0.500000,1.500000,2.500000
488513800,0.500000,1.500000,2.500000
490911499,0.500000,1.500000,2.500000
494758100,0.500000,1.500000,2.500000
499398599,0.500000,1.500000,2.500000
505131400,0.500000,1.500000,2.500000
507581600,0.500000,1.500000,2.500000
508714700,0.500000,1.500000,2.500000
518388800,0.500000,1.500000,2.500000
519842300,0.500000,1.500000,2.500000
526221200,0.500000,1.500000,2.500000
527370700,0.500000,1.500000,2.500000
529113199,0.500000,1.500000,2.500000
530917900,0.500000,1.500000,2.500000
532489999,0.500000,1.500000,2.500000
537533100,0.500000,1.500000,2.500000
538652499,0.500000,1.500000,2.500000
540536799,0.500000,1.500000,2.500000
543126700,0.500000,1.500000,2.500000
548686699,0.500000,1.500000,2.500000
556341800,0.500000,1.500000,2.500000
558848699,0.500000,1.500000,2.500000
559944100,0.500000,1.500000,2.500000
561849800,0.500000,1.500000,2.500000
569650999,0.500000,1.500000,2.500000
570972000,0.500000,1.500000,2.500000
572689900,0.500000,1.500000,2.500000
578122300,0.500000,1.500000,2.500000
579282999,0.500000,1.500000,2.500000
582155399,0.500000,1.500000,2.500000
585532999,0.500000,1.500000,2.500000
586618100,0.500000,1.500000,2.500000
588265899,0.500000,1.500000,2.500000
589930900,0.500000,1.500000,2.500000
596538300,0.500000,1.500000,2.500000
606519799,0.500000,1.500000,2.500000
607944900,0.500000,1.500000,2.500000
609259400,0.500000,1.500000,2.500000
610871600,0.500000,1.500000,2.500000
612374800,0.500000,1.500000,2.500000
615728600,0.500000,1.500000,2.500000
621253400,0.500000,1.500000,2.500000
625597500,0.500000,1.500000,2.500000
633665200,0.500000,1.500000,2.500000
634824200,0.500000,1.500000,2.500000
636461200,0.500000,1.500000,2.500000
638077700,0.500000,1.500000,2.500000
645153400,0.500000,1.500000,2.500000
646754000,0.500000,1.500000,2.500000
648369399,0.500000,1.500000,2.500000
658537000,0.500000,1.500000,2.500000
659658600,0.500000,1.500000,2.500000
666196099,0.500000,1.500000,2.500000
668849200,0.500000,1.500000,2.500000
673701200,0.500000,1.500000,2.500000
674953800,0.500000,1.500000,2.500000
676523900,0.500000,1.500000,2.500000
678118000,0.500000,1.500000,2.500000
680695600,0.500000,1.500000,2.500000
685238600,0.500000,1.500000,2.500000
691089100,0.500000,1.500000,2.500000
693835199,0.500000,1.500000,2.500000
695223599,0.500000,1.500000,2.500000
696332799,0.500000,1.500000,2.500000
704075000,0.500000,1.500000,2.500000
705702699,0.500000,1.500000,2.500000
712539699,0.500000,1.500000,2.500000
714128200,0.500000,1.500000,2.500000
716175900,0.500000,1.500000,2.500000
717687000,0.500000,1.500000,2.500000
722252200,0.500000,1.500000,2.500000
723807900,0.500000,1.500000,2.500000
725332399,0.500000,1.500000,2.500000
726880900,0.500000,1.500000,2.500000
730143100,0.500000,1.500000,2.500000
734846799,0.500000,1.500000,2.500000
741917300,0.500000,1.500000,2.500000
