t_ns,ch1_V,ch2_V,ch3_V
0,0.500000,1.500000,2.500000
1341900,0.500000,1.500000,2.500000
8022699,0.500000,1.500000,2.500000
9494099,0.500000,1.500000,2.500000
10992399,0.500000,1.500000,2.500000
12928700,0.500000,1.500000,2.500000
15014000,0.500000,1.500000,2.500000
16993100,0.500000,1.500000,2.500000
18720500,0.500000,1.500000,2.500000
20366000,0.500000,1.500000,2.500000
22455800,0.500000,1.500000,2.500000
25990100,0.500000,1.500000,2.500000
27303499,0.500000,1.500000,2.500000
29582800,0.500000,1.500000,2.500000
30780100,0.500000,1.500000,2.500000
33597200,0.500000,1.500000,2.500000
35580600,0.500000,1.500000,2.500000
38891200,0.500000,1.500000,2.500000
44911000,0.500000,1.500000,2.500000
51345600,0.500000,1.500000,2.500000
52539399,0.500000,1.500000,2.500000
59099099,0.500000,1.500000,2.500000
60540200,0.500000,1.500000,2.500000
62020800,0.500000,1.500000,2.500000
65803099,0.500000,1.500000,2.500000
67259600,0.500000,1.500000,2.500000
69257600,0.500000,1.500000,2.500000
72688799,0.500000,1.500000,2.500000
80192300,0.500000,1.500000,2.500000
81511500,0.500000,1.500000,2.500000
83491099,0.500000,1.500000,2.500000
85623800,0.500000,1.500000,2.500000
89192400,0.500000,1.500000,2.500000
95414900,0.500000,1.500000,2.500000
98034300,0.500000,1.500000,2.500000
99543600,0.500000,1.500000,2.500000
103487500,0.500000,1.500000,2.500000
104745100,0.500000,1.500000,2.500000
107093099,0.500000,1.500000,2.500000
114657700,0.500000,1.500000,2.500000
115838600,0.500000,1.500000,2.500000
118532699,0.500000,1.500000,2.500000
123835800,0.500000,1.500000,2.500000
125136400,0.500000,1.500000,2.500000
127510199,0.500000,1.500000,2.500000
129264100,0.500000,1.500000,2.500000
130775300,0.500000,1.500000,2.500000
133839599,0.500000,1.500000,2.500000
135256200,0.500000,1.500000,2.500000
138181100,0.500000,1.500000,2.500000
141400500,0.500000,1.500000,2.500000
150289400,0.500000,1.500000,2.500000
160435999,0.500000,1.500000,2.500000
161974700,0.500000,1.500000,2.500000
163491300,0.500000,1.500000,2.500000
169091499,0.500000,1.500000,2.500000
170376200,0.500000,1.500000,2.500000
171912000,0.500000,1.500000,2.500000
174303400,0.500000,1.500000,2.500000
178197699,0.500000,1.500000,2.500000
179388000,0.500000,1.500000,2.500000
181974300,0.500000,1.500000,2.500000
185062700,0.500000,1.500000,2.500000
194407000,0.500000,1.500000,2.500000
195594700,0.500000,1.500000,2.500000
197705600,0.500000,1.500000,2.500000
199633200,0.500000,1.500000,2.500000
201820499,0.500000,1.500000,2.500000
206012900,0.500000,1.500000,2.500000
213233599,0.500000,1.500000,2.500000
214772899,0.500000,1.500000,2.500000
216973000,0.500000,1.500000,2.500000
221699300,0.500000,1.500000,2.500000
223048200,0.500000,1.500000,2.500000
230388600,0.500000,1.500000,2.500000
231592800,0.500000,1.500000,2.500000
234325600,0.500000,1.500000,2.500000
235918500,0.500000,1.500000,2.500000
237802700,0.500000,1.500000,2.500000
239079899,0.500000,1.500000,2.500000
241053800,0.500000,1.500000,2.500000
243066399,0.500000,1.500000,2.500000
245139300,0.500000,1.500000,2.500000
247140600,0.500000,1.500000,2.500000
249105200,0.500000,1.500000,2.500000
251071200,0.500000,1.500000,2.500000
253166499,0.500000,1.500000,2.500000
256529099,0.500000,1.500000,2.500000
257948700,0.500000,1.500000,2.500000
262316500,0.500000,1.500000,2.500000
267337900,0.500000,1.500000,2.500000
269682999,0.500000,1.500000,2.500000
273468200,0.500000,1.500000,2.500000
276979900,0.500000,1.500000,2.500000
285556900,0.500000,1.500000,2.500000
286820900,0.500000,1.500000,2.500000
289103900,0.500000,1.500000,2.500000
