t_ns,ch1_V,ch2_V,ch3_V
0,0.500000,1.500000,2.500000
1553100,0.500000,1.500000,2.500000
7645099,0.500000,1.500000,2.500000
9300999,0.500000,1.500000,2.500000
11037000,0.500000,1.500000,2.500000
12624900,0.500000,1.500000,2.500000
15742000,0.500000,1.500000,2.500000
16881900,0.500000,1.500000,2.500000
18939200,0.500000,1.500000,2.500000
21071700,0.500000,1.500000,2.500000
25648100,0.500000,1.500000,2.500000
26859999,0.500000,1.500000,2.500000
28480200,0.500000,1.500000,2.500000
31254000,0.500000,1.500000,2.500000
33189699,0.500000,1.500000,2.500000
38631700,0.500000,1.500000,2.500000
39939200,0.500000,1.500000,2.500000
42497000,0.500000,1.500000,2.500000
43953000,0.500000,1.500000,2.500000
47051699,0.500000,1.500000,2.500000
48105599,0.500000,1.500000,2.500000
50502799,0.500000,1.500000,2.500000
54529900,0.500000,1.500000,2.500000
56170600,0.500000,1.500000,2.500000
57775100,0.500000,1.500000,2.500000
58928899,0.500000,1.500000,2.500000
60716599,0.500000,1.500000,2.500000
64005100,0.500000,1.500000,2.500000
65712900,0.500000,1.500000,2.500000
67314899,0.500000,1.500000,2.500000
70071100,0.500000,1.500000,2.500000
76518399,0.500000,1.500000,2.500000
80231100,0.500000,1.500000,2.500000
85629100,0.500000,1.500000,2.500000
87924400,0.500000,1.500000,2.500000
88987800,0.500000,1.500000,2.500000
90526400,0.500000,1.500000,2.500000
92054599,0.500000,1.500000,2.500000
93612900,0.500000,1.500000,2.500000
95195100,0.500000,1.500000,2.500000
96756899,0.500000,1.500000,2.500000
98798400,0.500000,1.500000,2.500000
100894199,0.500000,1.500000,2.500000
103333300,0.500000,1.500000,2.500000
104816899,0.500000,1.500000,2.500000
108341999,0.500000,1.500000,2.500000
109924900,0.500000,1.500000,2.500000
112349000,0.500000,1.500000,2.500000
115941900,0.500000,1.500000,2.500000
117050100,0.500000,1.500000,2.500000
120261399,0.500000,1.500000,2.500000
123277999,0.500000,1.500000,2.500000
128693400,0.500000,1.500000,2.500000
129799399,0.500000,1.500000,2.500000
133239000,0.500000,1.500000,2.500000
134445800,0.500000,1.500000,2.500000
136261899,0.500000,1.500000,2.500000
137357200,0.500000,1.500000,2.500000
141296000,0.500000,1.500000,2.500000
143871200,0.500000,1.500000,2.500000
145724299,0.500000,1.500000,2.500000
148059300,0.500000,1.500000,2.500000
150390800,0.500000,1.500000,2.500000
153675499,0.500000,1.500000,2.500000
160724000,0.500000,1.500000,2.500000
166056900,0.500000,1.500000,2.500000
167519100,0.500000,1.500000,2.500000
171089199,0.500000,1.500000,2.500000
173661900,0.500000,1.500000,2.500000
174707500,0.500000,1.500000,2.500000
176628599,0.500000,1.500000,2.500000
178704099,0.500000,1.500000,2.500000
181156799,0.500000,1.500000,2.500000
183067500,0.500000,1.500000,2.500000
184486199,0.500000,1.500000,2.500000
186488400,0.500000,1.500000,2.500000
187626500,0.500000,1.500000,2.500000
189204299,0.500000,1.500000,2.500000
190774900,0.500000,1.500000,2.500000
192701699,0.500000,1.500000,2.500000
193909300,0.500000,1.500000,2.500000
195517899,0.500000,1.500000,2.500000
197702099,0.500000,1.500000,2.500000
199319999,0.500000,1.500000,2.500000
201081999,0.500000,1.500000,2.500000
204586899,0.500000,1.500000,2.500000
205647399,0.500000,1.500000,2.500000
207539199,0.500000,1.500000,2.500000
209844600,0.500000,1.500000,2.500000
214337700,0.500000,1.500000,2.500000
215464200,0.500000,1.500000,2.500000
221451700,0.500000,1.500000,2.500000
222584600,0.500000,1.500000,2.500000
229752200,0.500000,1.500000,2.500000
230871799,0.500000,1.500000,2.500000
234491900,0.500000,1.500000,2.500000
235598899,0.500000,1.500000,2.500000
237226299,0.500000,1.500000,2.500000
238341600,0.500000,1.500000,2.500000
239936600,0.500000,1.500000,2.500000
241542900,0.500000,1.500000,2.500000
243132800,0.500000,1.500000,2.500000
244670699,0.500000,1.500000,2.500000
246475200,0.500000,1.500000,2.500000
249302000,0.500000,1.500000,2.500000
250407300,0.500000,1.500000,2.500000
251995099,0.500000,1.500000,2.500000
254346399,0.500000,1.500000,2.500000
260787200,0.500000,1.500000,2.500000
267877600,0.500000,1.500000,2.500000
268965399,0.500000,1.500000,2.500000
274488600,0.500000,1.500000,2.500000
278142499,0.500000,1.500000,2.500000
279418799,0.500000,1.500000,2.500000
280965400,0.500000,1.500000,2.500000
282502100,0.500000,1.500000,2.500000
284045899,0.500000,1.500000,2.500000
285652200,0.500000,1.500000,2.500000
287269400,0.500000,1.500000,2.500000
288895300,0.500000,1.500000,2.500000
290517000,0.500000,1.500000,2.500000
292283599,0.500000,1.500000,2.500000
295516300,0.500000,1.500000,2.500000
296637100,0.500000,1.500000,2.500000
302098000,0.500000,1.500000,2.500000
303204700,0.500000,1.500000,2.500000
304969999,0.500000,1.500000,2.500000
307380899,0.500000,1.500000,2.500000
312019199,0.500000,1.500000,2.500000
314560400,0.500000,1.500000,2.500000
318287499,0.500000,1.500000,2.500000
320055600,0.500000,1.500000,2.500000
321620399,0.500000,1.500000,2.500000
323220300,0.500000,1.500000,2.500000
324765899,0.500000,1.500000,2.500000
326295999,0.500000,1.500000,2.500000
327826200,0.500000,1.500000,2.500000
329369799,0.500000,1.500000,2.500000
330905100,0.500000,1.500000,2.500000
332463300,0.500000,1.500000,2.500000
333988999,0.500000,1.500000,2.500000
335533999,0.500000,1.500000,2.500000
337907599,0.500000,1.500000,2.500000
340365000,0.500000,1.500000,2.500000
343384599,0.500000,1.500000,2.500000
344435200,0.500000,1.500000,2.500000
347741700,0.500000,1.500000,2.500000
350472799,0.500000,1.500000,2.500000
351541000,0.500000,1.500000,2.500000
353354699,0.500000,1.500000,2.500000
354470400,0.500000,1.500000,2.500000
355951800,0.500000,1.500000,2.500000
357509200,0.500000,1.500000,2.500000
359154099,0.500000,1.500000,2.500000
360750599,0.500000,1.500000,2.500000
362362400,0.500000,1.500000,2.500000
363863899,0.500000,1.500000,2.500000
365399900,0.500000,1.500000,2.500000
366950700,0.500000,1.500000,2.500000
368499500,0.500000,1.500000,2.500000
370130000,0.500000,1.500000,2.500000
371720299,0.500000,1.500000,2.500000
373314999,0.500000,1.500000,2.500000
375169600,0.500000,1.500000,2.500000
376704499,0.500000,1.500000,2.500000
378731400,0.500000,1.500000,2.500000
380461400,0.500000,1.500000,2.500000
381495300,0.500000,1.500000,2.500000
384338099,0.500000,1.500000,2.500000
387277200,0.500000,1.500000,2.500000
388342999,0.500000,1.500000,2.500000
391566199,0.500000,1.500000,2.500000
392646699,0.500000,1.500000,2.500000
394421099,0.500000,1.500000,2.500000
395522200,0.500000,1.500000,2.500000
397384900,0.500000,1.500000,2.500000
398475100,0.500000,1.500000,2.500000
400031600,0.500000,1.500000,2.500000
401707199,0.500000,1.500000,2.500000
403310800,0.500000,1.500000,2.500000
404943900,0.500000,1.500000,2.500000
406591200,0.500000,1.500000,2.500000
408135300,0.500000,1.500000,2.500000
409684500,0.500000,1.500000,2.500000
411195799,0.500000,1.500000,2.500000
412738600,0.500000,1.500000,2.500000
414259500,0.500000,1.500000,2.500000
415804999,0.500000,1.500000,2.500000
417459900,0.500000,1.500000,2.500000
419049099,0.500000,1.500000,2.500000
420588799,0.500000,1.500000,2.500000
422163600,0.500000,1.500000,2.500000
423693400,0.500000,1.500000,2.500000
425289400,0.500000,1.500000,2.500000
426882899,0.500000,1.500000,2.500000
429445800,0.500000,1.500000,2.500000
432609900,0.500000,1.500000,2.500000
434642699,0.500000,1.500000,2.500000
436206099,0.500000,1.500000,2.500000
439920400,0.500000,1.500000,2.500000
446265200,0.500000,1.500000,2.500000
447599400,0.500000,1.500000,2.500000
448857399,0.500000,1.500000,2.500000
454409700,0.500000,1.500000,2.500000
455623599,0.500000,1.500000,2.500000
459623599,0.500000,1.500000,2.500000
461644900,0.500000,1.500000,2.500000
464611299,0.500000,1.500000,2.500000
466617500,0.500000,1.500000,2.500000
468621899,0.500000,1.500000,2.500000
470584599,0.500000,1.500000,2.500000
472567299,0.500000,1.500000,2.500000
474619100,0.500000,1.500000,2.500000
478149499,0.500000,1.500000,2.500000
479493500,0.500000,1.500000,2.500000
481827700,0.500000,1.500000,2.500000
485322499,0.500000,1.500000,2.500000
492341199,0.500000,1.500000,2.500000
493555100,0.500000,1.500000,2.500000
501178899,0.500000,1.500000,2.500000
503603099,0.500000,1.500000,2.500000
505691899,0.500000,1.500000,2.500000
510162600,0.500000,1.500000,2.500000
511529199,0.500000,1.500000,2.500000
514161999,0.500000,1.500000,2.500000
516140200,0.500000,1.500000,2.500000
518145000,0.500000,1.500000,2.500000
519825800,0.500000,1.500000,2.500000
522464699,0.500000,1.500000,2.500000
526820999,0.500000,1.500000,2.500000
528179400,0.500000,1.500000,2.500000
530802300,0.500000,1.500000,2.500000
532003000,0.500000,1.500000,2.500000
535076899,0.500000,1.500000,2.500000
539551599,0.500000,1.500000,2.500000
548049500,0.500000,1.500000,2.500000
549362899,0.500000,1.500000,2.500000
550924199,0.500000,1.500000,2.500000
558437400,0.500000,1.500000,2.500000
561634300,0.500000,1.500000,2.500000
563089700,0.500000,1.500000,2.500000
564875299,0.500000,1.500000,2.500000
568678100,0.500000,1.500000,2.500000
570375299,0.500000,1.500000,2.500000
574130300,0.500000,1.500000,2.500000
575321099,0.500000,1.500000,2.500000
577870300,0.500000,1.500000,2.500000
579356499,0.500000,1.500000,2.500000
581033000,0.500000,1.500000,2.500000
586565199,0.500000,1.500000,2.500000
594992099,0.500000,1.500000,2.500000
599063499,0.500000,1.500000,2.500000
600311100,0.500000,1.500000,2.500000
601946399,0.500000,1.500000,2.500000
609083600,0.500000,1.500000,2.500000
610230600,0.500000,1.500000,2.500000
616280200,0.500000,1.500000,2.500000
617738699,0.500000,1.500000,2.500000
620273400,0.500000,1.500000,2.500000
622316900,0.500000,1.500000,2.500000
630135999,0.500000,1.500000,2.500000
632334399,0.500000,1.500000,2.500000
633907900,0.500000,1.500000,2.500000
638030800,0.500000,1.500000,2.500000
642376800,0.500000,1.500000,2.500000
651708299,0.500000,1.500000,2.500000
654661900,0.500000,1.500000,2.500000
655968400,0.500000,1.500000,2.500000
657286900,0.500000,1.500000,2.500000
659850600,0.500000,1.500000,2.500000
664061100,0.500000,1.500000,2.500000
665712299,0.500000,1.500000,2.500000
667495399,0.500000,1.500000,2.500000
669994600,0.500000,1.500000,2.500000
671513399,0.500000,1.500000,2.500000
673341000,0.500000,1.500000,2.500000
681106600,0.500000,1.500000,2.500000
682980800,0.500000,1.500000,2.500000
684176299,0.500000,1.500000,2.500000
690158199,0.500000,1.500000,2.500000
698718100,0.500000,1.500000,2.500000
699900599,0.500000,1.500000,2.500000
705381899,0.500000,1.500000,2.500000
706538899,0.500000,1.500000,2.500000
714019899,0.500000,1.500000,2.500000
715213000,0.500000,1.500000,2.500000
717840999,0.500000,1.500000,2.500000
721729400,0.500000,1.500000,2.500000
723813399,0.500000,1.500000,2.500000
724922800,0.500000,1.500000,2.500000
733794899,0.500000,1.500000,2.500000
735202199,0.500000,1.500000,2.500000
737404200,0.500000,1.500000,2.500000
