t_s,amp
0.000000,0.011078
0.010000,0.009003
0.020000,0.014801
0.023220,0.010590
0.033220,0.012299
0.043220,0.011414
0.046440,0.013062
0.056440,0.012573
0.066440,0.006714
0.069660,0.012299
0.079660,0.011414
0.089660,0.013947
0.092880,0.015656
0.102880,0.015533
0.112880,0.010010
0.116100,0.007935
0.126100,0.010345
0.136100,0.007843
0.139320,0.013031
0.149320,0.014069
0.159320,0.016998
0.162540,0.014618
0.172540,0.008331
0.182540,0.008301
0.185760,0.008972
0.195760,0.013580
0.205760,0.009613
0.208980,0.013702
0.218980,0.017090
0.228980,0.008514
0.232200,0.011810
0.242200,0.011505
0.252200,0.012299
0.255420,0.014526
0.265420,0.013916
0.275420,0.011108
0.278639,0.019501
0.288639,0.022003
0.298639,0.017242
0.301859,0.020416
0.311859,0.021790
0.321859,0.014435
0.325079,0.021362
0.335079,0.017181
0.345079,0.010223
0.348299,0.013641
0.358299,0.014923
0.368299,0.012390
0.371519,0.016022
0.381519,0.011230
0.391519,0.010223
0.394739,0.012756
0.404739,0.010956
0.414739,0.008545
0.417959,0.014771
0.427959,0.015686
0.437959,0.019348
0.441179,0.022369
0.451179,0.021027
0.461179,0.015564
0.464399,0.018707
0.474399,0.031830
0.484399,0.016113
0.487619,0.016571
0.497619,0.008636
0.507619,0.007599
0.510839,0.011292
0.520839,0.010254
0.530839,0.009918
0.534059,0.013855
0.544059,0.009216
0.554059,0.005798
0.557279,0.011871
0.567279,0.010345
0.577279,0.011902
0.580499,0.012604
0.590499,0.011383
0.600499,0.011078
0.603719,0.010681
0.613719,0.010040
0.623719,0.013245
0.626939,0.009125
0.636939,0.012268
0.646939,0.011780
0.650159,0.009674
0.660159,0.011078
0.670159,0.012756
0.673379,0.012787
0.683379,0.014038
0.693379,0.010010
0.696599,0.013275
0.706599,0.013000
0.716599,0.015106
0.719819,0.011810
0.729819,0.017609
0.739819,0.008789
0.743039,0.018799
0.753039,0.017181
0.763039,0.010193
0.766259,0.013428
0.776259,0.012085
0.786259,0.014832
0.789478,0.015411
0.799478,0.012146
0.809478,0.014038
0.812698,0.016266
0.822698,0.014160
0.832698,0.013031
0.835918,0.009644
0.845918,0.014404
0.855918,0.009399
0.859138,0.014404
0.869138,0.011749
0.879138,0.005981
0.882358,0.012085
0.892358,0.009430
0.902358,0.006622
0.905578,0.013092
0.915578,0.009247
0.925578,0.013824
0.928798,0.012543
0.938798,0.012329
0.948798,0.007477
0.952018,0.010010
0.962018,0.008911
0.972018,0.009735
0.975238,0.008118
0.985238,0.012421
0.995238,0.010010
0.998458,0.008362
1.008458,0.010956
1.018458,0.008972
1.021678,0.009033
1.031678,0.010681
1.041678,0.011047
1.044898,0.013824
1.054898,0.008179
1.064898,0.006714
1.068118,0.012329
1.078118,0.010101
1.088118,0.006836
1.091338,0.010986
1.101338,0.010193
1.111338,0.004974
1.114558,0.011292
1.124558,0.011017
1.134558,0.010742
1.137778,0.012207
1.147778,0.011444
1.157778,0.007996
1.160998,0.010956
1.170998,0.012177
1.180998,0.006165
1.184218,0.012573
1.194218,0.008240
1.204218,0.006836
1.207438,0.008606
1.217438,0.008972
1.227438,0.009460
1.230658,0.011353
1.240658,0.009888
1.250658,0.008362
1.253878,0.013275
1.263878,0.012665
1.273878,0.007751
1.277098,0.008148
1.287098,0.013824
1.297098,0.006836
1.300317,0.010437
1.310317,0.011108
1.320317,0.007751
1.323537,0.012695
1.333537,0.008484
1.343537,0.003998
1.346757,0.009918
1.356757,0.008667
1.366757,0.009460
1.369977,0.010956
1.379977,0.013458
1.389977,0.008820
1.393197,0.006470
1.403197,0.011810
1.413197,0.009949
1.416417,0.011292
1.426417,0.013458
1.436417,0.006805
1.439637,0.009949
1.449637,0.349701
1.459637,0.031830
1.462857,0.024872
1.472857,0.015564
1.482857,0.013336
1.486077,0.014648
1.496077,0.010010
1.506077,0.011230
1.509297,0.008728
1.519297,0.012207
1.529297,0.009247
1.532517,0.012604
1.542517,0.011017
1.552517,0.008820
1.555737,0.010803
