t_s,amp
0.000000,0.007294
0.010000,0.011261
0.020000,0.010101
0.023220,0.011169
0.033220,0.016327
0.043220,0.013733
0.046440,0.015198
0.056440,0.026276
0.066440,0.022430
0.069660,0.015289
0.079660,0.018951
0.089660,0.018494
0.092880,0.017639
0.102880,0.018127
0.112880,0.013062
0.116100,0.021362
0.126100,0.024475
0.136100,0.020630
0.139320,0.022400
0.149320,0.021942
0.159320,0.009918
0.162540,0.015320
0.172540,0.012909
0.182540,0.007263
0.185760,0.015228
0.195760,0.013214
0.205760,0.009064
0.208980,0.018036
0.218980,0.014374
0.228980,0.018677
0.232200,0.015015
0.242200,0.019043
0.252200,0.018768
0.255420,0.019806
0.265420,0.018768
0.275420,0.017303
0.278639,0.016235
0.288639,0.019104
0.298639,0.013184
0.301859,0.016693
0.311859,0.015656
0.321859,0.011475
0.325079,0.021332
0.335079,0.022095
0.345079,0.020721
0.348299,0.026428
0.358299,0.019135
0.368299,0.025360
0.371519,0.021545
0.381519,0.023041
0.391519,0.034454
0.394739,0.029480
0.404739,0.028229
0.414739,0.020569
0.417959,0.019196
0.427959,0.022766
0.437959,0.014465
0.441179,0.018005
0.451179,0.024506
0.461179,0.014587
0.464399,0.022736
0.474399,0.016846
0.484399,0.015656
0.487619,0.022430
0.497619,0.018158
0.507619,0.016388
0.510839,0.023682
0.520839,0.020355
0.530839,0.007690
0.534059,0.031464
0.544059,0.021606
0.554059,0.023560
0.557279,0.036377
0.567279,0.034302
0.577279,0.021423
0.580499,0.022308
0.590499,0.020508
0.600499,0.012207
0.603719,0.016113
0.613719,0.018219
0.623719,0.007538
0.626939,0.018585
0.636939,0.017181
0.646939,0.016052
0.650159,0.018036
0.660159,0.019073
0.670159,0.019531
0.673379,0.015594
0.683379,0.016113
0.693379,0.015778
0.696599,0.017181
0.706599,0.013184
0.716599,0.008911
0.719819,0.013947
0.729819,0.012207
0.739819,0.006622
0.743039,0.012421
0.753039,0.015411
0.763039,0.008728
0.766259,0.011597
0.776259,0.009369
0.786259,0.011627
0.789478,0.012054
0.799478,0.011505
0.809478,0.008789
0.812698,0.013428
0.822698,0.009949
0.832698,0.005280
0.835918,0.011292
0.845918,0.012177
0.855918,0.006165
0.859138,0.010986
0.869138,0.011627
0.879138,0.006653
0.882358,0.006897
0.892358,0.009827
0.902358,0.011536
0.905578,0.010559
0.915578,0.012817
0.925578,0.011261
0.928798,0.012787
0.938798,0.013245
0.948798,0.007599
0.952018,0.018768
0.962018,0.011688
0.972018,0.014862
0.975238,0.013367
0.985238,0.011932
0.995238,0.009583
0.998458,0.013947
1.008458,0.014404
1.018458,0.012268
1.021678,0.013550
1.031678,0.013489
1.041678,0.012665
1.044898,0.016144
1.054898,0.012787
1.064898,0.013336
1.068118,0.014038
1.078118,0.013123
1.088118,0.008179
1.091338,0.008759
1.101338,0.008087
1.111338,0.012878
1.114558,0.008759
1.124558,0.018311
1.134558,0.013153
1.137778,0.013214
1.147778,0.010468
1.157778,0.006958
1.160998,0.012909
1.170998,0.012695
1.180998,0.010498
1.184218,0.012054
1.194218,0.010529
1.204218,0.008209
1.207438,0.011841
1.217438,0.010132
1.227438,0.010895
1.230658,0.011475
1.240658,0.011627
1.250658,0.009430
1.253878,0.011230
1.263878,0.014191
1.273878,0.010956
1.277098,0.008423
1.287098,0.382477
1.297098,0.127106
1.300317,0.037476
1.310317,0.023346
1.320317,0.015930
1.323537,0.014801
1.333537,0.015137
1.343537,0.014313
1.346757,0.018524
1.356757,0.015991
1.366757,0.018524
1.369977,0.022278
1.379977,0.022461
1.389977,0.021576
1.393197,0.030975
1.403197,0.029938
1.413197,0.020294
1.416417,0.039001
1.426417,0.042572
1.436417,0.031311
1.439637,0.033386
1.449637,0.031555
1.459637,0.020691
1.462857,0.039307
1.472857,0.036713
1.482857,0.027161
1.486077,0.033356
1.496077,0.037750
1.506077,0.035980
1.509297,0.035767
1.519297,0.037506
1.529297,0.022064
1.532517,0.029480
1.542517,0.024567
1.552517,0.027924
1.555737,0.022522
1.565737,0.019897
1.575737,0.023254
1.578957,0.024536
1.588957,0.023682
1.598957,0.025238
1.602177,0.024750
1.612177,0.016876
1.622177,0.016541
1.625397,0.028748
1.635397,0.031403
1.645397,0.028961
1.648617,0.030182
1.658617,0.020050
1.668617,0.025269
1.671837,0.018188
1.681837,0.025177
1.691837,0.019440
1.695057,0.019684
1.705057,0.017975
1.715057,0.022858
1.718277,0.014557
1.728277,0.014923
1.738277,0.021515
1.741497,0.021301
1.751497,0.020050
1.761497,0.015015
1.764717,0.028717
1.774717,0.025543
1.784717,0.020447
1.787937,0.022522
1.797937,0.034485
1.807937,0.020203
1.811156,0.019928
1.821156,0.022614
1.831156,0.013184
1.834376,0.024109
1.844376,0.017731
1.854376,0.020355
1.857596,0.015747
1.867596,0.021851
1.877596,0.016754
1.880816,0.017853
1.890816,0.015533
1.900816,0.010773
1.904036,0.019928
1.914036,0.015259
1.924036,0.015411
1.927256,0.019501
1.937256,0.017273
1.947256,0.015686
1.950476,0.034180
1.960476,0.018158
1.970476,0.012115
1.973696,0.019928
1.983696,0.014343
1.993696,0.015930
1.996916,0.012573
2.006916,0.015961
2.016916,0.015503
2.020136,0.017700
2.030136,0.012939
2.040136,0.012787
