frame_idx,t_ns
0,0
1,33088125
2,67671875
3,98665750
4,131773833
5,164895375
6,197555500
7,229972250
8,265280167
9,297018667
10,330201042
11,363030375
12,395911083
13,428683292
14,463605667
15,494952500
16,528898750
17,561303458
18,594066333
19,625967167
20,662078125
21,693576500
22,725964292
23,757934750
24,792461333
25,824623708
26,856851667
27,891411250
28,922815000
29,956535750
30,1022077583
31,1055177708
32,1088357833
33,1122722083
34,1154520208
35,1187398083
36,1220352500
37,1253814333
38,1286296083
39,1320626708
40,1352549458
41,1385349375
42,1418539292
43,1451524417
44,1484526667
45,1518798083
46,1550753167
47,1583495458
48,1617010958
49,1649618625
50,1682423583
51,1719384500
52,1751708667
53,1782590750
54,1815945167
55,1847294708
56,1880194458
57,1915451667
58,1947761417
59,1980101917
60,2011977625
61,2044809000
62,2078073708
63,2112368583
64,2144461417
65,2177280958
66,2211056208
67,2244066542
68,2275394875
69,2311357167
70,2342010542
71,2374052417
72,2408007375
73,2442064708
74,2473725042
75,2508934333
76,2540925375
77,2573054708
78,2606643708
79,2640472542
80,2672753375
81,2707551583
82,2739056333
83,2773089125
84,2807875750
85,2840111417
86,2872525583
87,2904646083
88,2936884792
89,2969785000
90,3005497458
91,3038836292
92,3070480208
93,3103069750
94,3134935375
95,3167313292
96,3200302708
97,3233227875
98,3266917917
99,3334152792
100,3365430167
101,3398445125
102,3431886708
103,3464797792
104,3497946125
105,3532163167
106,3563454667
107,3596950500
108,3629570583
109,3662333875
110,3695334542
111,3729830042
112,3761838667
113,3794468625
114,3827290042
115,3861993375
116,3896820833
117,3930406458
118,3961014958
119,3994420583
120,4026648125
121,4058428958
