frame_idx,t_ns
0,0
1,31369666
2,66291791
3,97752583
4,130780083
5,163818291
6,196422958
7,229991083
8,264381541
9,295648916
10,329209625
11,362672291
12,395280375
13,428340000
14,463680583
15,494222958
16,527087708
17,560694375
18,594249500
19,625233083
20,660143708
21,693531083
22,725229250
23,757259125
24,790028708
25,823089500
26,855765083
27,888901291
28,923227458
29,988215041
30,1021745041
31,1054599833
32,1087087375
33,1120196541
34,1154813708
35,1186394541
36,1219682958
37,1252630291
38,1285626250
39,1318758333
40,1352959666
41,1384252666
42,1417633250
43,1451235000
44,1483922000
45,1516349541
46,1552834041
47,1582184666
48,1618872166
49,1651365416
50,1683913708
51,1715178166
52,1751691916
53,1779879500
54,1816175000
55,1847930041
56,1880843291
57,1914941333
58,1946048041
59,1978731750
60,2011474333
61,2043766000
62,2077134041
63,2109813458
64,2143823708
65,2175979208
66,2209123875
67,2242590875
68,2275362125
69,2309011375
70,2343392250
71,2374277916
72,2407991000
73,2441024250
74,2473722958
75,2506634125
76,2541205166
77,2572376833
78,2605505250
79,2638359333
80,2672083833
81,2705430125
82,2740213083
83,2771447083
84,2803112291
85,2836860541
86,2869111458
87,2906418583
88,2938423958
89,2971152916
90,3002718375
91,3035740333
92,3099682583
93,3132872041
94,3167285916
95,3199947833
96,3231870833
97,3264679708
98,3297658708
99,3330694750
100,3365225833
101,3396993500
102,3430553041
103,3462499541
104,3496047958
105,3529408375
106,3563052666
107,3595422750
108,3627252916
109,3660127666
110,3692665708
111,3725441708
112,3762376541
113,3797812125
114,3829043083
115,3860375333
116,3893666458
117,3925729958
118,3964688625
119,3990473291
120,4029151166
