frame_idx,t_ns
0,0
1,34765542
2,66858417
3,100197042
4,134456625
5,165940292
6,199734000
7,232764125
8,264621083
9,297889875
10,332229333
11,363397667
12,397602958
13,429102875
14,462293958
15,495195917
16,530265708
17,562204292
18,595196833
19,629579708
20,661156625
21,694372458
22,727075750
23,763678500
24,794724042
25,827845125
26,860126958
27,895386125
28,924056542
29,958675042
30,991430417
31,1023123333
32,1056741292
33,1090631042
34,1123881667
35,1156428333
36,1189095250
37,1221170083
38,1253740917
39,1287274750
40,1320280667
41,1354942917
42,1388073083
43,1420955667
44,1453612250
45,1487187792
46,1518560375
47,1553560875
48,1587247125
49,1618693500
50,1652105833
51,1685934708
52,1717609250
53,1754319292
54,1785898458
55,1819368667
56,1852288250
57,1883819125
58,1917024292
59,1948742750
60,1984636875
61,2017869083
62,2049034000
63,2082184750
64,2113921792
65,2146049125
66,2179878792
67,2212042542
68,2244681250
69,2277283542
70,2343038625
71,2376195208
72,2410054458
73,2442167792
74,2475876625
75,2508641583
76,2541286125
77,2574576250
78,2609564583
79,2641248875
80,2673475583
81,2706195833
82,2740454583
83,2774002208
84,2808472583
85,2842906375
86,2874491000
87,2908149875
88,2939829375
89,2975341750
90,3009034167
91,3039048958
92,3073306000
93,3106667625
94,3139632458
95,3173057667
96,3207215042
97,3237165833
98,3270256542
99,3301685167
100,3335744750
101,3367114583
102,3401313500
103,3433003292
104,3467364083
105,3499622542
106,3531403167
107,3564327958
108,3598036042
109,3630372083
110,3663305000
111,3695984583
112,3729590375
113,3763420875
114,3797867625
115,3829413625
116,3862548708
117,3898559250
118,3929253708
119,3964409958
120,3998534292
121,4029173333
122,4062154125
123,4093547208
124,4127463000
125,4159406958
126,4192825708
127,4224865750
128,4258101500
129,4291031625
130,4361890500
131,4389675125
132,4423835125
133,4456568667
134,4490514833
135,4522147208
136,4556394667
137,4588353667
