frame_idx,t_ns
0,0
1,32696666
2,65790666
3,101438291
4,130514166
5,163373791
6,196895666
7,230472041
8,263116666
9,297704291
10,329578416
11,362083000
12,395532666
13,428841166
14,461578291
15,498288541
16,527651875
17,559941041
18,593820875
19,626575916
20,658501583
21,692852125
22,757671791
23,789787375
24,823420250
25,856447416
26,889952083
27,923102166
28,955950125
29,989154208
30,1021818916
31,1054750291
32,1088453875
33,1122806041
34,1154103375
35,1187199958
36,1220014041
37,1253382000
38,1285468916
39,1320667750
40,1352485291
41,1385555125
42,1417819208
43,1450641250
44,1484208666
45,1516628583
46,1550872333
47,1582039750
48,1616454541
49,1650800833
50,1683733541
51,1716990541
52,1751730791
53,1781015416
54,1815884166
55,1848439916
56,1879993625
57,1912392250
58,1946931750
59,1978798541
60,2012014750
61,2044958833
62,2078604083
63,2111309000
64,2145466125
65,2176886083
66,2209971375
67,2243456166
68,2276404375
69,2309335291
70,2343805625
71,2375793625
72,2408518500
73,2440639208
74,2474733208
75,2506793500
76,2542467375
77,2573652500
78,2606372208
79,2639402041
80,2674434708
81,2706529916
82,2740735125
83,2772263583
84,2805619375
85,2837068083
86,2873024541
87,2906658541
88,2937457791
89,2970951333
90,3002491583
91,3034713875
92,3067778958
93,3100931041
94,3134869166
95,3167117208
96,3200325333
97,3233278916
98,3299630166
99,3332305125
100,3366917208
101,3397942291
102,3432035416
103,3464501000
104,3497150458
105,3530452833
106,3565191875
107,3597511375
108,3629387125
109,3662479916
110,3695337166
111,3730157166
112,3765519458
113,3797089750
114,3828265333
115,3862481916
116,3894843583
117,3926799375
118,3964665166
119,3997225541
120,4028147500
121,4060425416
122,4092577166
123,4125669708
124,4157776666
125,4189669166
126,4223139875
127,4256043666
128,4288477416
129,4321496875
130,4355850333
131,4388073750
132,4421400000
133,4454739166
134,4487175916
135,4520619916
136,4554750208
137,4586589541
138,4619250125
139,4652931291
140,4685327125
141,4718503500
142,4755845958
143,4785633125
144,4821923875
145,4854254708
146,4886146500
147,4918933750
148,4952348916
149,4984089958
150,5015295625
151,5048342250
