frame_idx,t_ns
0,0
1,33185042
2,62760959
3,97448667
4,129274417
5,162418542
6,195221375
7,228438000
8,261716000
9,296034834
10,327558250
11,360486834
12,393898000
13,427071709
14,459811917
15,494298750
16,525083459
17,557672500
18,591772042
19,624609875
20,658159167
21,692778584
22,724447334
23,756963459
24,790338917
25,823453584
26,855916959
27,890683625
28,921903750
29,954885250
30,987673917
31,1020868875
32,1055056125
33,1089612375
34,1152103292
35,1184734709
36,1217284834
37,1252566584
38,1284104250
39,1318070875
40,1349982709
41,1382330292
42,1415295750
43,1448486875
44,1481785834
45,1516396000
46,1548665959
47,1582944125
48,1615368959
49,1647879500
50,1680864709
51,1715044042
52,1746728792
53,1780132084
54,1812980417
55,1845715209
56,1878911584
57,1913344667
58,1944551000
59,1977815417
60,2011015542
61,2043628209
62,2076392125
63,2114627167
64,2144863042
65,2177508125
66,2209855792
67,2241938792
68,2277327125
69,2311177875
70,2343230125
71,2373840417
72,2406379375
73,2439219500
74,2471953625
75,2506334750
76,2538034000
77,2571571209
78,2604325709
79,2637756459
80,2670449584
81,2705131167
82,2736653250
83,2770099125
84,2803069292
85,2835938167
86,2869161417
87,2903178084
88,2934925834
89,2968131625
90,3001238042
91,3033847750
92,3067212875
93,3101204250
94,3133141292
95,3169125209
96,3201840417
97,3234359459
98,3267207667
99,3299520292
100,3331498500
101,3363991875
102,3400113417
103,3432711959
104,3496182500
105,3529848459
106,3561207959
107,3594586542
108,3626964500
109,3659965542
110,3692797750
111,3727200000
112,3759269667
113,3792407875
114,3825575000
115,3858927917
116,3891668584
117,3926188584
118,3958180667
119,3990673625
120,4024172042
121,4056946334
122,4089797125
123,4124000500
124,4154678459
125,4187651667
126,4220249250
127,4255506167
128,4288860625
129,4321673125
130,4356714542
131,4387109167
132,4420805667
133,4452125375
134,4490661542
135,4522830042
136,4555543792
137,4588067709
138,4618574167
139,4651205167
140,4683495750
141,4717365792
142,4749335959
143,4782145334
144,4815393334
145,4848123792
