frame_idx,t_ns
0,0
1,34409459
2,67136334
3,99828542
4,133049042
5,168117500
6,199909875
7,232173750
8,265228042
9,298472792
10,331889959
11,366907084
12,396316167
13,430599500
14,463259042
15,529611292
16,562825500
17,596525959
18,628203917
19,660933875
20,693995375
21,727973875
22,760922500
23,794865542
24,825872084
25,859420084
26,892305042
27,924129000
28,957082709
29,993068209
30,1025648875
31,1056578917
32,1091245459
33,1123247084
34,1156838750
35,1189606959
36,1221441500
37,1254235792
38,1287422959
39,1321300625
40,1354453542
41,1388616292
42,1420556750
43,1453823875
44,1486570875
45,1519740459
46,1552708209
47,1585795417
48,1620450250
49,1651976125
50,1684930917
51,1718044084
52,1751142500
53,1783574292
54,1817219584
55,1851397417
56,1882657917
57,1915715917
58,1948008750
59,1980889917
60,2017654792
61,2049502084
62,2082041000
63,2114669292
64,2146239917
65,2181516959
66,2213661625
67,2246529792
68,2278996959
69,2311338167
70,2344089709
71,2377189042
72,2408972875
73,2443671084
74,2478140542
75,2510433084
76,2543464125
77,2575792625
78,2608854084
79,2641487292
80,2676256375
81,2707983417
82,2740733417
83,2773570542
84,2807024917
85,2840089709
86,2874584125
87,2906964125
88,2939088209
89,2971555375
90,3004528542
91,3037134250
92,3073077417
93,3105858959
94,3139605792
95,3201876750
96,3235511792
97,3267493584
98,3303991167
99,3337545250
100,3367254625
101,3400581667
102,3432658500
103,3465759709
104,3500015459
105,3531919667
106,3564665209
107,3598549375
108,3631621417
109,3664401292
110,3699108042
111,3730250750
112,3763477125
113,3796354459
114,3829223750
115,3862537250
116,3897310125
117,3928406500
118,3961497125
119,3995208334
120,4027303209
121,4060069542
122,4097707500
123,4127344917
124,4161272209
125,4195815875
126,4225659792
127,4258493542
128,4293008959
129,4324466042
130,4362055125
131,4393518042
132,4426081084
133,4458415959
134,4491152334
135,4523381500
136,4555054125
137,4587987542
138,4621014334
139,4654287167
140,4688286834
