t_s,amp
0.000000,0.004380
0.010000,0.006305
0.020000,0.007914
0.023220,0.007687
0.033220,0.029119
0.043220,0.008144
0.046440,0.004793
0.056440,0.006932
0.066440,0.004030
0.069660,0.007788
0.079660,0.011360
0.089660,0.009120
0.092880,0.005844
0.102880,0.022409
0.112880,0.022094
0.116100,0.019746
0.126100,0.011776
0.136100,0.017035
0.139320,0.021979
0.149320,0.007875
0.159320,0.020174
0.162540,0.011769
0.172540,0.008338
0.182540,0.007750
0.185760,0.009758
0.195760,0.009522
0.205760,0.005804
0.208980,0.008035
0.218980,0.011772
0.228980,0.010834
0.232200,0.007669
0.242200,0.006584
0.252200,0.008583
0.255420,0.007602
0.265420,0.009883
0.275420,0.006892
0.278639,0.011343
0.288639,0.011666
0.298639,0.018111
0.301859,0.021710
0.311859,0.021080
0.321859,0.020023
0.325079,0.017912
0.335079,0.016868
0.345079,0.007512
0.348299,0.008209
0.358299,0.008031
0.368299,0.015037
0.371519,0.035323
0.381519,0.034398
0.391519,0.034501
0.394739,0.040143
0.404739,0.041609
0.414739,0.038422
0.417959,0.042715
0.427959,0.039312
0.437959,0.039718
0.441179,0.040259
0.451179,0.038641
0.461179,0.032944
0.464399,0.031178
0.474399,0.031590
0.484399,0.025597
0.487619,0.024576
0.497619,0.024385
0.507619,0.024064
0.510839,0.024903
0.520839,0.025726
0.530839,0.025584
0.534059,0.029241
0.544059,0.028663
0.554059,0.027173
0.557279,0.024495
0.567279,0.023457
0.577279,0.028938
0.580499,0.032516
0.590499,0.029958
0.600499,0.027269
0.603719,0.032314
0.613719,0.032018
0.623719,0.015435
0.626939,0.022750
0.636939,0.021124
0.646939,0.020716
0.650159,0.018939
0.660159,0.021989
0.670159,0.016241
0.673379,0.021494
0.683379,0.019124
0.693379,0.018027
0.696599,0.017244
0.706599,0.013796
0.716599,0.008449
0.719819,0.012270
0.729819,0.013234
0.739819,0.013011
0.743039,0.015772
0.753039,0.013539
0.763039,0.003717
0.766259,0.007838
0.776259,0.008712
0.786259,0.006497
0.789478,0.005323
0.799478,0.007037
0.809478,0.002869
0.812698,0.004899
0.822698,0.006100
0.832698,0.008425
0.835918,0.007902
0.845918,0.006338
0.855918,0.006853
0.859138,0.006672
0.869138,0.004054
0.879138,0.002978
0.882358,0.008450
0.892358,0.008810
0.902358,0.002813
0.905578,0.006860
0.915578,0.006121
0.925578,0.006842
0.928798,0.004552
0.938798,0.005530
0.948798,0.002919
0.952018,0.004407
0.962018,0.005844
0.972018,0.005784
0.975238,0.006372
0.985238,0.012389
0.995238,0.004821
0.998458,0.008825
1.008458,0.004459
1.018458,0.004217
1.021678,0.008603
1.031678,0.013326
1.041678,0.011318
1.044898,0.006350
1.054898,0.005855
1.064898,0.005610
1.068118,0.009285
1.078118,0.004174
1.088118,0.004064
1.091338,0.005272
1.101338,0.005747
1.111338,0.007964
1.114558,0.007219
1.124558,0.006040
1.134558,0.002138
1.137778,0.003700
1.147778,0.005104
1.157778,0.004754
1.160998,0.004469
1.170998,0.008412
1.180998,0.003298
1.184218,0.011138
1.194218,0.004756
1.204218,0.002270
1.207438,0.004704
1.217438,0.007309
1.227438,0.004047
1.230658,0.006838
1.240658,0.005015
1.250658,0.004119
1.253878,0.004778
1.263878,0.008891
1.273878,0.005973
1.277098,0.004682
1.287098,0.005761
1.297098,0.003560
1.300317,0.002992
1.310317,0.004670
1.320317,0.009783
1.323537,0.002211
1.333537,0.004527
1.343537,0.002385
1.346757,0.003582
1.356757,0.004222
1.366757,0.004563
1.369977,0.009851
1.379977,0.007012
1.389977,0.009268
1.393197,0.009248
1.403197,0.004441
1.413197,0.003396
1.416417,0.009214
1.426417,0.008807
1.436417,0.008188
1.439637,0.007704
1.449637,0.008689
1.459637,0.003385
1.462857,0.004879
1.472857,0.005036
1.482857,0.004939
1.486077,0.005694
1.496077,0.003758
1.506077,0.003118
1.509297,0.008988
1.519297,0.009062
1.529297,0.002896
1.532517,0.009677
1.542517,0.010667
1.552517,0.009282
1.555737,0.009150
1.565737,0.005457
1.575737,0.006082
1.578957,0.006161
1.588957,0.007341
1.598957,0.006024
1.602177,0.006495
1.612177,0.006613
1.622177,0.004326
1.625397,0.006562
1.635397,0.005301
1.645397,0.003396
1.648617,0.005792
1.658617,0.007347
1.668617,0.004539
1.671837,0.009773
1.681837,0.009174
1.691837,0.003443
1.695057,0.005916
1.705057,0.007368
1.715057,0.005725
1.718277,0.007104
1.728277,0.005550
1.738277,0.005411
1.741497,0.008515
1.751497,0.004357
1.761497,0.007349
1.764717,0.004092
1.774717,0.011337
1.784717,0.004119
1.787937,0.005014
1.797937,0.007567
1.807937,0.007400
1.811156,0.007594
1.821156,0.005968
1.831156,0.006158
1.834376,0.009912
1.844376,0.007695
1.854376,0.004101
1.857596,0.008823
1.867596,0.008660
1.877596,0.006008
1.880816,0.004152
1.890816,0.005770
1.900816,0.006981
1.904036,0.008443
1.914036,0.007693
1.924036,0.004767
1.927256,0.006875
1.937256,0.009193
1.947256,0.008713
1.950476,0.008288
1.960476,0.009895
1.970476,0.006039
1.973696,0.005232
1.983696,0.004632
1.993696,0.007592
1.996916,0.009254
2.006916,0.009415
2.016916,0.004391
2.020136,0.004166
2.030136,0.004423
2.040136,0.006051
2.043356,0.006257
2.053356,0.006347
2.063356,0.004589
2.066576,0.006130
2.076576,0.008301
2.086576,0.005339
2.089796,0.006469
2.099796,0.008066
2.109796,0.007905
2.113016,0.008608
2.123016,0.005345
2.133016,0.007692
2.136236,0.006834
2.146236,0.005501
2.156236,0.003100
2.159456,0.007289
2.169456,0.005555
2.179456,0.005081
2.182676,0.003862
2.192676,0.005670
2.202676,0.003425
2.205896,0.006441
2.215896,0.006830
2.225896,0.006296
2.229116,0.006891
2.239116,0.006073
2.249116,0.002326
2.252336,0.006516
2.262336,0.008201
2.272336,0.006371
2.275556,0.006583
2.285556,0.005634
2.295556,0.006950
2.298776,0.005115
2.308776,0.007321
2.318776,0.004186
2.321995,0.006323
2.331995,0.006673
2.341995,0.004749
2.345215,0.005280
2.355215,0.006243
2.365215,0.002923
2.368435,0.007871
2.378435,0.005184
2.388435,0.006512
2.391655,0.010837
2.401655,0.006328
2.411655,0.003782
2.414875,0.009290
2.424875,0.006129
2.434875,0.001495
2.438095,0.003010
2.448095,0.004654
2.458095,0.004187
2.461315,0.008985
2.471315,0.005547
2.481315,0.003642
2.484535,0.008907
2.494535,0.009027
2.504535,0.005666
2.507755,0.005882
2.517755,0.006589
2.527755,0.003295
2.530975,0.003769
2.540975,0.004609
2.550975,0.005589
2.554195,0.006152
2.564195,0.005510
2.574195,0.008273
2.577415,0.010266
2.587415,0.004955
2.597415,0.004841
2.600635,0.006160
2.610635,0.008323
2.620635,0.003895
2.623855,0.009138
2.633855,0.008301
2.643855,0.005662
2.647075,0.005888
2.657075,0.005310
2.667075,0.006248
2.670295,0.008098
2.680295,0.005180
2.690295,0.005925
2.693515,0.006108
2.703515,0.009755
2.713515,0.008963
2.716735,0.012201
2.726735,0.007633
2.736735,0.004797
2.739955,0.005779
2.749955,0.009504
2.759955,0.007086
2.763175,0.007987
2.773175,0.005842
2.783175,0.003256
2.786395,0.005238
2.796395,0.004896
2.806395,0.004384
2.809615,0.008566
2.819615,0.007619
2.829615,0.007430
2.832834,0.007837
2.842834,0.007895
2.852834,0.006945
2.856054,0.012320
2.866054,0.007932
2.876054,0.005474
2.879274,0.004320
2.889274,0.005126
2.899274,0.007741
2.902494,0.028801
2.912494,0.025311
2.922494,0.013328
2.925714,0.022468
2.935714,0.027023
2.945714,0.018270
2.948934,0.031662
2.958934,0.021550
2.968934,0.015269
2.972154,0.020987
2.982154,0.022683
2.992154,0.013593
2.995374,0.022680
3.005374,0.013396
3.015374,0.010530
3.018594,0.014166
3.028594,0.009892
3.038594,0.010370
3.041814,0.013545
3.051814,0.011299
3.061814,0.007950
3.065034,0.008683
3.075034,0.007391
3.085034,0.004920
3.088254,0.008270
3.098254,0.007698
3.108254,0.006842
3.111474,0.007645
3.121474,0.005750
3.131474,0.005872
3.134694,0.007916
3.144694,0.006875
3.154694,0.005584
3.157914,0.004757
3.167914,0.005566
3.177914,0.004548
3.181134,0.006859
3.191134,0.006752
3.201134,0.008889
3.204354,0.007165
3.214354,0.004430
3.224354,0.003541
3.227574,0.004852
3.237574,0.005772
3.247574,0.004111
3.250794,0.011490
3.260794,0.006373
3.270794,0.004465
3.274014,0.010415
3.284014,0.008977
3.294014,0.006650
3.297234,0.008110
3.307234,0.006947
3.317234,0.006072
3.320454,0.006618
3.330454,0.006011
3.340454,0.004022
3.343673,0.007034
3.353673,0.007835
3.363673,0.005037
3.366893,0.009045
3.376893,0.003069
3.386893,0.004168
3.390113,0.004739
3.400113,0.003828
3.410113,0.002934
3.413333,0.004296
3.423333,0.004516
3.433333,0.006039
3.436553,0.006695
3.446553,0.008332
3.456553,0.003271
3.459773,0.005841
3.469773,0.007531
3.479773,0.003912
3.482993,0.006030
3.492993,0.003904
3.502993,0.004304
3.506213,0.004588
3.516213,0.008906
3.526213,0.008018
3.529433,0.006538
3.539433,0.007194
3.549433,0.003783
3.552653,0.012876
3.562653,0.013751
3.572653,0.005576
3.575873,0.004985
3.585873,0.006036
3.595873,0.006260
3.599093,0.007554
3.609093,0.005476
3.619093,0.004477
3.622313,0.006502
3.632313,0.004750
3.642313,0.005191
3.645533,0.011014
3.655533,0.007781
3.665533,0.005402
3.668753,0.004506
3.678753,0.009315
3.688753,0.009692
3.691973,0.006135
3.701973,0.009221
3.711973,0.007850
3.715193,0.005004
3.725193,0.005555
3.735193,0.003083
3.738413,0.004836
3.748413,0.005162
3.758413,0.004277
3.761633,0.005931
3.771633,0.006764
3.781633,0.007635
3.784853,0.006435
3.794853,0.004866
3.804853,0.003008
3.808073,0.004012
3.818073,0.008878
3.828073,0.004003
3.831293,0.004675
3.841293,0.010112
3.851293,0.011959
3.854512,0.008681
3.864512,0.004358
3.874512,0.003043
3.877732,0.009120
3.887732,0.006317
3.897732,0.005774
3.900952,0.004316
3.910952,0.008275
3.920952,0.006858
3.924172,0.006629
3.934172,0.005890
3.944172,0.005579
3.947392,0.006108
3.957392,0.006979
3.967392,0.007557
3.970612,0.005548
3.980612,0.004949
3.990612,0.002472
3.993832,0.005892
4.003832,0.007615
4.013832,0.004152
4.017052,0.005624
4.027052,0.006869
4.037052,0.005757
4.040272,0.007891
4.050272,0.005004
4.060272,0.007869
4.063492,0.002912
4.073492,0.004626
4.083492,0.005631
4.086712,0.006845
4.096712,0.005603
4.106712,0.001053
4.109932,0.010298
4.119932,0.006927
4.129932,0.004614
4.133152,0.004915
4.143152,0.009313
4.153152,0.006773
4.156372,0.007907
4.166372,0.005635
4.176372,0.006739
4.179592,0.006732
4.189592,0.003681
4.199592,0.003759
4.202812,0.006152
4.212812,0.006392
4.222812,0.006938
4.226032,0.004644
4.236032,0.007283
4.246032,0.004908
4.249252,0.007311
4.259252,0.005872
4.269252,0.010261
4.272472,0.012889
4.282472,0.007024
4.292472,0.003301
4.295692,0.003415
4.305692,0.003253
4.315692,0.005672
4.318912,0.008343
4.328912,0.010047
4.338912,0.010230
4.342132,0.019426
4.352132,0.008679
4.362132,0.006139
4.365351,0.007853
4.375351,0.012493
4.385351,0.006491
4.388571,0.011508
4.398571,0.006750
4.408571,0.008241
4.411791,0.015684
4.421791,0.018267
4.431791,0.010177
