frame_idx,t_ns
0,0
1,31281083
2,63158083
3,94334667
4,128490333
5,159962250
6,195038667
7,226397667
8,260102667
9,291830583
10,324204625
11,358505250
12,392609417
13,424000833
14,457012875
15,491201333
16,523740750
17,556677542
18,591209833
19,623276500
20,655817083
21,689018458
22,721859125
23,754631458
24,789242792
25,820860500
26,853623625
27,886990667
28,920613000
29,952776500
30,987528292
31,1018805042
32,1051394000
33,1083832958
34,1120148458
35,1153484625
36,1184516125
37,1216575083
38,1252287625
39,1283965333
40,1316498667
41,1348988958
42,1382433750
43,1414285042
44,1447464167
45,1480341000
46,1513492792
47,1546510250
48,1580773708
49,1612280042
50,1645596042
51,1678273042
52,1711457875
53,1744498417
54,1779475250
55,1810411458
56,1843852583
57,1877118750
58,1910154917
59,1943133750
60,1977701208
61,2009167542
62,2041659667
63,2074497667
64,2107572667
65,2142932375
66,2178705625
67,2207864000
68,2243014583
69,2306151083
70,2338509625
71,2375500250
72,2408951833
73,2440218958
74,2471569167
75,2504578375
76,2535875250
77,2568830292
78,2604128250
79,2635116917
80,2668078875
81,2701187458
82,2734654625
83,2767703583
84,2801706958
85,2833786625
86,2866921625
87,2899640667
88,2933000625
89,2966006125
90,3001052833
91,3032303667
92,3064783917
93,3097590750
94,3131140208
95,3166449708
96,3200663875
97,3232829167
98,3266681792
99,3298339750
100,3330820792
101,3362613750
102,3396291083
103,3427403417
104,3465992792
105,3496809583
106,3530068500
107,3562000417
108,3593452667
109,3625423833
110,3658667125
111,3691903375
112,3724127417
113,3757309250
114,3791290333
115,3823730792
116,3856061500
117,3889828958
118,3923050542
119,3956086125
120,3990458625
121,4020770333
122,4054750375
123,4087091542
124,4120742167
125,4153357208
126,4187210875
127,4225142667
128,4286633500
129,4321947583
130,4353729292
131,4384751542
132,4418390833
133,4451838625
134,4484212875
135,4515593583
136,4548684583
137,4587730125
138,4620632625
139,4652665000
