frame_idx,t_ns
0,0
1,32797583
2,66383500
3,97336000
4,131346083
5,163475833
6,195891083
7,229586458
8,264128541
9,295960916
10,329364291
11,362204416
12,395408416
13,428238958
14,462111958
15,494858833
16,527490875
17,560847708
18,593522500
19,626267500
20,660824791
21,692528500
22,725021750
23,758171125
24,791468208
25,823888208
26,858537791
27,890649000
28,924367375
29,956686916
30,989684875
31,1021787041
32,1057668125
33,1089948166
34,1122415416
35,1154845750
36,1220125958
37,1253637708
38,1286984458
39,1318857250
40,1351810791
41,1384501791
42,1417437500
43,1450973916
44,1485275083
45,1516945750
46,1550033208
47,1583349375
48,1616013666
49,1649333666
50,1683605458
51,1714874000
52,1748227375
53,1781776125
54,1813952666
55,1847102791
56,1881664583
57,1913548833
58,1946442375
59,1979755166
60,2011901333
61,2045091708
62,2084237541
63,2110803625
64,2147314166
65,2179782500
66,2212735791
67,2243469041
68,2280366916
69,2308496750
70,2343900083
71,2376985291
72,2407999250
73,2441448916
74,2474923416
75,2506976833
76,2539655500
77,2573022125
78,2604857375
79,2638388875
80,2672847333
81,2705623125
82,2737201208
83,2770829125
84,2803918375
85,2836949583
86,2871822375
87,2902392333
88,2935687625
89,2968315625
90,3002205875
91,3035464875
92,3069102458
93,3101606750
94,3133464375
