t_s,amp
0.000000,0.006028
0.010000,0.006780
0.020000,0.005004
0.023220,0.007954
0.033220,0.004174
0.043220,0.003193
0.046440,0.005620
0.056440,0.006635
0.066440,0.004322
0.069660,0.008548
0.079660,0.010159
0.089660,0.011831
0.092880,0.007825
0.102880,0.005498
0.112880,0.007566
0.116100,0.008200
0.126100,0.006607
0.136100,0.005917
0.139320,0.004524
0.149320,0.006910
0.159320,0.004550
0.162540,0.004088
0.172540,0.008685
0.182540,0.004116
0.185760,0.005859
0.195760,0.006232
0.205760,0.011372
0.208980,0.010552
0.218980,0.009285
0.228980,0.008575
0.232200,0.007719
0.242200,0.009935
0.252200,0.008557
0.255420,0.006661
0.265420,0.004501
0.275420,0.003676
0.278639,0.006036
0.288639,0.007163
0.298639,0.007664
0.301859,0.011122
0.311859,0.007171
0.321859,0.007859
0.325079,0.006442
0.335079,0.007030
0.345079,0.006228
0.348299,0.015235
0.358299,0.007819
0.368299,0.006183
0.371519,0.005011
0.381519,0.003820
0.391519,0.007387
0.394739,0.006910
0.404739,0.007656
0.414739,0.009656
0.417959,0.008791
0.427959,0.009651
0.437959,0.002358
0.441179,0.001845
0.451179,0.008971
0.461179,0.010278
0.464399,0.010295
0.474399,0.005943
0.484399,0.005403
0.487619,0.004672
0.497619,0.005732
0.507619,0.004119
0.510839,0.004984
0.520839,0.004583
0.530839,0.002026
0.534059,0.006346
0.544059,0.005392
0.554059,0.006222
0.557279,0.009842
0.567279,0.010433
0.577279,0.008864
0.580499,0.004846
0.590499,0.006714
0.600499,0.002942
0.603719,0.008776
0.613719,0.009275
0.623719,0.002692
0.626939,0.007449
0.636939,0.007955
0.646939,0.006296
0.650159,0.005484
0.660159,0.005216
0.670159,0.001532
0.673379,0.006765
0.683379,0.007915
0.693379,0.008042
0.696599,0.009243
0.706599,0.008239
0.716599,0.003434
0.719819,0.003571
0.729819,0.005378
0.739819,0.006024
0.743039,0.003771
0.753039,0.008228
0.763039,0.003792
0.766259,0.007853
0.776259,0.003857
0.786259,0.002903
0.789478,0.005537
0.799478,0.005281
0.809478,0.005412
0.812698,0.008279
0.822698,0.007009
0.832698,0.005273
0.835918,0.005567
0.845918,0.006355
0.855918,0.005549
0.859138,0.005042
0.869138,0.007753
0.879138,0.004639
0.882358,0.003216
0.892358,0.006515
0.902358,0.002816
0.905578,0.003684
0.915578,0.007637
0.925578,0.008698
0.928798,0.008733
0.938798,0.005226
0.948798,0.005917
0.952018,0.005002
0.962018,0.003394
0.972018,0.004177
0.975238,0.005741
0.985238,0.003903
0.995238,0.003358
0.998458,0.004409
1.008458,0.005868
1.018458,0.004232
1.021678,0.006262
1.031678,0.006977
1.041678,0.004434
1.044898,0.007675
1.054898,0.002827
1.064898,0.005303
1.068118,0.006548
1.078118,0.008329
1.088118,0.004241
1.091338,0.006218
1.101338,0.008502
1.111338,0.004014
1.114558,0.006054
1.124558,0.007920
1.134558,0.005328
1.137778,0.005127
1.147778,0.009060
1.157778,0.004911
1.160998,0.007697
1.170998,0.005320
1.180998,0.004679
1.184218,0.007038
1.194218,0.004120
1.204218,0.005023
1.207438,0.006498
1.217438,0.003797
1.227438,0.002773
1.230658,0.004342
1.240658,0.005082
1.250658,0.006610
1.253878,0.007052
1.263878,0.005890
1.273878,0.005370
1.277098,0.004446
1.287098,0.005097
1.297098,0.003110
1.300317,0.003707
1.310317,0.004519
1.320317,0.003573
1.323537,0.003721
1.333537,0.010201
1.343537,0.005284
1.346757,0.004997
1.356757,0.008097
1.366757,0.006247
1.369977,0.004125
1.379977,0.010567
1.389977,0.007567
1.393197,0.004541
1.403197,0.005411
1.413197,0.004017
1.416417,0.007194
1.426417,0.007745
1.436417,0.007837
1.439637,0.007385
1.449637,0.004069
1.459637,0.001397
1.462857,0.005199
1.472857,0.006048
1.482857,0.004492
1.486077,0.007588
1.496077,0.005209
1.506077,0.002268
1.509297,0.006743
1.519297,0.010481
1.529297,0.007662
1.532517,0.006269
1.542517,0.010016
1.552517,0.005729
1.555737,0.008641
1.565737,0.011574
1.575737,0.007728
1.578957,0.009140
1.588957,0.007521
1.598957,0.003004
1.602177,0.004852
1.612177,0.005571
1.622177,0.002431
1.625397,0.005322
1.635397,0.008636
1.645397,0.003279
1.648617,0.003283
1.658617,0.004723
1.668617,0.002463
1.671837,0.005770
1.681837,0.006847
1.691837,0.004765
1.695057,0.008613
1.705057,0.008190
1.715057,0.006362
1.718277,0.007375
1.728277,0.009923
1.738277,0.006359
1.741497,0.006501
1.751497,0.009175
